,book,chapt,version,text,second,label
28,MAT,2,TCL02,bu rabbin peygamber araciligiyla bildirdigi su soz yerine gelsin diye oldu oglumu misirdan cagirdim,harman yerini temizleyecek bugdayini toplayip ambara yigacak samani ise sonmeyen ateste yakacak,1
29,MAT,2,TCL02,hirodes yildizbilimciler tarafindan aldatildigini anlayinca cok ofkelendi,isa beytanyaya yaklasinca lazarin dort gundur mezarda oldugunu ogrendi,1
30,MAT,2,TCL02,onlardan ogrendigi vakti goz onune alarak beytlehem ve butun yoresinde bulunan iki ve iki yasindan kucuk erkek cocuklarin hepsini oldurttu,gokyuzu durulen bir tomar gibi ortadan kalkti,1
31,MAT,2,TCL02,boylelikle peygamber yeremya araciligiyla bildirilen su soz yerine gelmis oldu ramada bir ses duyuldu aglayis ve aci feryat sesleri cocuklari icin aglayan rahel avutulmak istemiyor,nitekim soyle yazilmistir bilgelerin bilgeligini yok edecegim akillilarin aklini bosa cikaracagim,1
32,MAT,2,TCL02,cunku onlar yok artik hirodes oldukten sonra rabbin bir melegi misirda yusufa ruyada gorunerek kalk dedi cocukla annesini al israile don,eve varinca onu ust kattaki odaya cikardilar,1
33,MAT,2,TCL02,cunku cocugun canina kiymak isteyenler oldu,adam da gitti isanin kendisi icin neler yaptigini butun kentte duyurdu,1
34,MAT,2,TCL02,bunun uzerine yusuf kalkti cocukla annesini alip israile dondu,ne mutlu yasli olanlara cunku onlar teselli edilecekler,1
35,MAT,2,TCL02,ama yahudiyede hirodesin yerine oglu arhelasin kral oldugunu duyunca oraya gitmekten korktu,musa size sunneti buyurdugu icin aslinda bu musadan degil atalarinizdan kalmadir sabat gunu birini sunnet edersiniz,1
36,MAT,2,TCL02,oraya varinca nasira denen kente yerlesti,parayi al ikimizin vergisi olarak onlara ver,1
37,MAT,2,TCL02,bu peygamberler araciligiyla bildirilen ona nasirali denecektir sozu yerine gelsin diye oldu,tanrinin mesih isada size bagisladigi lutuftan oturu sizin icin her zaman tanrima sukrediyorum,1
38,MAT,3,TCL02,o gunlerde vaftizci yahya yahudiye colunde ortaya cikti,dikbasli tez ofkelenen sarap duskunu zorba haksiz kazanc pesinde kosan biri olmamali,1
39,MAT,3,TCL02,su cagriyi yapiyordu tovbe edin goklerin egemenligi yaklasmistir,o da onlara siz ne dersiniz sizce ben kimim,1
40,MAT,3,TCL02,nitekim peygamber yesaya araciligiyla sozu edilen kisi yahyadir,melkisedek duzeni uyarinca sonsuza dek baskahin olan isa oraya ugrumuza oncu olarak girdi,1
41,MAT,3,TCL02,yesaya soyle demisti colde haykiran rabbin yolunu hazirlayin gececegi patikalari duzleyin diye sesleniyor,yahudi yetkililer bizim hic kimseyi olum cezasina carptirmaya yetkimiz yok dediler,1
42,MAT,3,TCL02,yahyanin deve tuyunden giysisi belinde deri kusagi vardi,gordugunuz ve tanidiginiz bu adam isanin adi sayesinde onun adina olan imanla sapasaglam oldu,1
43,MAT,3,TCL02,yerusalim butun yahudiye ve seria yoresinin halki ona geliyor gunahlarini itiraf ediyor onun tarafindan seria irmaginda vaftiz ediliyordu,tapinagin avlusunda sigir koyun ve guvercin satanlari orada oturmus para bozanlar i gordu,1
44,MAT,3,TCL02,ne var ki bircok ferisiyle sadukinin vaftiz olmak icin kendisine geldigini goren yahya onlara soyle seslendi ey engerekler soyu gelecek gazaptan kacmak icin sizi kim uyardi,uc bucuk gun sonra iki peygamber tanridan gelen yasam solugunu alinca ayaga kalktilar,1
45,MAT,3,TCL02,bundan boyle tovbeye yarasir meyveler verin,olumcul gunah da vardir bunun icin dua etsin demiyorum,1
46,MAT,3,TCL02,kendi kendinize biz ibrahimin soyundaniz diye dusunmeyin,otun cicegi duser gorunusunun guzelligi yok olur,1
47,MAT,3,TCL02,ben size sunu soyleyeyim tanri ibrahime su taslardan da cocuk yaratabilir,isa ona su karsiligi verdi tanrin rabbi butun yureginle butun caninla ve butun aklinla seveceksin,1
48,MAT,3,TCL02,iyi meyve vermeyen her agac kesilip atese atilir,akvila ile priskillanin yanina giden pavlus ayni meslekten oldugundan onlarla kalip calisti,1
49,MAT,3,TCL02,gerci ben sizi tovbe icin suyla vaftiz ediyorum ama benden sonra gelen benden daha gucludur,sevgili kardesler kimseden oc almayin bunu tanrinin gazabina birakin,1
50,MAT,3,TCL02,ben onun cariklarini cikarmaya bile layik degilim,gerek sozde gerek eylemde guclu biri oldu,1
51,MAT,3,TCL02,o sizi kutsal ruhla ve atesle vaftiz edecek,baskahinlerle din bilginleri isayi hileyle tutuklayip oldurmenin bir yolunu ariyorlardi,1
52,MAT,3,TCL02,harman yerini temizleyecek bugdayini toplayip ambara yigacak samani ise sonmeyen ateste yakacak,peygamberlikse imansizlar icin degil imanlilar icin bir belirtidir,1
53,MAT,3,TCL02,bu sirada isa yahya tarafindan vaftiz edilmek uzere celileden seria irmagina yahyanin yanina geldi,yuzbasi bunu duyunca gidip komutana haber verdi,1
54,MAT,3,TCL02,ne var ki yahya benim senin tarafindan vaftiz edilmem gerekirken sen mi bana geliyorsun,gozunuz bozuksa butun bedeniniz karanlik olur,1
55,MAT,3,TCL02,isa ona su karsiligi verdi simdilik buna razi ol cunku dogru olan her seyi bu sekilde yerine getirmemiz gerekir,simdi siz yuksek kurul la birlikte pavlusa iliskin durumu daha ayrintili bir sekilde arastiracakmis gibi komutanin onu size getirmesini rica edin,1
56,MAT,3,TCL02,o zaman yahya onun dedigine razi oldu,insan eliyle yapilmamis yani bu yaratilistan olmayan daha buyuk daha yetkin cadirdan gecti,1
57,MAT,3,TCL02,isa vaftiz olur olmaz sudan cikti,amaci kilisenin kutsal ve kusursuz olmasidir,1
58,MAT,3,TCL02,o anda gokler acildi ve isa tanrinin ruhunun guvercin gibi inip uzerine kondugunu gordu,ama simdi nasil gordugunu gozlerini kimin actigini bilmiyoruz ona sorun,1
59,MAT,3,TCL02,goklerden gelen bir ses sevgili oglum budur ondan hosnudum dedi,cunku buyuk ve etkili isler yapmam icin burada bana bir kapi acildi,1
60,MAT,4,TCL02,bundan sonra isa iblis tarafindan denenmek uzere ruh araciligiyla cole goturuldu,kazanc icin kendilerini balaminkine benzer bir yanilgiya kaptirdilar,1
61,MAT,4,TCL02,isa kirk gun kirk gece oruc tuttuktan sonra acikti,kasaplar carsisinda satilan her eti vicdan sorunu yapmadan sorgusuz sualsiz yiyin,1
62,MAT,4,TCL02,o zaman ayartici yaklasip tanrinin ogluysan soyle su taslar ekmek olsun dedi,bu kisiler simdi halka onun tanikligini yapiyor,1
63,MAT,4,TCL02,isa ona su karsiligi verdi insan yalniz ekmekle yasamaz tanrinin agzindan cikan her sozle yasar diye yazilmistir,birbirlerine bunu yirtmayalim dediler kime dusecek diye kura cekelim,1
64,MAT,4,TCL02,sonra iblis onu kutsal kent e goturdu,melek ejderhayi iblis ya da seytan denen o eski yilani yakalayip bin yil icin bagladi,1
65,MAT,4,TCL02,tapinagin tepesine cikarip tanrinin ogluysan kendini asagi at dedi cunku soyle yazilmistir tanri senin icin meleklerine buyruk verecek,herkes yazilmak icin kendi kentine gitti,1
66,MAT,4,TCL02,ayagin bir tasa carpmasin diye seni elleri uzerinde tasiyacaklar,oysa sunnetlilerin kendileri bile kutsal yasayi yerine getirmiyor sizin bedenlerinizle ovunebilmek icin sunnet olmanizi istiyorlar,1
67,MAT,4,TCL02,isa iblise su karsiligi verdi tanrin rabbi denemeyeceksin diye de yazilmistir,insanlarin tanikligini kabul ediyoruz oysa tanrinin tanikligi daha ustundur,1
68,MAT,4,TCL02,iblis bu kez isayi cok yuksek bir daga cikardi,bunu goren ferisiler isanin ogrencilerine sizin ogretmeniniz neden vergi gorevlileri ve gunahkarlarla birlikte yemek yiyor,1
69,MAT,4,TCL02,ona butun gorkemiyle dunya ulkelerini gostererek yere kapanip bana taparsan butun bunlari sana verecegim dedi,bunun gibi ey kocalar siz de daha zayif varliklar olan karilarinizla anlayis icinde yasayin,1
70,MAT,4,TCL02,isa ona soyle karsilik verdi cekil git seytan tanrin rabbe tapacak yalniz ona kulluk edeceksin diye yazilmistir,kuzu ucuncu muhru acinca ucuncu yaratigin gel dedigini isittim,1
71,MAT,4,TCL02,bunun uzerine iblis isayi birakip gitti,onun giysilerini aralarinda paylasmak icin kura cektiler,1
72,MAT,4,TCL02,isa yahyanin tutuklandigini duyunca celileye dondu,size dogrusunu soyleyeyim insanlarin isledigi her gunah ettigi her kufur bagislanacak ama kutsal ruha kufreden asla bagislanmayacak,1
73,MAT,4,TCL02,nasiradan ayrilarak zevulun ve naftali yoresinde celile golu kiyisinda bulunan kefarnahuma yerlesti,valinin bir isareti uzerine pavlus soyle karsilik verdi senin yillardan beri bu ulusa yargiclik ettigini bildigim icin kendi savunmami sevincle yapiyorum,1
74,MAT,4,TCL02,bu peygamber yesaya araciligiyla bildirilen su soz yerine gelsin diye oldu zevulun ve naftali bolgeleri seria irmaginin otesinde deniz yolunda uluslarin yasadigi celile karanlikta yasayan halk buyuk bir isik gordu,petrus ise bunu inkar ederek senin neden soz ettigini bilmiyorum anlamiyorum dedi ve disariya dis kapinin onune cikti,1
75,MAT,4,TCL02,olumun golgeledigi diyarda yasayanlara isik dogdu,durmadan ayni soruyu sormalari uzerine dogruldu ve icinizde kim gunahsizsa ilk tasi o atsin dedi,1
76,MAT,4,TCL02,o gunden sonra isa su cagrida bulunmaya basladi tovbe edin cunku goklerin egemenligi yaklasti,yetkiyle konustugu icin onun ogretisine sasip kaldilar,1
77,MAT,4,TCL02,isa celile golunun kiyisinda yururken petrus diye de anilan simunla kardesi andreasi gordu,petrus daha konusurken parlak bir bulut onlara golge saldi,1
78,MAT,4,TCL02,balikci olan bu iki kardes gole ag atiyorlardi,vaat edilenlere kavusamadilarsa da bunlari uzaktan gorup selamladilar yeryuzunde yabanci ve konuk olduklarini acikca kabul ettiler,1
79,MAT,4,TCL02,onlara ardimdan gelin dedi sizleri insan tutan balikcilar yapacagim,mademki dunya tanrinin bilgeligi uyarinca tanriyi kendi bilgeligiyle tanimadi tanri iman edenleri sacma sayilan bildiriyle kurtarmaya razi oldu,1
80,MAT,4,TCL02,onlar da hemen aglarini birakip onun ardindan gittiler,ne var ki isa susmaya devam etti hic yanit vermedi,1
81,MAT,4,TCL02,isa daha ileri gidince baska iki kardesi zebedinin ogullari yakupla yuhannayi gordu,aranizdayken isa mesihten ve onun carmiha gerilisinden baska hicbir sey bilmemeye kararliydim,1
82,MAT,4,TCL02,babalari zebediyle birlikte teknede aglarini onariyorlardi,ey cocuklar her konuda anne babalarinizin sozunu dinleyin,1
83,MAT,4,TCL02,hemen tekneyi ve babalarini birakip isanin ardindan gittiler,bundan sonra gogun ortasinda ucan baska bir melek gordum,1
84,MAT,4,TCL02,isa celile bolgesinin her tarafini dolasti,ey babalar siz de cocuklarinizin ofkesini uyandirmayin,1
85,MAT,4,TCL02,buralardaki havralarda ogretiyor goksel egemenligin mujdesini duyuruyor halk arasinda rastlanan her hastaligi her illeti iyilestiriyordu,ama ben dirildikten sonra sizden once celileye gidecegim,1
86,MAT,4,TCL02,turlu hastaliklara yakalanmis butun hastalari aci cekenleri cinlileri saralilari felclileri ona getirdiler hepsini iyilestirdi,soyle ki kutsal yazilardan isanin mesih oldugunu kanitlayarak yahudilerin iddialarini acikca ve guclu bir sekilde curuttu,1
87,MAT,4,TCL02,celile dekapolis yerusalim yahudiye ve seria irmaginin karsi yakasindan gelen buyuk kalabaliklar onun ardindan gidiyordu,bunun icin efendiler cesur olun tanriya inaniyorum ki her sey tipki bana bildirildigi gibi olacak,1
88,MAT,5,TCL02,isa konusmaya baslayip onlara sunlari ogretti ne mutlu ruhta yoksul olanlara cunku goklerin egemenligi onlarindir,uykuya dalinca da ikinci kattan asagi dustu ve yerden olusu kaldirildi,1
89,MAT,5,TCL02,ne mutlu yasli olanlara cunku onlar teselli edilecekler,buhur yakma saatinde butun halk toplulugu disarida dua ediyordu,1
90,MAT,5,TCL02,ne mutlu yumusak huylu olanlara cunku onlar yeryuzunu miras alacaklar,onun icin cesaretinizi yitirmeyin bu cesaretin odulu buyuktur,1
91,MAT,5,TCL02,ne mutlu dogruluga acikip susayanlara cunku onlar doyurulacaklar,sesi gurul gurul akan sularin sesi gibiydi,1
92,MAT,5,TCL02,ne mutlu merhametli olanlara cunku onlar merhamet bulacaklar,orasi kalabalikti isa da cekilip gitmisti,1
93,MAT,5,TCL02,ne mutlu yuregi temiz olanlara cunku onlar tanriyi gorecekler,onunla alay etmeleri kamcilayip carmiha germeleri icin onu oteki uluslara teslim edecekler,1
94,MAT,5,TCL02,ne mutlu barisi saglayanlara cunku onlara tanri ogullari denecek,yahyanin vaftiz etme yetkisi nereden geldi tanridan mi insanlardan mi,1
95,MAT,5,TCL02,ne mutlu dogruluk ugruna zulum gorenlere cunku goklerin egemenligi onlarindir,bu melegin ibranice adi avaddon grekce adiysa apolyondur birinci vay gecti iste bundan sonra iki vay daha geliyor,1
96,MAT,5,TCL02,benim yuzumden insanlar size sovup zulmettikleri yalan yere size karsi her turlu kotu sozu soyledikleri zaman ne mutlu size sevinin sevincle cosun cunku goklerdeki odulunuz buyuktur,kadinlari bile dogal iliski yerine dogal olmayani yeglediler,1
97,MAT,5,TCL02,sizden once yasayan peygamberlere de boyle zulmettiler,mesih in aci cekip olumden dirilmesi gerektigine dair aciklamalarda bulunuyor kanitlar gosteriyordu,1
98,MAT,5,TCL02,ama tuz tadini yitirirse bir daha ona nasil tuz tadi verilebilir,ben de gidip yikandim ve gozlerim acildi,1
99,MAT,5,TCL02,artik disari atilip ayak altinda cignenmekten baska ise yaramaz,ben rabbin kuluyum dedi meryem bana dedigin gibi olsun,1
100,MAT,5,TCL02,kimse kandil yakip tahil olceginin altina koymaz,simun sanirim kendisine daha cok bagislanan diye yanitladi,1
101,MAT,5,TCL02,tersine kandillige koyar evdekilerin hepsine isik saglar,isa korun elinden tutarak onu koyun disina cikardi,1
102,MAT,5,TCL02,sizin isiginiz insanlarin onunde oyle parlasin ki iyi islerinizi gorerek goklerdeki babanizi yuceltsinler kutsal yasa yi ya da peygamberlerin sozlerini gecersiz kilmak icin geldigimi sanmayin,aldanmayin ne fuhus yapanlar tanrinin egemenligini miras alacaktir ne puta tapanlar ne zina edenler ne oglanlar ne oglancilar ne hirsizlar ne acgozluler ne ayyaslar ne sovuculer ne de soyguncular,1
103,MAT,5,TCL02,ben gecersiz kilmaya degil tamamlamaya geldim,cunku oc benimdir karsiligini ben verecegim ve yine rab halkini yargilayacak diyeni taniyoruz,1
104,MAT,5,TCL02,size dogrusunu soyleyeyim yer ve gok ortadan kalkmadan her sey gerceklesmeden kutsal yasadan ufacik bir harf ya da bir nokta bile yok olmayacak,oyle ki rabbimiz isa mesihin tanrisini ve babasini birlik icinde hep bir agizdan yuceltesiniz,1
105,MAT,5,TCL02,bu nedenle bu buyruklarin en kucugunden birini kim cigner ve baskalarina oyle ogretirse goklerin egemenliginde en kucuk sayilacak,isayla ilgili bu haber butun yahudiyeye ve cevre bolgelere yayildi,1
106,MAT,5,TCL02,ama bu buyruklari kim yerine getirir ve baskalarina ogretirse goklerin egemenliginde buyuk sayilacak,meryemin oglu yakup yose yahuda ve simunun kardesi olan marangoz degil mi bu,1
107,MAT,5,TCL02,size sunu soyleyeyim dogrulugunuz din bilginleri yle ferisiler inkini asmadikca goklerin egemenligine asla giremezsiniz atalarimiza adam oldurmeyeceksin,eger babamin islerini yapmiyorsam bana iman etmeyin,1
108,MAT,5,TCL02,ama ben size diyorum ki kardesine ofkelenen herkes yargilanacaktir,bunlari ikiser ikiser kendisinin gidecegi her kente her yere kendi onunden gonderdi,1
109,MAT,5,TCL02,kim kardesine asagilayici bir soz soylerse yuksek kurul da yargilanacaktir,boylelikle rabbin sozu guclu bicimde yayilip etkinlik kazaniyordu,1
110,MAT,5,TCL02,kim kardesine ahmak derse cehennem atesini hak edecektir,ama yeryuzu agzini acip ejderhanin agzindan akittigi irmagi yutarak kadina yardim etti,1
111,MAT,5,TCL02,bu yuzden sunakta adak sunarken kardesinin sana karsi bir sikayeti oldugunu animsarsan adagini orada sunagin onunde birak git once kardesinle baris sonra gelip adagini sun,insanoglu baskahinlerin ve din bilginlerinin eline teslim edilecek onlar da onu olum cezasina carptiracaklar,1
112,MAT,5,TCL02,senden davaci olanla daha yoldayken cabucak anlas,hozana rabbin adiyla gelene israilin kralina ovguler olsun diye bagiriyorlardi,1
113,MAT,5,TCL02,yoksa o seni yargica yargic da gardiyana teslim edebilir sonunda da hapse atilabilirsin,cunku tanri her seyi mesihin ayaklari altina sererek ona bagimli kildi,1
114,MAT,5,TCL02,sana dogrusunu soyleyeyim borcunun son kurusunu odemeden oradan asla cikamazsin,yine sunu soyleyeyim ki devenin igne deliginden gecmesi zenginin tanri egemenligine girmesinden daha kolaydir,1
115,MAT,5,TCL02,ama ben size diyorum ki bir kadina sehvetle bakan her adam yureginde o kadinla zina etmis olur,kimin gunahlarini bagislarsaniz bagislanmis olur kimin gunahlarini bagislamazsaniz bagislanmamis kalir,1
116,MAT,5,TCL02,eger sag gozun gunah islemene neden olursa onu cikar at,sirakuza kentine ugrayip uc gun kaldik,1
117,MAT,5,TCL02,cunku vucudunun bir uyesinin yok olmasi butun vucudunun cehenneme atilmasindan iyidir,bu temel uzerine kimi altin gumus ya da degerli taslarla kimi de tahta ot ya da kamisla insa edecek,1
118,MAT,5,TCL02,eger sag elin gunah islemene neden olursa onu kes at,halk pilatusa gelip her zamanki gibi kendileri icin birini salivermesini istedi,1
119,MAT,5,TCL02,cunku vucudunun bir uyesinin yok olmasi butun vucudunun cehenneme gitmesinden iyidir,iste bu nedenle size gunahlarinizin icinde oleceksiniz dedim,1
120,MAT,5,TCL02,kim karisini bosarsa ona bosanma belgesi versin denmistir,yerusalimin cevresindeki kasabalardan da kalabaliklar geliyor hastalari ve kotu ruhlardan aci cekenleri getiriyorlardi,1
121,MAT,5,TCL02,ama ben size diyorum ki karisini fuhus disinda bir nedenle bosayan onu zinaya itmis olur,simdiyse o burada teselli ediliyor sen de azap cekiyorsun,1
122,MAT,5,TCL02,bosanmis bir kadinla evlenen de zina etmis olur,isa oradan ayrilirken iki kor ey davut oglu halimize aci diye feryat ederek onun ardindan gittiler,1
123,MAT,5,TCL02,yine atalarimiza yalan yere ant icmeyeceksin ama rabbin onunde ictigin antlari yerine getireceksin dendigini duydunuz,beden curumeye mahkum olarak gomulur curumez olarak diriltilir,1
124,MAT,5,TCL02,oysa ben size diyorum ki hic ant icmeyin ne gok uzerine cunku orasi tanrinin tahtidir ne yer uzerine cunku orasi onun ayak taburesidir ne de yerusalim uzerine cunku orasi buyuk kralin kentidir,eger hasta gunah islemisse gunahlari bagislanacaktir,1
125,MAT,5,TCL02,cunku sacinizin tek telini ak ya da kara edemezsiniz,cunku mesih asil kutsal yerin ornegi olup insan eliyle yapilan kutsal yere degil ama simdi bizim icin tanrinin onunde gorunmek uzere asil goge girdi,1
126,MAT,5,TCL02,goze goz dise dis dendigini duydunuz,isa oradan ayrilarak kendi memleketine gitti,1
127,MAT,5,TCL02,ama ben size diyorum ki kotuye karsi direnmeyin,valinin bir isareti uzerine pavlus soyle karsilik verdi senin yillardan beri bu ulusa yargiclik ettigini bildigim icin kendi savunmami sevincle yapiyorum,1
128,MAT,5,TCL02,sag yanaginiza bir tokat atana obur yanaginizi da cevirin,yeryuzunde yasayanlara her ulusa her oymaga her dile her halka iletmek uzere sonsuza dek kalici olan mujdeyi getiriyordu,1
129,MAT,5,TCL02,size karsi davaci olup mintaninizi almak isteyene abanizi da verin,gidin cocugu dikkatle arayin bulunca bana haber verin ben de gelip ona tapinayim diyerek onlari beytleheme gonderdi,1
130,MAT,5,TCL02,sizi bin adim yol yurumeye zorlayanla iki bin adim yuruyun,petrus eliyle susmalarini isaret ederek rabbin onu zindandan nasil cikardigini anlatti,1
131,MAT,5,TCL02,sizden bir sey dileyene verin sizden odunc isteyeni geri cevirmeyin,tutukevinde bulunan yahya mesihin yaptigi isleri duyunca ona gonderdigi ogrencileri araciligiyla sunu sordu gelecek olan sen misin yoksa baskasini mi bekleyelim,1
132,MAT,5,TCL02,komsunu seveceksin dusmanindan nefret edeceksin dendigini duydunuz,bu sirada havra yoneticilerinden yair adinda biri geldi,1
133,MAT,5,TCL02,ama ben size diyorum ki dusmanlarinizi sevin size zulmedenler icin dua edin,kent bir saat icinde viraneye dondu,1
134,MAT,5,TCL02,oyle ki goklerdeki babanizin ogullari olasiniz,her seye gucu yeten tanrinin atesli gazabinin sarabini ureten masarayi kendisi cigneyecek,1
135,MAT,5,TCL02,cunku o gunesini hem kotulerin hem iyilerin uzerine dogdurur yagmurunu hem dogrularin hem egrilerin uzerine yagdirir,tanrinin lutfu hepinizle birlikte olsun amin,1
136,MAT,5,TCL02,eger yalniz sizi sevenleri severseniz ne odulunuz olur,tomas ya rab senin nereye gidecegini bilmiyoruz yolu nasil bilebiliriz,1
