,book,chapt,version,text,second,label
62,MAT,4,TCL02,o zaman ayartici yaklasip tanrinin ogluysan soyle su taslar ekmek olsun dedi,isa ona su karsiligi verdi insan yalniz ekmekle yasamaz tanrinin agzindan cikan her sozle yasar diye yazilmistir,0
63,MAT,4,TCL02,isa ona su karsiligi verdi insan yalniz ekmekle yasamaz tanrinin agzindan cikan her sozle yasar diye yazilmistir,sonra iblis onu kutsal kent e goturdu,0
64,MAT,4,TCL02,sonra iblis onu kutsal kent e goturdu,tapinagin tepesine cikarip tanrinin ogluysan kendini asagi at dedi cunku soyle yazilmistir tanri senin icin meleklerine buyruk verecek,0
65,MAT,4,TCL02,tapinagin tepesine cikarip tanrinin ogluysan kendini asagi at dedi cunku soyle yazilmistir tanri senin icin meleklerine buyruk verecek,ayagin bir tasa carpmasin diye seni elleri uzerinde tasiyacaklar,0
66,MAT,4,TCL02,ayagin bir tasa carpmasin diye seni elleri uzerinde tasiyacaklar,isa iblise su karsiligi verdi tanrin rabbi denemeyeceksin diye de yazilmistir,0
67,MAT,4,TCL02,isa iblise su karsiligi verdi tanrin rabbi denemeyeceksin diye de yazilmistir,iblis bu kez isayi cok yuksek bir daga cikardi,0
68,MAT,4,TCL02,iblis bu kez isayi cok yuksek bir daga cikardi,ona butun gorkemiyle dunya ulkelerini gostererek yere kapanip bana taparsan butun bunlari sana verecegim dedi,0
69,MAT,4,TCL02,ona butun gorkemiyle dunya ulkelerini gostererek yere kapanip bana taparsan butun bunlari sana verecegim dedi,isa ona soyle karsilik verdi cekil git seytan tanrin rabbe tapacak yalniz ona kulluk edeceksin diye yazilmistir,0
70,MAT,4,TCL02,isa ona soyle karsilik verdi cekil git seytan tanrin rabbe tapacak yalniz ona kulluk edeceksin diye yazilmistir,bunun uzerine iblis isayi birakip gitti,0
71,MAT,4,TCL02,bunun uzerine iblis isayi birakip gitti,isa yahyanin tutuklandigini duyunca celileye dondu,0
72,MAT,4,TCL02,isa yahyanin tutuklandigini duyunca celileye dondu,nasiradan ayrilarak zevulun ve naftali yoresinde celile golu kiyisinda bulunan kefarnahuma yerlesti,0
73,MAT,4,TCL02,nasiradan ayrilarak zevulun ve naftali yoresinde celile golu kiyisinda bulunan kefarnahuma yerlesti,bu peygamber yesaya araciligiyla bildirilen su soz yerine gelsin diye oldu zevulun ve naftali bolgeleri seria irmaginin otesinde deniz yolunda uluslarin yasadigi celile karanlikta yasayan halk buyuk bir isik gordu,0
74,MAT,4,TCL02,bu peygamber yesaya araciligiyla bildirilen su soz yerine gelsin diye oldu zevulun ve naftali bolgeleri seria irmaginin otesinde deniz yolunda uluslarin yasadigi celile karanlikta yasayan halk buyuk bir isik gordu,olumun golgeledigi diyarda yasayanlara isik dogdu,0
75,MAT,4,TCL02,olumun golgeledigi diyarda yasayanlara isik dogdu,o gunden sonra isa su cagrida bulunmaya basladi tovbe edin cunku goklerin egemenligi yaklasti,0
76,MAT,4,TCL02,o gunden sonra isa su cagrida bulunmaya basladi tovbe edin cunku goklerin egemenligi yaklasti,isa celile golunun kiyisinda yururken petrus diye de anilan simunla kardesi andreasi gordu,0
77,MAT,4,TCL02,isa celile golunun kiyisinda yururken petrus diye de anilan simunla kardesi andreasi gordu,balikci olan bu iki kardes gole ag atiyorlardi,0
78,MAT,4,TCL02,balikci olan bu iki kardes gole ag atiyorlardi,onlara ardimdan gelin dedi sizleri insan tutan balikcilar yapacagim,0
79,MAT,4,TCL02,onlara ardimdan gelin dedi sizleri insan tutan balikcilar yapacagim,onlar da hemen aglarini birakip onun ardindan gittiler,0
80,MAT,4,TCL02,onlar da hemen aglarini birakip onun ardindan gittiler,isa daha ileri gidince baska iki kardesi zebedinin ogullari yakupla yuhannayi gordu,0
81,MAT,4,TCL02,isa daha ileri gidince baska iki kardesi zebedinin ogullari yakupla yuhannayi gordu,babalari zebediyle birlikte teknede aglarini onariyorlardi,0
82,MAT,4,TCL02,babalari zebediyle birlikte teknede aglarini onariyorlardi,hemen tekneyi ve babalarini birakip isanin ardindan gittiler,0
83,MAT,4,TCL02,hemen tekneyi ve babalarini birakip isanin ardindan gittiler,isa celile bolgesinin her tarafini dolasti,0
84,MAT,4,TCL02,isa celile bolgesinin her tarafini dolasti,buralardaki havralarda ogretiyor goksel egemenligin mujdesini duyuruyor halk arasinda rastlanan her hastaligi her illeti iyilestiriyordu,0
85,MAT,4,TCL02,buralardaki havralarda ogretiyor goksel egemenligin mujdesini duyuruyor halk arasinda rastlanan her hastaligi her illeti iyilestiriyordu,turlu hastaliklara yakalanmis butun hastalari aci cekenleri cinlileri saralilari felclileri ona getirdiler hepsini iyilestirdi,0
86,MAT,4,TCL02,turlu hastaliklara yakalanmis butun hastalari aci cekenleri cinlileri saralilari felclileri ona getirdiler hepsini iyilestirdi,celile dekapolis yerusalim yahudiye ve seria irmaginin karsi yakasindan gelen buyuk kalabaliklar onun ardindan gidiyordu,0
87,MAT,4,TCL02,celile dekapolis yerusalim yahudiye ve seria irmaginin karsi yakasindan gelen buyuk kalabaliklar onun ardindan gidiyordu,isa konusmaya baslayip onlara sunlari ogretti ne mutlu ruhta yoksul olanlara cunku goklerin egemenligi onlarindir,0
88,MAT,5,TCL02,isa konusmaya baslayip onlara sunlari ogretti ne mutlu ruhta yoksul olanlara cunku goklerin egemenligi onlarindir,ne mutlu yasli olanlara cunku onlar teselli edilecekler,0
89,MAT,5,TCL02,ne mutlu yasli olanlara cunku onlar teselli edilecekler,ne mutlu yumusak huylu olanlara cunku onlar yeryuzunu miras alacaklar,0
90,MAT,5,TCL02,ne mutlu yumusak huylu olanlara cunku onlar yeryuzunu miras alacaklar,ne mutlu dogruluga acikip susayanlara cunku onlar doyurulacaklar,0
91,MAT,5,TCL02,ne mutlu dogruluga acikip susayanlara cunku onlar doyurulacaklar,ne mutlu merhametli olanlara cunku onlar merhamet bulacaklar,0
92,MAT,5,TCL02,ne mutlu merhametli olanlara cunku onlar merhamet bulacaklar,ne mutlu yuregi temiz olanlara cunku onlar tanriyi gorecekler,0
93,MAT,5,TCL02,ne mutlu yuregi temiz olanlara cunku onlar tanriyi gorecekler,ne mutlu barisi saglayanlara cunku onlara tanri ogullari denecek,0
94,MAT,5,TCL02,ne mutlu barisi saglayanlara cunku onlara tanri ogullari denecek,ne mutlu dogruluk ugruna zulum gorenlere cunku goklerin egemenligi onlarindir,0
95,MAT,5,TCL02,ne mutlu dogruluk ugruna zulum gorenlere cunku goklerin egemenligi onlarindir,benim yuzumden insanlar size sovup zulmettikleri yalan yere size karsi her turlu kotu sozu soyledikleri zaman ne mutlu size sevinin sevincle cosun cunku goklerdeki odulunuz buyuktur,0
96,MAT,5,TCL02,benim yuzumden insanlar size sovup zulmettikleri yalan yere size karsi her turlu kotu sozu soyledikleri zaman ne mutlu size sevinin sevincle cosun cunku goklerdeki odulunuz buyuktur,sizden once yasayan peygamberlere de boyle zulmettiler,0
97,MAT,5,TCL02,sizden once yasayan peygamberlere de boyle zulmettiler,ama tuz tadini yitirirse bir daha ona nasil tuz tadi verilebilir,0
98,MAT,5,TCL02,ama tuz tadini yitirirse bir daha ona nasil tuz tadi verilebilir,artik disari atilip ayak altinda cignenmekten baska ise yaramaz,0
99,MAT,5,TCL02,artik disari atilip ayak altinda cignenmekten baska ise yaramaz,kimse kandil yakip tahil olceginin altina koymaz,0
100,MAT,5,TCL02,kimse kandil yakip tahil olceginin altina koymaz,tersine kandillige koyar evdekilerin hepsine isik saglar,0
101,MAT,5,TCL02,tersine kandillige koyar evdekilerin hepsine isik saglar,sizin isiginiz insanlarin onunde oyle parlasin ki iyi islerinizi gorerek goklerdeki babanizi yuceltsinler kutsal yasa yi ya da peygamberlerin sozlerini gecersiz kilmak icin geldigimi sanmayin,0
102,MAT,5,TCL02,sizin isiginiz insanlarin onunde oyle parlasin ki iyi islerinizi gorerek goklerdeki babanizi yuceltsinler kutsal yasa yi ya da peygamberlerin sozlerini gecersiz kilmak icin geldigimi sanmayin,ben gecersiz kilmaya degil tamamlamaya geldim,0
103,MAT,5,TCL02,ben gecersiz kilmaya degil tamamlamaya geldim,size dogrusunu soyleyeyim yer ve gok ortadan kalkmadan her sey gerceklesmeden kutsal yasadan ufacik bir harf ya da bir nokta bile yok olmayacak,0
104,MAT,5,TCL02,size dogrusunu soyleyeyim yer ve gok ortadan kalkmadan her sey gerceklesmeden kutsal yasadan ufacik bir harf ya da bir nokta bile yok olmayacak,bu nedenle bu buyruklarin en kucugunden birini kim cigner ve baskalarina oyle ogretirse goklerin egemenliginde en kucuk sayilacak,0
105,MAT,5,TCL02,bu nedenle bu buyruklarin en kucugunden birini kim cigner ve baskalarina oyle ogretirse goklerin egemenliginde en kucuk sayilacak,ama bu buyruklari kim yerine getirir ve baskalarina ogretirse goklerin egemenliginde buyuk sayilacak,0
106,MAT,5,TCL02,ama bu buyruklari kim yerine getirir ve baskalarina ogretirse goklerin egemenliginde buyuk sayilacak,size sunu soyleyeyim dogrulugunuz din bilginleri yle ferisiler inkini asmadikca goklerin egemenligine asla giremezsiniz atalarimiza adam oldurmeyeceksin,0
107,MAT,5,TCL02,size sunu soyleyeyim dogrulugunuz din bilginleri yle ferisiler inkini asmadikca goklerin egemenligine asla giremezsiniz atalarimiza adam oldurmeyeceksin,ama ben size diyorum ki kardesine ofkelenen herkes yargilanacaktir,0
108,MAT,5,TCL02,ama ben size diyorum ki kardesine ofkelenen herkes yargilanacaktir,kim kardesine asagilayici bir soz soylerse yuksek kurul da yargilanacaktir,0
109,MAT,5,TCL02,kim kardesine asagilayici bir soz soylerse yuksek kurul da yargilanacaktir,kim kardesine ahmak derse cehennem atesini hak edecektir,0
110,MAT,5,TCL02,kim kardesine ahmak derse cehennem atesini hak edecektir,bu yuzden sunakta adak sunarken kardesinin sana karsi bir sikayeti oldugunu animsarsan adagini orada sunagin onunde birak git once kardesinle baris sonra gelip adagini sun,0
111,MAT,5,TCL02,bu yuzden sunakta adak sunarken kardesinin sana karsi bir sikayeti oldugunu animsarsan adagini orada sunagin onunde birak git once kardesinle baris sonra gelip adagini sun,senden davaci olanla daha yoldayken cabucak anlas,0
112,MAT,5,TCL02,senden davaci olanla daha yoldayken cabucak anlas,yoksa o seni yargica yargic da gardiyana teslim edebilir sonunda da hapse atilabilirsin,0
113,MAT,5,TCL02,yoksa o seni yargica yargic da gardiyana teslim edebilir sonunda da hapse atilabilirsin,sana dogrusunu soyleyeyim borcunun son kurusunu odemeden oradan asla cikamazsin,0
114,MAT,5,TCL02,sana dogrusunu soyleyeyim borcunun son kurusunu odemeden oradan asla cikamazsin,ama ben size diyorum ki bir kadina sehvetle bakan her adam yureginde o kadinla zina etmis olur,0
115,MAT,5,TCL02,ama ben size diyorum ki bir kadina sehvetle bakan her adam yureginde o kadinla zina etmis olur,eger sag gozun gunah islemene neden olursa onu cikar at,0
116,MAT,5,TCL02,eger sag gozun gunah islemene neden olursa onu cikar at,cunku vucudunun bir uyesinin yok olmasi butun vucudunun cehenneme atilmasindan iyidir,0
117,MAT,5,TCL02,cunku vucudunun bir uyesinin yok olmasi butun vucudunun cehenneme atilmasindan iyidir,eger sag elin gunah islemene neden olursa onu kes at,0
118,MAT,5,TCL02,eger sag elin gunah islemene neden olursa onu kes at,cunku vucudunun bir uyesinin yok olmasi butun vucudunun cehenneme gitmesinden iyidir,0
119,MAT,5,TCL02,cunku vucudunun bir uyesinin yok olmasi butun vucudunun cehenneme gitmesinden iyidir,kim karisini bosarsa ona bosanma belgesi versin denmistir,0
120,MAT,5,TCL02,kim karisini bosarsa ona bosanma belgesi versin denmistir,ama ben size diyorum ki karisini fuhus disinda bir nedenle bosayan onu zinaya itmis olur,0
121,MAT,5,TCL02,ama ben size diyorum ki karisini fuhus disinda bir nedenle bosayan onu zinaya itmis olur,bosanmis bir kadinla evlenen de zina etmis olur,0
122,MAT,5,TCL02,bosanmis bir kadinla evlenen de zina etmis olur,yine atalarimiza yalan yere ant icmeyeceksin ama rabbin onunde ictigin antlari yerine getireceksin dendigini duydunuz,0
123,MAT,5,TCL02,yine atalarimiza yalan yere ant icmeyeceksin ama rabbin onunde ictigin antlari yerine getireceksin dendigini duydunuz,oysa ben size diyorum ki hic ant icmeyin ne gok uzerine cunku orasi tanrinin tahtidir ne yer uzerine cunku orasi onun ayak taburesidir ne de yerusalim uzerine cunku orasi buyuk kralin kentidir,0
124,MAT,5,TCL02,oysa ben size diyorum ki hic ant icmeyin ne gok uzerine cunku orasi tanrinin tahtidir ne yer uzerine cunku orasi onun ayak taburesidir ne de yerusalim uzerine cunku orasi buyuk kralin kentidir,cunku sacinizin tek telini ak ya da kara edemezsiniz,0
125,MAT,5,TCL02,cunku sacinizin tek telini ak ya da kara edemezsiniz,goze goz dise dis dendigini duydunuz,0
126,MAT,5,TCL02,goze goz dise dis dendigini duydunuz,ama ben size diyorum ki kotuye karsi direnmeyin,0
127,MAT,5,TCL02,ama ben size diyorum ki kotuye karsi direnmeyin,sag yanaginiza bir tokat atana obur yanaginizi da cevirin,0
128,MAT,5,TCL02,sag yanaginiza bir tokat atana obur yanaginizi da cevirin,size karsi davaci olup mintaninizi almak isteyene abanizi da verin,0
129,MAT,5,TCL02,size karsi davaci olup mintaninizi almak isteyene abanizi da verin,sizi bin adim yol yurumeye zorlayanla iki bin adim yuruyun,0
130,MAT,5,TCL02,sizi bin adim yol yurumeye zorlayanla iki bin adim yuruyun,sizden bir sey dileyene verin sizden odunc isteyeni geri cevirmeyin,0
131,MAT,5,TCL02,sizden bir sey dileyene verin sizden odunc isteyeni geri cevirmeyin,komsunu seveceksin dusmanindan nefret edeceksin dendigini duydunuz,0
132,MAT,5,TCL02,komsunu seveceksin dusmanindan nefret edeceksin dendigini duydunuz,ama ben size diyorum ki dusmanlarinizi sevin size zulmedenler icin dua edin,0
133,MAT,5,TCL02,ama ben size diyorum ki dusmanlarinizi sevin size zulmedenler icin dua edin,oyle ki goklerdeki babanizin ogullari olasiniz,0
134,MAT,5,TCL02,oyle ki goklerdeki babanizin ogullari olasiniz,cunku o gunesini hem kotulerin hem iyilerin uzerine dogdurur yagmurunu hem dogrularin hem egrilerin uzerine yagdirir,0
