,book,chapt,version,text,second,label,identifier
10,MAT,1,TCL02,ama oglunu doguruncaya dek yusuf ona dokunmadi,isanin kral hirodes devrinde yahudiyenin beytlehem kentinde dogmasindan sonra bazi yildizbilimciler dogudan yerusalim e gelip soyle dediler yahudilerin krali olarak dogan cocuk nerede,0,MAT.1
11,MAT,2,TCL02,isanin kral hirodes devrinde yahudiyenin beytlehem kentinde dogmasindan sonra bazi yildizbilimciler dogudan yerusalim e gelip soyle dediler yahudilerin krali olarak dogan cocuk nerede,doguda onun yildizini gorduk ve ona tapinmaya geldik,0,MAT.2
12,MAT,2,TCL02,doguda onun yildizini gorduk ve ona tapinmaya geldik,cunku bu halkin yuregi duygusuzlasti kulaklari agirlasti,1,MAT.2
13,MAT,2,TCL02,kral hirodes bunu duyunca kendisi de butun yerusalim halki da tedirgin oldu,butun baskahinleri ve halkin din bilginleri ni toplayarak onlara mesihin nerede dogacagini sordu,0,MAT.2
14,MAT,2,TCL02,butun baskahinleri ve halkin din bilginleri ni toplayarak onlara mesihin nerede dogacagini sordu,cunku peygamber araciligiyla soyle yazilmistir ey sen yahudadaki beytlehem yahuda onderleri arasinda hic de en onemsizi degilsin cunku halkim israili gudecek onder senden cikacak,0,MAT.2
15,MAT,2,TCL02,cunku peygamber araciligiyla soyle yazilmistir ey sen yahudadaki beytlehem yahuda onderleri arasinda hic de en onemsizi degilsin cunku halkim israili gudecek onder senden cikacak,hepsi bundan cesaret alarak yemek yedi,1,MAT.2
16,MAT,2,TCL02,bunun uzerine hirodes yildizbilimcileri gizlice cagirip onlardan yildizin gorundugu ani tam olarak ogrendi,kotu ruhlar onu gorunce ayaklarina kapaniyor sen tanrinin oglusun diye bagiriyorlardi,1,MAT.2
17,MAT,2,TCL02,gidin cocugu dikkatle arayin bulunca bana haber verin ben de gelip ona tapinayim diyerek onlari beytleheme gonderdi,kardesler size rica ediyorum ogutlerimi hos gorun,1,MAT.2
18,MAT,2,TCL02,yildizbilimciler krali dinledikten sonra yola ciktilar,damda olan evindeki esyalarini almak icin asagi inmesin,1,MAT.2
19,MAT,2,TCL02,doguda gormus olduklari yildiz onlara yol gosteriyordu cocugun bulundugu yerin uzerine varinca durdu,yildizi gorduklerinde olaganustu bir sevinc duydular,0,MAT.2
20,MAT,2,TCL02,yildizi gorduklerinde olaganustu bir sevinc duydular,kral solene davet ettiklerini cagirmak uzere kolelerini gonderdi ama davetliler gelmek istemedi,1,MAT.2
21,MAT,2,TCL02,eve girip cocugu annesi meryemle birlikte gorunce yere kapanarak ona tapindilar,bu cocuklar etten ve kandan olduklari icin isa olum gucune sahip olani yani iblisi olum araciligiyla etkisiz kilmak uzere onlarla ayni insan yapisini aldi,1,MAT.2
22,MAT,2,TCL02,hazinelerini acip ona armagan olarak altin gunnuk ve mur sundular,sonra gordukleri bir duste hirodesin yanina donmemeleri icin uyarilinca ulkelerine baska yoldan donduler,0,MAT.2
23,MAT,2,TCL02,sonra gordukleri bir duste hirodesin yanina donmemeleri icin uyarilinca ulkelerine baska yoldan donduler,yildizbilimciler gittikten sonra rabbin bir melegi yusufa ruyada gorunerek kalk dedi cocukla annesini al misira kac,0,MAT.2
24,MAT,2,TCL02,yildizbilimciler gittikten sonra rabbin bir melegi yusufa ruyada gorunerek kalk dedi cocukla annesini al misira kac,cunku bilirsiniz ki imaninizin sinanmasi dayanma gucunu yaratir,1,MAT.2
25,MAT,2,TCL02,ben sana haber verinceye dek orada kal,eger kendisi yeryuzunde olsaydi kahin olamazdi,1,MAT.2
26,MAT,2,TCL02,cunku hirodes oldurmek icin cocugu aratacak,boylece yusuf kalkti ayni gece cocukla annesini alip misira dogru yola cikti,0,MAT.2
27,MAT,2,TCL02,boylece yusuf kalkti ayni gece cocukla annesini alip misira dogru yola cikti,bu rabbin peygamber araciligiyla bildirdigi su soz yerine gelsin diye oldu oglumu misirdan cagirdim,0,MAT.2
28,MAT,2,TCL02,bu rabbin peygamber araciligiyla bildirdigi su soz yerine gelsin diye oldu oglumu misirdan cagirdim,ne var ki bugun bile musanin yazilari okundugunda yureklerini bir pece ortuyor,1,MAT.2
29,MAT,2,TCL02,hirodes yildizbilimciler tarafindan aldatildigini anlayinca cok ofkelendi,meryem iyi olani secti ve bu kendisinden alinmayacak,1,MAT.2
30,MAT,2,TCL02,onlardan ogrendigi vakti goz onune alarak beytlehem ve butun yoresinde bulunan iki ve iki yasindan kucuk erkek cocuklarin hepsini oldurttu,boylelikle peygamber yeremya araciligiyla bildirilen su soz yerine gelmis oldu ramada bir ses duyuldu aglayis ve aci feryat sesleri cocuklari icin aglayan rahel avutulmak istemiyor,0,MAT.2
31,MAT,2,TCL02,boylelikle peygamber yeremya araciligiyla bildirilen su soz yerine gelmis oldu ramada bir ses duyuldu aglayis ve aci feryat sesleri cocuklari icin aglayan rahel avutulmak istemiyor,cunku onlar yok artik hirodes oldukten sonra rabbin bir melegi misirda yusufa ruyada gorunerek kalk dedi cocukla annesini al israile don,0,MAT.2
32,MAT,2,TCL02,cunku onlar yok artik hirodes oldukten sonra rabbin bir melegi misirda yusufa ruyada gorunerek kalk dedi cocukla annesini al israile don,cunku cocugun canina kiymak isteyenler oldu,0,MAT.2
33,MAT,2,TCL02,cunku cocugun canina kiymak isteyenler oldu,bunun uzerine yusuf kalkti cocukla annesini alip israile dondu,0,MAT.2
34,MAT,2,TCL02,bunun uzerine yusuf kalkti cocukla annesini alip israile dondu,ama yahudiyede hirodesin yerine oglu arhelasin kral oldugunu duyunca oraya gitmekten korktu,0,MAT.2
35,MAT,2,TCL02,ama yahudiyede hirodesin yerine oglu arhelasin kral oldugunu duyunca oraya gitmekten korktu,bunlardan adi kleopas olan ona yerusalimde bulunup da bu gunlerde orada olup bitenleri bilmeyen tek yabanci sen misin,1,MAT.2
36,MAT,2,TCL02,oraya varinca nasira denen kente yerlesti,sekiz gun sonra isanin ogrencileri yine evdeydiler,1,MAT.2
37,MAT,2,TCL02,bu peygamberler araciligiyla bildirilen ona nasirali denecektir sozu yerine gelsin diye oldu,oysa sahane giysiler giyip bolluk icinde yasayanlar kral saraylarinda bulunur,1,MAT.2
38,MAT,3,TCL02,o gunlerde vaftizci yahya yahudiye colunde ortaya cikti,su cagriyi yapiyordu tovbe edin goklerin egemenligi yaklasmistir,0,MAT.3
39,MAT,3,TCL02,su cagriyi yapiyordu tovbe edin goklerin egemenligi yaklasmistir,obur ogrenciler balik dolu agi cekerek tekneyle geldiler,1,MAT.3
40,MAT,3,TCL02,nitekim peygamber yesaya araciligiyla sozu edilen kisi yahyadir,yesaya soyle demisti colde haykiran rabbin yolunu hazirlayin gececegi patikalari duzleyin diye sesleniyor,0,MAT.3
41,MAT,3,TCL02,yesaya soyle demisti colde haykiran rabbin yolunu hazirlayin gececegi patikalari duzleyin diye sesleniyor,yahyanin deve tuyunden giysisi belinde deri kusagi vardi,0,MAT.3
42,MAT,3,TCL02,yahyanin deve tuyunden giysisi belinde deri kusagi vardi,yerusalim butun yahudiye ve seria yoresinin halki ona geliyor gunahlarini itiraf ediyor onun tarafindan seria irmaginda vaftiz ediliyordu,0,MAT.3
43,MAT,3,TCL02,yerusalim butun yahudiye ve seria yoresinin halki ona geliyor gunahlarini itiraf ediyor onun tarafindan seria irmaginda vaftiz ediliyordu,araniza sizan bu kisiler de onlar gibi gordukleri duslere dayanarak oz bedenlerini kirletiyor rabbin yetkisini hice sayiyor yuce varliklara sovuyorlar,1,MAT.3
44,MAT,3,TCL02,ne var ki bircok ferisiyle sadukinin vaftiz olmak icin kendisine geldigini goren yahya onlara soyle seslendi ey engerekler soyu gelecek gazaptan kacmak icin sizi kim uyardi,bunun uzerine isa bu konuda kimseye bir sey soylememeleri icin onlari uyardi,1,MAT.3
45,MAT,3,TCL02,bundan boyle tovbeye yarasir meyveler verin,kendi kendinize biz ibrahimin soyundaniz diye dusunmeyin,0,MAT.3
46,MAT,3,TCL02,kendi kendinize biz ibrahimin soyundaniz diye dusunmeyin,ben size sunu soyleyeyim tanri ibrahime su taslardan da cocuk yaratabilir,0,MAT.3
47,MAT,3,TCL02,ben size sunu soyleyeyim tanri ibrahime su taslardan da cocuk yaratabilir,iyi meyve vermeyen her agac kesilip atese atilir,0,MAT.3
48,MAT,3,TCL02,iyi meyve vermeyen her agac kesilip atese atilir,gerci ben sizi tovbe icin suyla vaftiz ediyorum ama benden sonra gelen benden daha gucludur,0,MAT.3
49,MAT,3,TCL02,gerci ben sizi tovbe icin suyla vaftiz ediyorum ama benden sonra gelen benden daha gucludur,iman eden sizlere karsi davranisimizin ne denli kutsal adil kusursuz olduguna siz taniksiniz tanri da buna taniktir,1,MAT.3
50,MAT,3,TCL02,ben onun cariklarini cikarmaya bile layik degilim,o sizi kutsal ruhla ve atesle vaftiz edecek,0,MAT.3
51,MAT,3,TCL02,o sizi kutsal ruhla ve atesle vaftiz edecek,harman yerini temizleyecek bugdayini toplayip ambara yigacak samani ise sonmeyen ateste yakacak,0,MAT.3
52,MAT,3,TCL02,harman yerini temizleyecek bugdayini toplayip ambara yigacak samani ise sonmeyen ateste yakacak,beni kral olarak istemeyen o dusmanlarima gelince onlari buraya getirin ve gozumun onunde kilictan gecirin isa bu sozleri soyledikten sonra onden yuruyerek yerusalime dogru ilerledi,1,MAT.3
53,MAT,3,TCL02,bu sirada isa yahya tarafindan vaftiz edilmek uzere celileden seria irmagina yahyanin yanina geldi,ne var ki yahya benim senin tarafindan vaftiz edilmem gerekirken sen mi bana geliyorsun,0,MAT.3
54,MAT,3,TCL02,ne var ki yahya benim senin tarafindan vaftiz edilmem gerekirken sen mi bana geliyorsun,ben isa kilise lerle ilgili bu tanikligi sizlere iletsin diye melegimi gonderdim,1,MAT.3
55,MAT,3,TCL02,isa ona su karsiligi verdi simdilik buna razi ol cunku dogru olan her seyi bu sekilde yerine getirmemiz gerekir,o zaman yahya onun dedigine razi oldu,0,MAT.3
56,MAT,3,TCL02,o zaman yahya onun dedigine razi oldu,isa vaftiz olur olmaz sudan cikti,0,MAT.3
57,MAT,3,TCL02,isa vaftiz olur olmaz sudan cikti,o anda gokler acildi ve isa tanrinin ruhunun guvercin gibi inip uzerine kondugunu gordu,0,MAT.3
58,MAT,3,TCL02,o anda gokler acildi ve isa tanrinin ruhunun guvercin gibi inip uzerine kondugunu gordu,agacta yapraktan baska bir sey bulamayinca agaca artik sonsuza dek sende meyve yetismesin dedi,1,MAT.3
59,MAT,3,TCL02,goklerden gelen bir ses sevgili oglum budur ondan hosnudum dedi,bundan sonra isa iblis tarafindan denenmek uzere ruh araciligiyla cole goturuldu,0,MAT.3
60,MAT,4,TCL02,bundan sonra isa iblis tarafindan denenmek uzere ruh araciligiyla cole goturuldu,isa kirk gun kirk gece oruc tuttuktan sonra acikti,0,MAT.4
61,MAT,4,TCL02,isa kirk gun kirk gece oruc tuttuktan sonra acikti,davutun koku ve soyu benim parlak sabah yildizi benim,1,MAT.4
62,MAT,4,TCL02,o zaman ayartici yaklasip tanrinin ogluysan soyle su taslar ekmek olsun dedi,ihtiyac icinde olan kutsallara yardim edin,1,MAT.4
63,MAT,4,TCL02,isa ona su karsiligi verdi insan yalniz ekmekle yasamaz tanrinin agzindan cikan her sozle yasar diye yazilmistir,sonra iblis onu kutsal kent e goturdu,0,MAT.4
64,MAT,4,TCL02,sonra iblis onu kutsal kent e goturdu,tapinagin tepesine cikarip tanrinin ogluysan kendini asagi at dedi cunku soyle yazilmistir tanri senin icin meleklerine buyruk verecek,0,MAT.4
65,MAT,4,TCL02,tapinagin tepesine cikarip tanrinin ogluysan kendini asagi at dedi cunku soyle yazilmistir tanri senin icin meleklerine buyruk verecek,ayagin bir tasa carpmasin diye seni elleri uzerinde tasiyacaklar,0,MAT.4
66,MAT,4,TCL02,ayagin bir tasa carpmasin diye seni elleri uzerinde tasiyacaklar,isa iblise su karsiligi verdi tanrin rabbi denemeyeceksin diye de yazilmistir,0,MAT.4
67,MAT,4,TCL02,isa iblise su karsiligi verdi tanrin rabbi denemeyeceksin diye de yazilmistir,iblis bu kez isayi cok yuksek bir daga cikardi,0,MAT.4
68,MAT,4,TCL02,iblis bu kez isayi cok yuksek bir daga cikardi,ona butun gorkemiyle dunya ulkelerini gostererek yere kapanip bana taparsan butun bunlari sana verecegim dedi,0,MAT.4
69,MAT,4,TCL02,ona butun gorkemiyle dunya ulkelerini gostererek yere kapanip bana taparsan butun bunlari sana verecegim dedi,orada aglayis ve dis gicirtisi olacaktir,1,MAT.4
70,MAT,4,TCL02,isa ona soyle karsilik verdi cekil git seytan tanrin rabbe tapacak yalniz ona kulluk edeceksin diye yazilmistir,bunun uzerine iblis isayi birakip gitti,0,MAT.4
71,MAT,4,TCL02,bunun uzerine iblis isayi birakip gitti,olusunu yikayip ust kattaki odaya koydular,1,MAT.4
72,MAT,4,TCL02,isa yahyanin tutuklandigini duyunca celileye dondu,hicbir zaman bayagi ya da murdar herhangi bir sey yemedim,1,MAT.4
73,MAT,4,TCL02,nasiradan ayrilarak zevulun ve naftali yoresinde celile golu kiyisinda bulunan kefarnahuma yerlesti,o bedende gorundu ruhca dogrulandi meleklerce goruldu uluslara tanitildi dunyada ona iman edildi yucelik icinde yukari alindi,1,MAT.4
74,MAT,4,TCL02,bu peygamber yesaya araciligiyla bildirilen su soz yerine gelsin diye oldu zevulun ve naftali bolgeleri seria irmaginin otesinde deniz yolunda uluslarin yasadigi celile karanlikta yasayan halk buyuk bir isik gordu,nitekim mesih de baskahin olmak icin kendi kendini yuceltmedi,1,MAT.4
75,MAT,4,TCL02,olumun golgeledigi diyarda yasayanlara isik dogdu,o gunden sonra isa su cagrida bulunmaya basladi tovbe edin cunku goklerin egemenligi yaklasti,0,MAT.4
76,MAT,4,TCL02,o gunden sonra isa su cagrida bulunmaya basladi tovbe edin cunku goklerin egemenligi yaklasti,isa celile golunun kiyisinda yururken petrus diye de anilan simunla kardesi andreasi gordu,0,MAT.4
77,MAT,4,TCL02,isa celile golunun kiyisinda yururken petrus diye de anilan simunla kardesi andreasi gordu,isa beytanyada cuzam li simunun evinde sofrada otururken yanina bir kadin geldi,1,MAT.4
78,MAT,4,TCL02,balikci olan bu iki kardes gole ag atiyorlardi,tapinaktayken birbirlerine ne dersiniz bayrama hic gelmeyecek mi,1,MAT.4
79,MAT,4,TCL02,onlara ardimdan gelin dedi sizleri insan tutan balikcilar yapacagim,ve simdi ya rab onlarin savurdugu tehditlere bak senin sozunu tam bir yureklilikle duyurmak icin biz kullarina guc ver,1,MAT.4
80,MAT,4,TCL02,onlar da hemen aglarini birakip onun ardindan gittiler,isa daha ileri gidince baska iki kardesi zebedinin ogullari yakupla yuhannayi gordu,0,MAT.4
81,MAT,4,TCL02,isa daha ileri gidince baska iki kardesi zebedinin ogullari yakupla yuhannayi gordu,o gunlerde meryem kalkip aceleyle yahudanin daglik bolgesindeki bir kente gitti,1,MAT.4
82,MAT,4,TCL02,babalari zebediyle birlikte teknede aglarini onariyorlardi,hemen tekneyi ve babalarini birakip isanin ardindan gittiler,0,MAT.4
83,MAT,4,TCL02,hemen tekneyi ve babalarini birakip isanin ardindan gittiler,isa celile bolgesinin her tarafini dolasti,0,MAT.4
84,MAT,4,TCL02,isa celile bolgesinin her tarafini dolasti,buralardaki havralarda ogretiyor goksel egemenligin mujdesini duyuruyor halk arasinda rastlanan her hastaligi her illeti iyilestiriyordu,0,MAT.4
85,MAT,4,TCL02,buralardaki havralarda ogretiyor goksel egemenligin mujdesini duyuruyor halk arasinda rastlanan her hastaligi her illeti iyilestiriyordu,turlu hastaliklara yakalanmis butun hastalari aci cekenleri cinlileri saralilari felclileri ona getirdiler hepsini iyilestirdi,0,MAT.4
86,MAT,4,TCL02,turlu hastaliklara yakalanmis butun hastalari aci cekenleri cinlileri saralilari felclileri ona getirdiler hepsini iyilestirdi,ogrencilerinden buyuk bir kalabalik ve butun yahudiyeden yerusalimden surla sayda yakinlarindaki kiyi bolgesinden gelen buyuk bir halk toplulugu da oradaydi,1,MAT.4
87,MAT,4,TCL02,celile dekapolis yerusalim yahudiye ve seria irmaginin karsi yakasindan gelen buyuk kalabaliklar onun ardindan gidiyordu,isa onlara onikilerden biridir ekmegini benimle birlikte sahana batirandir dedi,1,MAT.4
88,MAT,5,TCL02,isa konusmaya baslayip onlara sunlari ogretti ne mutlu ruhta yoksul olanlara cunku goklerin egemenligi onlarindir,sunnet de yurekle ilgilidir yazili yasanin degil ruhun isidir,1,MAT.5
89,MAT,5,TCL02,ne mutlu yasli olanlara cunku onlar teselli edilecekler,rabbimiz isa mesihin kudretini ve gelisini size bildirirken uydurma masallara basvurmadik,1,MAT.5
90,MAT,5,TCL02,ne mutlu yumusak huylu olanlara cunku onlar yeryuzunu miras alacaklar,tapinaktan cikan baska bir melek bulutun uzerinde oturana yuksek sesle bagirdi oragini uzat ve bic bicme saati geldi,1,MAT.5
91,MAT,5,TCL02,ne mutlu dogruluga acikip susayanlara cunku onlar doyurulacaklar,ama isa onlara soyle dedi bir peygamber kendi memleketinden ve evinden baska yerde hor gorulmez,1,MAT.5
92,MAT,5,TCL02,ne mutlu merhametli olanlara cunku onlar merhamet bulacaklar,her sey onun araciligiyla var oldu var olan hicbir sey onsuz olmadi,1,MAT.5
93,MAT,5,TCL02,ne mutlu yuregi temiz olanlara cunku onlar tanriyi gorecekler,petrus bastan baslayarak olanlari tek tek onlara anlatti,1,MAT.5
94,MAT,5,TCL02,ne mutlu barisi saglayanlara cunku onlara tanri ogullari denecek,yahya geldigi zaman oruc tutup ickiden kacindi ona cinli diyorlar,1,MAT.5
95,MAT,5,TCL02,ne mutlu dogruluk ugruna zulum gorenlere cunku goklerin egemenligi onlarindir,benim yuzumden insanlar size sovup zulmettikleri yalan yere size karsi her turlu kotu sozu soyledikleri zaman ne mutlu size sevinin sevincle cosun cunku goklerdeki odulunuz buyuktur,0,MAT.5
96,MAT,5,TCL02,benim yuzumden insanlar size sovup zulmettikleri yalan yere size karsi her turlu kotu sozu soyledikleri zaman ne mutlu size sevinin sevincle cosun cunku goklerdeki odulunuz buyuktur,ozet olarak kardeslerim peygamberlikte bulunmayi gayretle isteyin bilinmeyen dillerle konusulmasina engel olmayin,1,MAT.5
97,MAT,5,TCL02,sizden once yasayan peygamberlere de boyle zulmettiler,ama tuz tadini yitirirse bir daha ona nasil tuz tadi verilebilir,0,MAT.5
98,MAT,5,TCL02,ama tuz tadini yitirirse bir daha ona nasil tuz tadi verilebilir,ertesi gun atlilari pavlusla birlikte yola devam etmek uzere birakarak kaleye donduler,1,MAT.5
99,MAT,5,TCL02,artik disari atilip ayak altinda cignenmekten baska ise yaramaz,kimse kandil yakip tahil olceginin altina koymaz,0,MAT.5
100,MAT,5,TCL02,kimse kandil yakip tahil olceginin altina koymaz,cunku ben isanin yara izlerini bedenimde tasiyorum,1,MAT.5
101,MAT,5,TCL02,tersine kandillige koyar evdekilerin hepsine isik saglar,sizin isiginiz insanlarin onunde oyle parlasin ki iyi islerinizi gorerek goklerdeki babanizi yuceltsinler kutsal yasa yi ya da peygamberlerin sozlerini gecersiz kilmak icin geldigimi sanmayin,0,MAT.5
102,MAT,5,TCL02,sizin isiginiz insanlarin onunde oyle parlasin ki iyi islerinizi gorerek goklerdeki babanizi yuceltsinler kutsal yasa yi ya da peygamberlerin sozlerini gecersiz kilmak icin geldigimi sanmayin,boylesi bir iman onu kurtarabilir mi,1,MAT.5
103,MAT,5,TCL02,ben gecersiz kilmaya degil tamamlamaya geldim,size dogrusunu soyleyeyim yer ve gok ortadan kalkmadan her sey gerceklesmeden kutsal yasadan ufacik bir harf ya da bir nokta bile yok olmayacak,0,MAT.5
104,MAT,5,TCL02,size dogrusunu soyleyeyim yer ve gok ortadan kalkmadan her sey gerceklesmeden kutsal yasadan ufacik bir harf ya da bir nokta bile yok olmayacak,bu nedenle bu buyruklarin en kucugunden birini kim cigner ve baskalarina oyle ogretirse goklerin egemenliginde en kucuk sayilacak,0,MAT.5
105,MAT,5,TCL02,bu nedenle bu buyruklarin en kucugunden birini kim cigner ve baskalarina oyle ogretirse goklerin egemenliginde en kucuk sayilacak,uc gundur yanimdalar yiyecek hicbir seyleri yok,1,MAT.5
106,MAT,5,TCL02,ama bu buyruklari kim yerine getirir ve baskalarina ogretirse goklerin egemenliginde buyuk sayilacak,yiyip icmeye hakkimiz yok mu bizim,1,MAT.5
107,MAT,5,TCL02,size sunu soyleyeyim dogrulugunuz din bilginleri yle ferisiler inkini asmadikca goklerin egemenligine asla giremezsiniz atalarimiza adam oldurmeyeceksin,ama ben size diyorum ki kardesine ofkelenen herkes yargilanacaktir,0,MAT.5
108,MAT,5,TCL02,ama ben size diyorum ki kardesine ofkelenen herkes yargilanacaktir,isa onlara soyle dedi size soylesem inanmazsiniz,1,MAT.5
109,MAT,5,TCL02,kim kardesine asagilayici bir soz soylerse yuksek kurul da yargilanacaktir,kim kardesine ahmak derse cehennem atesini hak edecektir,0,MAT.5
110,MAT,5,TCL02,kim kardesine ahmak derse cehennem atesini hak edecektir,bu yuzden sunakta adak sunarken kardesinin sana karsi bir sikayeti oldugunu animsarsan adagini orada sunagin onunde birak git once kardesinle baris sonra gelip adagini sun,0,MAT.5
111,MAT,5,TCL02,bu yuzden sunakta adak sunarken kardesinin sana karsi bir sikayeti oldugunu animsarsan adagini orada sunagin onunde birak git once kardesinle baris sonra gelip adagini sun,senden davaci olanla daha yoldayken cabucak anlas,0,MAT.5
112,MAT,5,TCL02,senden davaci olanla daha yoldayken cabucak anlas,sizi havra topluluklarinin yoneticilerin ve yetkililerin onune cikardiklarinda kendimizi neyle nasil savunacagiz,1,MAT.5
113,MAT,5,TCL02,yoksa o seni yargica yargic da gardiyana teslim edebilir sonunda da hapse atilabilirsin,ornegin sara ibrahimi efendim diye cagirir sozunu dinlerdi,1,MAT.5
114,MAT,5,TCL02,sana dogrusunu soyleyeyim borcunun son kurusunu odemeden oradan asla cikamazsin,kotu ruh adami sik sik etkisi altina aliyordu,1,MAT.5
115,MAT,5,TCL02,ama ben size diyorum ki bir kadina sehvetle bakan her adam yureginde o kadinla zina etmis olur,kardesler size rica ediyorum ogutlerimi hos gorun,1,MAT.5
116,MAT,5,TCL02,eger sag gozun gunah islemene neden olursa onu cikar at,cunku vucudunun bir uyesinin yok olmasi butun vucudunun cehenneme atilmasindan iyidir,0,MAT.5
117,MAT,5,TCL02,cunku vucudunun bir uyesinin yok olmasi butun vucudunun cehenneme atilmasindan iyidir,eger sag elin gunah islemene neden olursa onu kes at,0,MAT.5
118,MAT,5,TCL02,eger sag elin gunah islemene neden olursa onu kes at,cunku vucudunun bir uyesinin yok olmasi butun vucudunun cehenneme gitmesinden iyidir,0,MAT.5
119,MAT,5,TCL02,cunku vucudunun bir uyesinin yok olmasi butun vucudunun cehenneme gitmesinden iyidir,sonra on boynuzlu yedi basli bir canavarin denizden ciktigini gordum,1,MAT.5
120,MAT,5,TCL02,kim karisini bosarsa ona bosanma belgesi versin denmistir,bunlar insan icin iyi ve yararlidir,1,MAT.5
121,MAT,5,TCL02,ama ben size diyorum ki karisini fuhus disinda bir nedenle bosayan onu zinaya itmis olur,bunu ogrenen halk onun ardindan gitti,1,MAT.5
122,MAT,5,TCL02,bosanmis bir kadinla evlenen de zina etmis olur,babanin kim oldugunu da oguldan ve ogulun onu tanitmak istedigi kisilerden baskasi bilmez,1,MAT.5
123,MAT,5,TCL02,yine atalarimiza yalan yere ant icmeyeceksin ama rabbin onunde ictigin antlari yerine getireceksin dendigini duydunuz,o zaman ogrencilerinin hepsi onu birakip kacti,1,MAT.5
124,MAT,5,TCL02,oysa ben size diyorum ki hic ant icmeyin ne gok uzerine cunku orasi tanrinin tahtidir ne yer uzerine cunku orasi onun ayak taburesidir ne de yerusalim uzerine cunku orasi buyuk kralin kentidir,iman olmadan tanriyi hosnut etmek olanaksizdir,1,MAT.5
125,MAT,5,TCL02,cunku sacinizin tek telini ak ya da kara edemezsiniz,goze goz dise dis dendigini duydunuz,0,MAT.5
126,MAT,5,TCL02,goze goz dise dis dendigini duydunuz,ama ben size diyorum ki kotuye karsi direnmeyin,0,MAT.5
127,MAT,5,TCL02,ama ben size diyorum ki kotuye karsi direnmeyin,sag yanaginiza bir tokat atana obur yanaginizi da cevirin,0,MAT.5
128,MAT,5,TCL02,sag yanaginiza bir tokat atana obur yanaginizi da cevirin,size karsi davaci olup mintaninizi almak isteyene abanizi da verin,0,MAT.5
