,book,chapt,version,text
30,MAT,2,SCO1904,and gatherin a the heighpriests and writers o the nation he wad ken o them whaur the messiah soud be born
31,MAT,2,SCO1904,and quo they in bethlehemjudah for sae it is putten doon by the prophet
32,MAT,2,SCO1904,and thou bethlehem land o judah nane the least amang judahs princes for oot o thee sal come a ruler wha sal tend my folk o isral
33,MAT,2,SCO1904,than herod convenin the wyss men privately faund oot mair strickly o the comin o the starn
34,MAT,2,SCO1904,and bad them gang to bethlehem and quo he gang and seek ye oot the wee bairn and whan ye ken fesh me word again that i as weel may come and worship
35,MAT,2,SCO1904,eftir hearin the king they gaed awa and lo the starn whilk they saw i the east gaed on afore them till it stood whaur the wee bairn was
36,MAT,2,SCO1904,and whan they saw the starn they were blythe wi unco blytheness
37,MAT,2,SCO1904,and comin intil the hoose they saw the wee bairn and his mither mary and loutin doon worshippt him and openin oot their gear they offert till him gifts gowd and frankincense and myrrh
38,MAT,2,SCO1904,and bein warned in a dream no to go back till herod they airtit their way to their ain kintra anither gate
39,MAT,2,SCO1904,noo whan they had gane tak tent an angel o the lord appeart to joseph by a dream and quo he rise tak till ye the wee bairn and his mither and flee intil egypt and bide ye thar till i tell ye for herod seeks the wee bairn to destroy him
40,MAT,2,SCO1904,and he risin took the wee bairn and his mither by nicht and cam intil egypt
41,MAT,2,SCO1904,and bade there till herods death that it soud be fulfilled what was said by the lord throwe the prophet frae egypt hae i cad my son
42,MAT,2,SCO1904,than herod seein he was made sport o by the wyss men was unco furious and sent oot to slay a the ladbairns in bethlehem and a the kintraside aboot frae twayear auld doon conform tae the time he had been tellt by the wyss men
43,MAT,2,SCO1904,than cam to pass the sayin o jeremiah the prophet
44,MAT,2,SCO1904,a voice was heard in ramah greetin and maenin and murnin sair rahel greetin for her weans and wadna be comfortit for that they arena
45,MAT,2,SCO1904,but herod deein look an angel o the lord by dream appears to joseph in egypt
46,MAT,2,SCO1904,and quo he rise tak the wee bairn and his mither and journey intil israls land for they that socht the wee bairns life are deid
47,MAT,2,SCO1904,and he raise and took till him the wee bairn and his mither and cam intil the land o isral
48,MAT,2,SCO1904,but whan it was tellt him that archelaus rang in judea in the stead o herod his faither he was fleyt to gang thar but being instruckit in a dream he gaed intil the pairts o galilee
49,MAT,2,SCO1904,and cam and dwalt in a citie cad nazareth that it soud come to pass that was said by the prophet he will be cad a nazarene
50,MAT,3,SCO1904,noo i thae days comes john the baptist preachin i the muirlands o judea
51,MAT,3,SCO1904,and quo he repent ye a for the kingdom o heeven is at haun
52,MAT,3,SCO1904,for it is he wha was tellt o by esaiah the prophet sayin the sough o ane crying oot i the waste mak ye ready a gate for the lord strauchten oot his fitpath
53,MAT,3,SCO1904,and john his sel had his cleedin o camels hair and a belt o a skin and his meat was locusts and rock hinny
54,MAT,3,SCO1904,and thar war gangin oot till him jerusalem and a judah and the kintraside aboot jordan
55,MAT,3,SCO1904,and war bapteezt by him in jordan confessin a their sin
56,MAT,3,SCO1904,but whan he saw a hantle o the pharisees and sadducees come till his bapteezin quo he to them eh ye venomous race wha has gien ye warnin to flee frae comin wrath
57,MAT,3,SCO1904,fesh than forth the frutes conform till repentance
58,MAT,3,SCO1904,and sayyena to yersels we hae abram till oor faither for say i tye god coud raise up oot o thir stanes bairns to abram
59,MAT,3,SCO1904,and noo is the aixe brocht to the rute o the trees and ilka tree bringin na forth gude frute is cuttit doon and cuisten intil the burnin
60,MAT,3,SCO1904,i indeed div in watir bapteeze ye intil repentance but he wha follows me is sterker nor mysel whase shoon ise no fit to cairry he sal bapteeze ye wi holie spirit and flaughts o fire
61,MAT,3,SCO1904,whase fanner is in his neive and hese
62,MAT,3,SCO1904,scouroot his threshinflair and gaither his wheat intil his girnal but the cauff wull he burn in nevirendin lowe
63,MAT,3,SCO1904,than cam jesus frae galilee tae john to be bapteezt o him
64,MAT,3,SCO1904,noo john wad hae forbidden him and quo he i hae need o thy bapteezin and come ye to me
65,MAT,3,SCO1904,but jesus answert him and said sae be it e noo for sae it behoves us to fulfil a richtgangin than he contentit him
66,MAT,3,SCO1904,and jesus whan he was bapteezt gaed up straucht frae the watir and lo the heevens war unsteekit till him and he saw the spirit o god comin doon like a doo and lichtin upon him
67,MAT,3,SCO1904,and tak tent a voice oot o the lift sayin this is my son my beloved in wham i delicht
68,MAT,4,SCO1904,than was jesus airtit by the spirit intil the wilderness thar to be testit o the enemy
69,MAT,4,SCO1904,and whan he had fastit for forty days and nichts he was spent wi hunger
70,MAT,4,SCO1904,and whan the tempter cam till him quo he gin thou be gods son speak to thir stanes that they be bannocks
71,MAT,4,SCO1904,but he answerin till him said no allenarlie on breid leeves man but by ilk word o gods mooth
72,MAT,4,SCO1904,than the deevil taks him wi him intil the holie citie and pits him on the tapmaist towerickie o the temple
73,MAT,4,SCO1904,and quo he till him gin ye be gods son cast yersel ower for it is puttendoon till his angels sal he gie chairge anent ye and on their hauns sal they haud ye up that ye clourna yere fit again a stane
74,MAT,4,SCO1904,quo jesus till him ance mair it is puttendoon ye sanna temp the lord yere god
75,MAT,4,SCO1904,and again the enemy taks him up intil an unco heigh mountain and airts him till a the kingdoms o the yirth and a their glorie
76,MAT,4,SCO1904,and says till him a thae things gie i tye gin ye fain doon gie worship to me
77,MAT,4,SCO1904,than quo jesus till him awa sautan for it is puttendoon the lord yere god sal ye worship and him alane sal ye ser
78,MAT,4,SCO1904,than the deevil quats him and lo the angels cam to ser him
79,MAT,4,SCO1904,noo whan it was tellt him that john was taen haud o he gaed awa intil galilee
80,MAT,4,SCO1904,and forsakin nazareth he cam and made his dwallin i capernaum on the side o the loch on the border o zabulon and naphtali
81,MAT,4,SCO1904,that it micht come to pass what said esaiah the prophet
82,MAT,4,SCO1904,land o zabulon and land o naphtali galilee o the nations
83,MAT,4,SCO1904,the folk that were sittin i the mirk saw an unco licht and till a thae sittin i the land and the mirkness o the deid the licht raise up
84,MAT,4,SCO1904,frae that time forth begude jesus to preach and quo he repent ye for heevens kingdom draws narhaun
85,MAT,4,SCO1904,and walkin by the loch o galilee he saw twa brithers simon cad peter and andro his brither castin aboot a net i the loch for they war fisherfolk
86,MAT,4,SCO1904,and quo he to them follow ye me and ise mak ye fishers o men
87,MAT,4,SCO1904,and they withoot ado left the nets and gaed eftir him
88,MAT,4,SCO1904,and gangin forrit tharawa he saw ither twa brithers james son o zebedee and his brither john in a smack wi zebedee their faither workin on their nets and he bad them come
89,MAT,4,SCO1904,and they forsakin the boat and their faither gaed eftir him
90,MAT,4,SCO1904,and jesus gaed ower a galilee instructin i their kirks and giean forth the blythemessage o the kingdom and healin a diseases and a infirmities amang the folk
91,MAT,4,SCO1904,and the sough o him gaed oot intil a syria and they fesht till him a wha war ill wi a diseases and pains and thae possesst wi demons and dementit and that had a stroke and he healed them
92,MAT,4,SCO1904,and unco thrangs followt him frae galilee and the ten cities and jerusalem and judea and ayont the jordan
93,MAT,5,SCO1904,and seein the thrang o folk he gaed up intil a mountain and whan he was suttendoon his disciples gathert aboot
94,MAT,5,SCO1904,and he opent his mooth and instructit them and quo he
95,MAT,5,SCO1904,happy the spirits that are lown and cannie for the kingdom o heeven is waitin for them
96,MAT,5,SCO1904,happy they wha are makin their maen for they sal fin comfort and peace
97,MAT,5,SCO1904,happy the lowly and meek o the yirth for the
98,MAT,5,SCO1904,yirth sal be their ain haddin
99,MAT,5,SCO1904,happy they whase hunger and drouth are a for holiness for they sal be satisfyt
100,MAT,5,SCO1904,happy the pitfu for they sal win pitie theirsels
101,MAT,5,SCO1904,happy the pureheartit for their een sal dwal upon god
102,MAT,5,SCO1904,happy the makkersup o strife for they sal be coontit for bairns o god
103,MAT,5,SCO1904,happy the illtreatit anes for the sake o gude for theyse hae the kingdom o god
104,MAT,5,SCO1904,happy sal ye be when folk sal misca ye and illtreat ye and say a things again ye wrangouslie for my sake
105,MAT,5,SCO1904,joy ye and be blythe for yere meed is great in heeven for een sae did they to the prophets afore ye
106,MAT,5,SCO1904,the saut o the yirth are ye but gin the saut hae tint its tang hoos it to be sautit is it no clean useless to be cuisten oot and trauchlt under folks feet
107,MAT,5,SCO1904,ye are the warlds licht a toon biggit on a hilltap is aye seen
108,MAT,5,SCO1904,nor wad men licht a crusie and pit it neath a cog but set it up and it gies licht to a the hoose
109,MAT,5,SCO1904,sae lat yere licht gang abreid amang men that seein yere gude warks they may gie god glorie
110,MAT,5,SCO1904,thinkna i am come to do awa wi the law or the prophets ise no come to do awa but to bring to pass
111,MAT,5,SCO1904,for truly say i tye till heeven and yirth dwine awa ae jot or ae tittle failsna o a the law till a comes to pass
112,MAT,5,SCO1904,than wha breaks ane o thae weest commauns and gars ithers sae do he sal be cad sma i the kingdom o heeven but wha sal keep them and spread them abreid he sal be cad great i the kingdom o heeven
113,MAT,5,SCO1904,for i say till ye gin yere gudeness gangna yont the scribes and pharisees neer sal ye win intil the kingdom o heeven
114,MAT,5,SCO1904,ye ken hoo it was spoken till the folk o auld ye maunna kill and whasae kills is in danger o the coort
115,MAT,5,SCO1904,but say i tye whasae is angry wi his britherman sal be in danger o the coort and wha sal say to his britherman gonyel sal be in danger o the cooncil but wha sal say fule sal be in danger o the fire o hell
116,MAT,5,SCO1904,sae gin ye fesh yere offerin to the altarplace and thar bethink ye o a sairness in a brithers mind anent ye
117,MAT,5,SCO1904,pit doon yere gift fornent the offerinstane and haud awa first be at ane wi yere britherman and syne come and offer yere gift
118,MAT,5,SCO1904,mak up wi yere enemy while ye are yet in the highway wi him sae as he giesyena ower to the judge and the judge to the officer and ye be cuisten intil prison
119,MAT,5,SCO1904,truly say i tye ye comena oot till ye ha paid the last bodle
120,MAT,5,SCO1904,ye hae heard it was said lang syne ye sanna commit adultery
121,MAT,5,SCO1904,but say i tye whasae sets his een on a wumman wi desire has een enoo committit the sin wi her in his heart
122,MAT,5,SCO1904,and gin yere richt ee ensnare ye oot wit and cast it frae ye it is for yere gude that ae member soud be destroyt and no that yere hail body soud fa intil hell
123,MAT,5,SCO1904,and gin yere richt haun ensnare ye cut it aff and cast it awa better for ye that ae member soud fail and no that yere hail body soud fa intil hell
124,MAT,5,SCO1904,the sayin has been whasae pits awa his wife lat him gie her a written divorcement
125,MAT,5,SCO1904,but say i whasae pits awa his wife let abee for the cause o adultery gars her commit adultery and whasae weds her that is putten awa commits adultery
126,MAT,5,SCO1904,ance mair ye ken it has been said by them o bypast time ye sanna mansweer yersel but yese render to the lord yere aiths
127,MAT,5,SCO1904,but say i sweerna ava no by heeven for it is gods thron
128,MAT,5,SCO1904,nor yet by the yirth for it is his fitbrod nor jerusalem for it is the citie o the great king
129,MAT,5,SCO1904,nor sal ye sweer by yere ain heid for ye canna mak ae hair white nor black
130,MAT,5,SCO1904,but lat yere answer be aye aye and na na for onything mair comes o nae gude
131,MAT,5,SCO1904,ye ken it has been said an ee for an ee and a tooth for a tooth
132,MAT,5,SCO1904,but say i resistye na ill but gin ane clour ye on the ae cheek turn ye till him the ither as weel
133,MAT,5,SCO1904,and gin ony man hae a lawplea wi ye and tak awa yere coat een lat him hae the cloak as weel
134,MAT,5,SCO1904,and gin ye be impressd for a mile wi ane gang ane mair wi him
135,MAT,5,SCO1904,gie till him seekin frae ye and frae him wha wad receive o ye turnyeno awa
136,MAT,5,SCO1904,ye ken it has been said ye sal loe yere neebor and hate yere fae
137,MAT,5,SCO1904,but say i loe yere faes bless the anes that ban and curse ye seek the gude o thae that hate ye and pray for sic as shamefully illtreat ye and seek for yere wrang
138,MAT,5,SCO1904,that ye a may be bairns o yere faither in heeven for he gars his sun to glint alike on the ill and on the gude and sends oot his rain baith on the just and the unjust
139,MAT,5,SCO1904,for gin ye but loe whaur thar is love till yersel whaur is yere meed divna een the reivin taxmen do the same
140,MAT,5,SCO1904,and gin ye but speir eftir yere ain kith how div ye mair nor ither folk divna een the taxmen sae
141,MAT,5,SCO1904,but ye maun be perfete een as yere faither aboon is perfete
142,MAT,6,SCO1904,tak tent no to do yere gude warks i the sicht o men that ye may be seen by them else hae ye tint reward frae yere faither wha is in heeven
143,MAT,6,SCO1904,whan than ye wad do a gude wark dinna hae a buglehorn soondit afore ye as the pretenders div in kirks and merkits that they may be roosed o men truly say i tye they hae gotten a their reward
144,MAT,6,SCO1904,but whan ye wad do a gude wark lat yere left haun no jalouse what yere richt haun is thrang wi
145,MAT,6,SCO1904,that yere gude warks may be dune hidlins and yere faither wha sees i the hidlin place sal his ain sel reward ye
146,MAT,6,SCO1904,and whaneer ye pray bena as the pretenders for weel they like to pray i the kirks and at the corners o the braid causeys sae as folk soud see them aye aye say i they hae gotten their reward
147,MAT,6,SCO1904,but ye whan ye wad pray gang intil yere bower and steekin yere door pray till yere faither wha is i the hidlin place and yere faither wha sees i the hidlin place sal his ain sel reward ye
148,MAT,6,SCO1904,and in yere prayin rhymena things ower and ower incontinent like the heathenfolk for they trow gin that they speak eneuch they sal be heard
149,MAT,6,SCO1904,comena than to be like tae them for yere faither kens weel a yere needs een afore ye ask him
150,MAT,6,SCO1904,and sae pray ye faither o us a biding aboon thy name be holie
151,MAT,6,SCO1904,lat thy reign begin lat thy wull be dune on the yirth as in heeven
152,MAT,6,SCO1904,gie us ilka day oor needfu fendin
153,MAT,6,SCO1904,and forgie us a oor ill deeds as we een forgae thae wha did us ill
154,MAT,6,SCO1904,and lat us no be siftit but save us frae the
155,MAT,6,SCO1904,illane for the croon is thine ain and the micht and the glorie for evir and evir amen
156,MAT,6,SCO1904,for gin ye be forgiean men their fauts yere faither in heeven wull een forgie you
157,MAT,6,SCO1904,but gif ye are no forgiean men their fauts nae mair wull yere faither forgie our fauts
158,MAT,6,SCO1904,and again whan ye are fastin ye arena to be as the pretenders wi wae i yere faces for they mar their looks that they may kythe afore men as fastin aye aye say i they too hae their reward
159,MAT,6,SCO1904,but ye whan ye fast snod yere heid and freshen yere face
160,MAT,6,SCO1904,that ye bena seen by men to be fastin but seen o yere faither wha is een i the hidlin place and yere faither wha sees i the hidlin place his ain sel sal reward ye
161,MAT,6,SCO1904,layna up gear for yersels on the yirth whaur the moth and the rust can mak awa wit and whaur thieves howk throwe and steal
162,MAT,6,SCO1904,but lay ye up gear in heeven whaur nae moth and nae rust can makawa wit and whaur thieves canna howk throwe nor steal
163,MAT,6,SCO1904,for whaur your treasur lies een thar yere heart wull be
164,MAT,6,SCO1904,the lamp o the hail body is the ee than gin aiblins yere ee is aefauld and leal yere hail body is fu o licht
165,MAT,6,SCO1904,but gin yere ee be dooble and ill yere hail body bides i the mirk gin than the vera licht within ye is but gloom hoo unco great is the gloom
166,MAT,6,SCO1904,nae man can tak service wi twa maisters for aither he wull lichtlie the ane and loe the ither or incontinent he wull haud by the ane and carena for the ither ye canna be in gods service and mammons as weel
167,MAT,6,SCO1904,wharfor say i tye bena sair fashd wi cark and care anent yere life what you are to eat and what ye are to drink nor yet for yere body hoo ye are to be cleedit isna the life mair nor the meat and the body mair nor the cleedin
168,MAT,6,SCO1904,look ye to the wee birdies i the lift for they naither saw nor shear nor lead intil the barn and yet yere heevenlie faither gies them meat areyena a hantle better nor they
169,MAT,6,SCO1904,and wha amang ye be he nevir sae fain could mak his sel a span heigher
170,MAT,6,SCO1904,and anent cleedin why soud ye hae sae muckle cark and care look weel at the lilies o the lea hoo they growe they toilna nor spin
171,MAT,6,SCO1904,and yet say i that solomon in a his glorie wasna buskit braw like ane o thae
172,MAT,6,SCO1904,noo than gin god sae cleed the foggage the day on the lea and the morn brunt i the oven hoo muckle mair you o ye o the sma faith
173,MAT,6,SCO1904,sae bena sair trauchlt in yere mind sayin what sal we eat or what sal we drink or hoo sal we be cleedit
174,MAT,6,SCO1904,for o a thae things div the nations seek eftir but yere heevenlie faither kens weel that ye need a thae things
175,MAT,6,SCO1904,but seek ye first o a gods reign and gods richtousness and a thir things sal be addit till ye
176,MAT,6,SCO1904,hae than nae wearincare anent the day to come for the morn wull hae care o its ain eneuch for the day is its ain ill
177,MAT,7,SCO1904,judgena that ye bena judged
178,MAT,7,SCO1904,for wi yere ain judgment sal ye be judged yersel and wi yere ain firlot sal yere corn be measurt till ye
179,MAT,7,SCO1904,and why soud ye craftily spy oot the mote i yere brithers ee and thinkna o the caber i yere ain ee
180,MAT,7,SCO1904,or wull ye say till yere brither thole ye till i tak oot the mote frae yere ee and behauld a caber is in yere ain ee
181,MAT,7,SCO1904,pretender oot wi the caber frae yere ain ee first and then may ye hae gude sicht to pu the mote oot o yere brithers ee
182,MAT,7,SCO1904,ye maunna gie holie things to dowgs nor yet cast pearls afore swine that they trauchle themna aneath their feet and than turn on ye and rive ye
183,MAT,7,SCO1904,ask and it sal be gien tye seek and ye sal hae chap and it sal be unsteekit tye
184,MAT,7,SCO1904,for ilk ane that asks obteens and he fins wha seeks and till him wha chaps it sal be opent
185,MAT,7,SCO1904,and whatna man is amang ye wha gin his son asks for breid wad gie him a stane
186,MAT,7,SCO1904,or gin he asks a fish wull he gie him a viper
187,MAT,7,SCO1904,gin ye than bein sinfu ken hoo to be aye gien gude things till yere ain bairns hoo muckle mair sal yere faither wha is aboon gie gude things to thae that ask o him
188,MAT,7,SCO1904,and sae a things whatsoeer ye wad that men soud do till yersel div ye do een sae tae them for this is the hail law and the prophets
189,MAT,7,SCO1904,gang ye in at the strett yett for muckle is the yett and braid is the causey that leads on to destruction and mony a ane gangs intilt
190,MAT,7,SCO1904,for strett is the yett and crampit is the fitroad that airts awa to life and but a wee wheen find it
191,MAT,7,SCO1904,tak ye tent o fauseprophets whilk come tye in sheepscleedin but i the hinnerend are devoorin wolves
192,MAT,7,SCO1904,ye may
193,MAT,7,SCO1904,ken them by their frutes dae folk gather grapes frae the thorns or figs amang thrissles
194,MAT,7,SCO1904,een sae ilka gude tree brings forth gude frute but a fushionless tree brings forth ill frute
195,MAT,7,SCO1904,a gude tree winna bring forth ill frute nor can a fushionless tree gie gude frute
196,MAT,7,SCO1904,ilka tree that bringsna forth gude frute is cuttit doon and cuisten intil the fire
197,MAT,7,SCO1904,sae by their frutes ye sal aye ken them
198,MAT,7,SCO1904,it isna ilka ane that cries oot lord lord that gangs intil the kingdom o heeven but he that daes the wull o my faither wha is in heeven
199,MAT,7,SCO1904,mony a ane wull say to me i that day lord lord prophesyt wena i thy name and cuistwena oot demons i thy name and didwena mony ferlies i thy name
200,MAT,7,SCO1904,and than wull i confess till them i never kent ye depairt frae me ye that cairryoot wrang
201,MAT,7,SCO1904,and sae ilka ane hearin and performin thir sayins o mine sal be likent till a wyss man wha biggit his hoose on the rock
202,MAT,7,SCO1904,and the rain fell and the spate cam and the wins blew and stormed again that hoose and it fellna for it stude siccar on the rock
203,MAT,7,SCO1904,and ilka ane wha hears and disna thir sayins o mine sal be like till a sumph wha biggit his hoose on the sand
204,MAT,7,SCO1904,and the rain fell and the spate cam and the wins blew and stormed again that hoose and it whammlt ower and muckle was the fa ot
205,MAT,7,SCO1904,and it cam aboot whan jesus had endit thir words the folk war amazed at his teachin
206,MAT,7,SCO1904,for he spak till them as ane that had authoritie and no like the writers
207,MAT,8,SCO1904,and whan he cam doon frae the mountain great thrangs o folk followt him
208,MAT,8,SCO1904,and lo a leper cam and worshippt him and said lord gin ye wad ye coud mak me clean
209,MAT,8,SCO1904,and jesus pat oot his haun and touched him sayin i wull be ye clean and at aince his leprosie was healed
210,MAT,8,SCO1904,and jesus chairged him see that ye tell nane but gang yere ways till the priest and gie ye the gift commandit by moses for a token to them
211,MAT,8,SCO1904,and whan jesus cam intil capernaum thar cam till him a captain and besocht him
212,MAT,8,SCO1904,sayin lord my servantlad is doon wi a stroke in my hoose in unco pain
213,MAT,8,SCO1904,quo jesus till him i wull come and heal him
214,MAT,8,SCO1904,and the captain answert lord i amna fit ye soud come aneath my roof but only say the word and my servantlad sal be weel
215,MAT,8,SCO1904,for een i my sel
216,MAT,8,SCO1904,a man aneath authoritie hae sodgers under me and i say till ane gang and he gangs and till another come and he comes and till my servantlad do sae and sae and he dis it
217,MAT,8,SCO1904,hearin this jesus ferlied and said to them that followt i haena fund sic faith as this no in a isral
218,MAT,8,SCO1904,and i say tye mony sal come frae the east and frae the wast and sit doon wi abram and isaac and jaucob i the kingdom o heeven
219,MAT,8,SCO1904,but the sons o the kingdom sal be cuisten oot intil the mirk ootby thar sal be greetin and cherkin o teeth
220,MAT,8,SCO1904,and jesus said to the captain gang yere ways een as ye lippened sae sal it be dune tye and his servantlad was made weel i that same oor
221,MAT,8,SCO1904,and jesus enterin peters hoose saw his gudemither lyin doon wi a fivver
222,MAT,8,SCO1904,and he touched her haun and the fivver was gane and she raise and waitit on him
223,MAT,8,SCO1904,but whan the gloamin cam on they brocht till him a hantle wi evil spirits and he cuist oot the spirits wi a word and healed a the sick
224,MAT,8,SCO1904,that sae micht the words o esaiah be fulfilled wha threepit he his ain sel took oor sillinesses and bure oor sicknesses
225,MAT,8,SCO1904,noo jesus seein great thrangs aboot him commandit to gang ower to the ither side
226,MAT,8,SCO1904,and a certain writer cam and quo he maister i wull follow ye whaursaeer ye may gang
227,MAT,8,SCO1904,jesus said till him the tods hae holes and the birdies o the lift hae nests but the son o man hasna whaur his heid may lie
228,MAT,8,SCO1904,and anither o his followers says lord lat me first gang till my faithers burial
229,MAT,8,SCO1904,but jesus says till him follow ye me and lea the deid to bury their ain deid
230,MAT,8,SCO1904,and whaun he gaed intil a boat his disciples followt him
231,MAT,8,SCO1904,and see a great storm raise on the loch and wave efteir wave gaed ower the boat but he was sleepin
232,MAT,8,SCO1904,and comin till him they roused him sayin maister save us we perish
233,MAT,8,SCO1904,and he says to them why soud ye be fleyt ye o sic sma faith than he raise and challenged the winds and the sea and a was lown
234,MAT,8,SCO1904,and the men ferlied uncolie sayin whatna man is this that een the winds and the watirs obey him
235,MAT,8,SCO1904,and whan he cam to the ither side to the pairts o the gadarenes thar met him twa possesst anes comin oot o the tombs unco fierce sae that nane daur gang that gate
236,MAT,8,SCO1904,and see they cryt oot what hae we wi you son o god are ye come to torment us or the time
237,MAT,8,SCO1904,noo thar war feedin a gey bit aff frae them a great herd o swine
238,MAT,8,SCO1904,sae the evil spirits besocht him sayin gin ye cast us oot send us intil the herd o swine
239,MAT,8,SCO1904,and he said to them gang and whan they cam oot they gied intil the herd o swine and lo a the herd rushed doon the scaur intil the loch and perished i the watirs
240,MAT,8,SCO1904,and they that herdit them fled and gaed their gate to the citie and tellt a and what had befaun the possesst anes
241,MAT,8,SCO1904,and lo a the citie cam oot to meet jesus and whan they saw him they besocht him to gang awa frae their borders
242,MAT,9,SCO1904,and he entert the boat and gaed ower and cam till his ain toun
243,MAT,9,SCO1904,and behauld they war bringin till him a man doon wi a stroke lyin on a couch and jesus seein their aefauldness says tae the man bairn be o gude heart yere sins are forgien ye
244,MAT,9,SCO1904,and mark thar war writers sayin within theirsels this ane speaks profaneness
245,MAT,9,SCO1904,and jesus kennin their thochts says why soud ye think ill in yere hearts
246,MAT,9,SCO1904,whilk is easier to say yere sins are forgien or to say rise ye and walk
247,MAT,9,SCO1904,but sae as ye may ken the son o man has authoritie on the yirth to forgie sins quo he till the ane wi a stroke rise ye tak up yere bed and gang yere ways till yere ain hoose
248,MAT,9,SCO1904,and he risin up gaed awa till his ain hoose
249,MAT,9,SCO1904,and a the folk seein it war dauntit wi fear and glorifyt god for gien sic pooer to men
250,MAT,9,SCO1904,and as jesus gaed on frae that he saw a man cad matthew sittin whaur the dues were paid and he says till him follow ye me and he raise and followt him
251,MAT,9,SCO1904,and it cam aboot as he was at meat i the hoose that behauld mony taxmen and illdeedie anes cam and sat doon wi him and his disciples
252,MAT,9,SCO1904,and whan the pharisees saw that quo they till his disciples hoo ist that yere maister taks meat wi taxfolk and illdeedie anes
253,MAT,9,SCO1904,noo jesus heard and quo he to them its no the hale anes that need the leech but thae that are ill
254,MAT,9,SCO1904,but gang ye and learn what that sets forth i wad suner hae mercie nor sacrifeece for i amna come to ca the richtous but sinners
255,MAT,9,SCO1904,than the disciples o john cam till him and quo they hoo ist that we fast muckle and the pharisees but yere disciples haena to fast
256,MAT,9,SCO1904,and jesus says to them can the bairns o the bridalbower fast whan the bridegroom is wi them but the days come whan the bridegroom is taen awa frae them and than wull they fast
257,MAT,9,SCO1904,and nae ane pits a clout o new claith on an auld coat for in waukinup it rives awa frae the cleedin and the hole is made waur
258,MAT,9,SCO1904,nor div men pit new wine intil auld skins else the skins rive and the wine skails and the skins are destroyt but they pit new wine intil new wineskins and baith are keepit
259,MAT,9,SCO1904,and meanwhile he was speakin thir things till them behauld a certain ruler cam and loutit doon afore him sayin my dochter maun een noo be deid but come and pit thy haun ower her and she sal leeve
260,MAT,9,SCO1904,and jesus raise and followt him and the disciples as weel
261,MAT,9,SCO1904,and behauld a wumman wi an issue o blude twal year cam ahint him to touch the border o his mantle
262,MAT,9,SCO1904,for she said till hersel gin i can but touch his mantle i sal be weel
