,first,second,label
19,"That made fowerteen genèrations ïn aa frae Abraham tae Davit, fowerteen frae Davit til the' wur cairriet awa tae Babylon, an anither fowerteen frae that tae tha cumin o Christ.","Jesus tha Messiah ïs boarn  An thïs ïs hoo tha birth o Jesus Christ cum aboot: hïs mither Mary wus promist tae Joseph, but afore the' cum thegither, she fun oot she wus wi a wean.",1
20,"Jesus tha Messiah ïs boarn  An thïs ïs hoo tha birth o Jesus Christ cum aboot: hïs mither Mary wus promist tae Joseph, but afore the' cum thegither, she fun oot she wus wi a wean.",An ït wus bi tha Halie Spïrit.,1
21,An ït wus bi tha Halie Spïrit.,"Noo Joseph hir husban wus a dacent man an he dïdnae want hir tae be affrontit, sae he thocht tae senn hir awa on tha quait.",1
22,"Noo Joseph hir husban wus a dacent man an he dïdnae want hir tae be affrontit, sae he thocht tae senn hir awa on tha quait.","He wus thïnkin aboot aa thïs, whan lo an behoul, an angel o tha Loard appeart tae hïm ïn a draim an saed, “Joseph, sinn o Davit, dïnnae be feart tae tak Mary fer yer wife, fer tha wean she's cairryin ïs o tha Halie Spïrit.",1
23,"He wus thïnkin aboot aa thïs, whan lo an behoul, an angel o tha Loard appeart tae hïm ïn a draim an saed, “Joseph, sinn o Davit, dïnnae be feart tae tak Mary fer yer wife, fer tha wean she's cairryin ïs o tha Halie Spïrit.","She wull hae a sinn, an ye ir tae gie hïm tha name Jesus, fer he wull save hïs ain fowk frae thair wrangdaeins.” Noo aa thïs wus daen tae brïng aboot whut tha Loard haed saed throu tha proaphit:  “A virgin wull cairrie a wean, a sinn,  an whan he's boarn, he'll be caad Immanuel”  - mainin “God ïs wi iz.”  Whaniver Joseph waakent up, he daen whut tha angel o tha Loard haed toul hïm tae dae, an he tuk Mary hame fer tae be hïs wife.",1
24,"She wull hae a sinn, an ye ir tae gie hïm tha name Jesus, fer he wull save hïs ain fowk frae thair wrangdaeins.” Noo aa thïs wus daen tae brïng aboot whut tha Loard haed saed throu tha proaphit:  “A virgin wull cairrie a wean, a sinn,  an whan he's boarn, he'll be caad Immanuel”  - mainin “God ïs wi iz.”  Whaniver Joseph waakent up, he daen whut tha angel o tha Loard haed toul hïm tae dae, an he tuk Mary hame fer tae be hïs wife.",But he dïdnae sleep wi hir til eftèr tha wean wus boarn.,1
25,But he dïdnae sleep wi hir til eftèr tha wean wus boarn.,An he caad hïm bi tha name Jesus.,1
26,An he caad hïm bi tha name Jesus.,"Tha spaemen frae tha East  Eftèr Jesus wus boarn ïn Bethlehem ïn Judea, durin tha time that Herod wus Kïng, spaemen frae tha East cum tae Jerusalem an the' axt, “Whar ïs tha yin that haes bin boarn Kïng o tha Jews?",1
27,"Tha spaemen frae tha East  Eftèr Jesus wus boarn ïn Bethlehem ïn Judea, durin tha time that Herod wus Kïng, spaemen frae tha East cum tae Jerusalem an the' axt, “Whar ïs tha yin that haes bin boarn Kïng o tha Jews?","Fer we hae saen hïs starn ïn tha East an hae cum fer tae woarship hïm.” Whaniver Kïng Herod heerd thïs, he wus baadlie püt aboot, an aa Jerusalem wi hïm.",1
28,"Fer we hae saen hïs starn ïn tha East an hae cum fer tae woarship hïm.” Whaniver Kïng Herod heerd thïs, he wus baadlie püt aboot, an aa Jerusalem wi hïm.","Sae he brocht thegither aa tha Jewish fowk's heid preeshts an maistèrs o tha Laa, an he axt thaim whar tha Christ wus tae be boarn.",1
29,"Sae he brocht thegither aa tha Jewish fowk's heid preeshts an maistèrs o tha Laa, an he axt thaim whar tha Christ wus tae be boarn.","In Bethlehem o Judea,” the' saed, “fer thïs ïs whut tha proaphit writ: ‘But you, Bethlehem, ïn tha lan o Judah, ye ir bi nae mains tha laist amang tha rulers o Judah; fer oot o you wull cum a ruler that wull herd ma fowk Israel.’ ”  Then Herod caad tha wise men thegither on tha quait, an he fun oot frae thaim whan ït wus that tha starn haed cum ïntae sicht.",1
30,"In Bethlehem o Judea,” the' saed, “fer thïs ïs whut tha proaphit writ: ‘But you, Bethlehem, ïn tha lan o Judah, ye ir bi nae mains tha laist amang tha rulers o Judah; fer oot o you wull cum a ruler that wull herd ma fowk Israel.’ ”  Then Herod caad tha wise men thegither on tha quait, an he fun oot frae thaim whan ït wus that tha starn haed cum ïntae sicht.","He sent thaim tae Bethlehem an he toul thaim, “Luk ïn iverie airt fer tha wean.",1
31,"He sent thaim tae Bethlehem an he toul thaim, “Luk ïn iverie airt fer tha wean.","As shuin as yis fin hïm, wud ye brïng me wurd, sae as A can gae an woarship hïm as weel!” Eftèr the' haed heerd whut tha kïng haed tae say, the' set aff on thair wye, an lo an behoul, tha starn the' haed saen ïn tha East went aheid o thaim, til ït stapt richt ower tha place whar tha wean wus.",1
32,"As shuin as yis fin hïm, wud ye brïng me wurd, sae as A can gae an woarship hïm as weel!” Eftèr the' haed heerd whut tha kïng haed tae say, the' set aff on thair wye, an lo an behoul, tha starn the' haed saen ïn tha East went aheid o thaim, til ït stapt richt ower tha place whar tha wean wus.","Whaniver the' saa tha starn, the' wur hairt gled.",1
33,"Whaniver the' saa tha starn, the' wur hairt gled.","The' cum ïntae tha hoose, the' saen tha wee wean wi hïs mither Mary, an the' bood doon an wurshipt hïm.",1
34,"The' cum ïntae tha hoose, the' saen tha wee wean wi hïs mither Mary, an the' bood doon an wurshipt hïm.",Then the' apent thair kïsts an the' set afore hïm thair gifts o gowld an frankincense an myrrh.,1
35,Then the' apent thair kïsts an the' set afore hïm thair gifts o gowld an frankincense an myrrh.,"An bein warnt ïn a draim no tae gae bak tae Herod, the' tuk anither róad bak hame.",1
36,"An bein warnt ïn a draim no tae gae bak tae Herod, the' tuk anither róad bak hame.","Joseph an Mary flee awa tae Egypt  An eftèr the' went awa, an angel o tha Loard appeart tae Joseph ïn a draim.",1
37,"Joseph an Mary flee awa tae Egypt  An eftèr the' went awa, an angel o tha Loard appeart tae Joseph ïn a draim.","Git up,” he toul hïm, “tak aff tae Egypt wi tha wean an hïs mither.",1
38,"Git up,” he toul hïm, “tak aff tae Egypt wi tha wean an hïs mither.","Bide thair til A gie ye tha wurd, fer Herod ïs aboot tae hunt oot tha wean fer tae dae awa wi hïm.” Sae up Joseph got, he tuk tha wean an hïs mither wi hïm ïn tha mïddle o tha nicht, an he set aff fer Egypt.",1
39,"Bide thair til A gie ye tha wurd, fer Herod ïs aboot tae hunt oot tha wean fer tae dae awa wi hïm.” Sae up Joseph got, he tuk tha wean an hïs mither wi hïm ïn tha mïddle o tha nicht, an he set aff fer Egypt.",He stapt thair til Herod deed.,1
40,He stapt thair til Herod deed.,"An aa thïs brocht aboot whut tha Loard haed saed throu tha proaphit: “Oot o Egypt A hae caad ma sinn.”  Whaniver Herod fun oot he'd bin haad, he wus rïppin, an he gien oardèrs fer tae kïll aa tha weechils ïn Bethlehem an roon aboot, thaim at wus twa yeir oul an unnèr, takkin ïntae accoont tha time he haed bin telt bi tha spaemen.",1
41,"An aa thïs brocht aboot whut tha Loard haed saed throu tha proaphit: “Oot o Egypt A hae caad ma sinn.”  Whaniver Herod fun oot he'd bin haad, he wus rïppin, an he gien oardèrs fer tae kïll aa tha weechils ïn Bethlehem an roon aboot, thaim at wus twa yeir oul an unnèr, takkin ïntae accoont tha time he haed bin telt bi tha spaemen.","Then whut tha proaphit Jeremiah saed aforehan wud happen cum aboot: “A voice wus heerd ïn Ramah, greetin an lamentin.",1
42,"Then whut tha proaphit Jeremiah saed aforehan wud happen cum aboot: “A voice wus heerd ïn Ramah, greetin an lamentin.","It wus Rachel greetin fer hir weans; an she niver devalved, acause hir weans wus nae lang'r wi hir.”  Tha femlie cums bak tae Nazareth  But whaniver Herod deed, lo an behoul, an angel o tha Loard appeart ïn a draim tae Joseph ïn Egypt an he saed, “Git up, tak tha wean an hïs mither awa tae tha lan o Israel, fer tha yins that wus gaun tae kïll tha wean ïs deid.” Sae Joseph upt an tuk tha wean an hïs mither an he went ïntae tha lan o Israel.",1
43,"It wus Rachel greetin fer hir weans; an she niver devalved, acause hir weans wus nae lang'r wi hir.”  Tha femlie cums bak tae Nazareth  But whaniver Herod deed, lo an behoul, an angel o tha Loard appeart ïn a draim tae Joseph ïn Egypt an he saed, “Git up, tak tha wean an hïs mither awa tae tha lan o Israel, fer tha yins that wus gaun tae kïll tha wean ïs deid.” Sae Joseph upt an tuk tha wean an hïs mither an he went ïntae tha lan o Israel.","But whan he heerd that Archelaus wus tha Kïng o Judea ïn tha ruim o hïs faither Herod, he wus feart tae gae thair.",1
44,"But whan he heerd that Archelaus wus tha Kïng o Judea ïn tha ruim o hïs faither Herod, he wus feart tae gae thair.","Bein warnt ïn a draim, he pued bak tae tha dïstrict o Galilee, an he went an settelt doon ïn a toon caad Nazareth.",1
45,"Bein warnt ïn a draim, he pued bak tae tha dïstrict o Galilee, an he went an settelt doon ïn a toon caad Nazareth.","Jhone tha Baptiser maks tha wye readie fer Jesus  In thaim days Jhone tha Baptiser cum praichin ïn tha wiles o Judea an sayin, “Turn awa frae yer sïns, fer tha Kïngdom o Heiven ïs nearhan.” Jhone ïs tha yin tha proaphit Isaiah spauk aboot, tellin: “Thair's a voice cryin oot ïn tha wiles, ‘Mak tha wye readie fer tha Loard, mak hïs pads strecht fer hïm!’ ” Jhone's claes wus made o kemel's hair, an he haed a leather belt roon hïs mïddle.",1
46,"Jhone tha Baptiser maks tha wye readie fer Jesus  In thaim days Jhone tha Baptiser cum praichin ïn tha wiles o Judea an sayin, “Turn awa frae yer sïns, fer tha Kïngdom o Heiven ïs nearhan.” Jhone ïs tha yin tha proaphit Isaiah spauk aboot, tellin: “Thair's a voice cryin oot ïn tha wiles, ‘Mak tha wye readie fer tha Loard, mak hïs pads strecht fer hïm!’ ” Jhone's claes wus made o kemel's hair, an he haed a leather belt roon hïs mïddle.",An he leeved bi aitin gresshoppers an wile honey.,1
47,An he leeved bi aitin gresshoppers an wile honey.,Croods gaed oot tae hïm frae Jerusalem alang wi aa tha fowk frae Judea an tha hale dïstrict o tha rïver Joardan.,1
48,Croods gaed oot tae hïm frae Jerusalem alang wi aa tha fowk frae Judea an tha hale dïstrict o tha rïver Joardan.,An thaim at confesst thair sïns wur baptised bi hïm ïn tha Joardan rïver.,1
49,An thaim at confesst thair sïns wur baptised bi hïm ïn tha Joardan rïver.,"But whan he saa a wheen o Pharisees an Sadducees cumin tae whar he wus baptisin, he saed tae thaim, “Ye sleekit shooer o vipers!",1
50,"But whan he saa a wheen o Pharisees an Sadducees cumin tae whar he wus baptisin, he saed tae thaim, “Ye sleekit shooer o vipers!",Wha telt ye tae rin frae tha wrath o God that's cumin?,1
51,Wha telt ye tae rin frae tha wrath o God that's cumin?,Ye maun show bi tha wye ye leeve that ye hae turnt awa frae yer sïns.,1
52,Ye maun show bi tha wye ye leeve that ye hae turnt awa frae yer sïns.,"An dïnnae be thïnkin tae yersels, ‘We hae Abraham fer oor faither’ an hae daen wi that.",1
53,"An dïnnae be thïnkin tae yersels, ‘We hae Abraham fer oor faither’ an hae daen wi that.",A tell ye that oot o thon stanes God can mak weans fer Abraham.,1
54,A tell ye that oot o thon stanes God can mak weans fer Abraham.,"God's hatchit ïs noo at tha ruit o tha trees, an thaim that dïnnae gie guid fruit wull be fellt, an pïtcht ïntae tha fire.",1
55,"God's hatchit ïs noo at tha ruit o tha trees, an thaim that dïnnae gie guid fruit wull be fellt, an pïtcht ïntae tha fire.",A'm baptisin yis wi wattèr fer tae show yis hae repentit.,1
56,A'm baptisin yis wi wattèr fer tae show yis hae repentit.,But thair's yin cumin eftèr me that ïs michtier ner me.,1
57,But thair's yin cumin eftèr me that ïs michtier ner me.,A'm no fït tae cairrie hïs buits.,1
58,A'm no fït tae cairrie hïs buits.,He wull baptise ye wi tha Halie Spïrit an wi fire.,1
59,He wull baptise ye wi tha Halie Spïrit an wi fire.,"Hïs winnowin fork ïs ïn hïs han, an he wull redd up hïs thrashin-flure, getherin hïs wheat ïntae hïs barn an burnin tha caff wi a fire ye cannae pit oot.”  Jesus baptised bi Jhone  Then Jesus cum frae Galilee tae tha Joardan fer tae be baptised bi Jhone.",1
60,"Hïs winnowin fork ïs ïn hïs han, an he wull redd up hïs thrashin-flure, getherin hïs wheat ïntae hïs barn an burnin tha caff wi a fire ye cannae pit oot.”  Jesus baptised bi Jhone  Then Jesus cum frae Galilee tae tha Joardan fer tae be baptised bi Jhone.","But Jhone tried tae pit hïm aff, sayin, “It's me that needs tae be baptised bi you, an you ir cumin tae me?” Jesus saed, “Jist dae thïs fer noo; fer thïs ïs tha richt thïng fer iz tae dae, tae cairrie oot tha wull o God.” Sae Jhone gien ïn.",1
61,"But Jhone tried tae pit hïm aff, sayin, “It's me that needs tae be baptised bi you, an you ir cumin tae me?” Jesus saed, “Jist dae thïs fer noo; fer thïs ïs tha richt thïng fer iz tae dae, tae cairrie oot tha wull o God.” Sae Jhone gien ïn.","Tha mïnit Jesus wus baptised, he ris up oot o tha wattèr, an jist wi that tha heivens apent, an he saa tha Spïrit o God cumin doon laik a doo an lichtin on hïm.",1
62,"Tha mïnit Jesus wus baptised, he ris up oot o tha wattèr, an jist wi that tha heivens apent, an he saa tha Spïrit o God cumin doon laik a doo an lichtin on hïm.",Jesus tempit bi tha Deil  Then Jesus wus taen bi tha Spïrit ïntae tha wuldèrness fer tae be tempit bi tha Deil.,1
63,Jesus tempit bi tha Deil  Then Jesus wus taen bi tha Spïrit ïntae tha wuldèrness fer tae be tempit bi tha Deil.,"Eftèr gaun wioot mait fer fowertie days an fowertie nichts, he wus gye hung'rie.",1
64,"Eftèr gaun wioot mait fer fowertie days an fowertie nichts, he wus gye hung'rie.","Tha tempter cum tae hïm an saed, “If ye ir tha Sinn o God, tell thaim thair stanes tae turn ïntae breid.” Jesus saed bak tae hïm, “It ïs writ: ‘Man cannae leeve bi breid alane, but bi iverie wurd at cums frae tha mooth o God.’ ” Then tha Deil tuk hïm tae tha halie cïtie an stud hïm up on tha verie tap o tha Hoose o God.",1
65,"Tha tempter cum tae hïm an saed, “If ye ir tha Sinn o God, tell thaim thair stanes tae turn ïntae breid.” Jesus saed bak tae hïm, “It ïs writ: ‘Man cannae leeve bi breid alane, but bi iverie wurd at cums frae tha mooth o God.’ ” Then tha Deil tuk hïm tae tha halie cïtie an stud hïm up on tha verie tap o tha Hoose o God.","If ye ir tha Sinn o God,” saed he, “throw yersel doon!",1
66,"If ye ir tha Sinn o God,” saed he, “throw yersel doon!","Fer tha Guid Buik says: ‘He wull tell hïs angels tae luk eftèr ye, an wi thair hans the' wull haud ye up, fer fear ye dunt yer fit agin a stane.’ ” Jesus saed bak tae hïm, “It's ïn tha Buik forbye: ‘Ye ir no tae temp tha Loard yer God.’ ” An nixt thïng, tha Deil tuk hïm tae a bïg heich muntin an lut hïm see aa tha kïngdoms o tha warl ïn aa thair glorie.",1
67,"Fer tha Guid Buik says: ‘He wull tell hïs angels tae luk eftèr ye, an wi thair hans the' wull haud ye up, fer fear ye dunt yer fit agin a stane.’ ” Jesus saed bak tae hïm, “It's ïn tha Buik forbye: ‘Ye ir no tae temp tha Loard yer God.’ ” An nixt thïng, tha Deil tuk hïm tae a bïg heich muntin an lut hïm see aa tha kïngdoms o tha warl ïn aa thair glorie.","A wull gie ye aa thïs,” he saed, “ïf ye'll jist boo doon an woarship me.” Jesus saed tae hïm, “Awa or that, Satan!",1
68,"A wull gie ye aa thïs,” he saed, “ïf ye'll jist boo doon an woarship me.” Jesus saed tae hïm, “Awa or that, Satan!","Fer ït ïs writ doon: ‘Ye ir tae woarship tha Loard yer God an tae sarve naebodie but hïm.’ ” Then tha Deil lut hïm be, an angels cum an lukt eftèr hïm.",1
69,"Fer ït ïs writ doon: ‘Ye ir tae woarship tha Loard yer God an tae sarve naebodie but hïm.’ ” Then tha Deil lut hïm be, an angels cum an lukt eftèr hïm.","Tha stairt o Jesus' mïnistrie  Noo whan Jesus heerd tha wittins that Jhone haed bin püt ïn jail, he went bak ïntae Galilee.",1
70,"Tha stairt o Jesus' mïnistrie  Noo whan Jesus heerd tha wittins that Jhone haed bin püt ïn jail, he went bak ïntae Galilee.","An eftèr leain Nazareth, he gaed tae Capernaum an he stapt thair.",1
71,"An eftèr leain Nazareth, he gaed tae Capernaum an he stapt thair.","Capernaum wus bi tha Loch ïn tha dïstrict o Zebulun an Naphtali -- tae brïng aboot whut wus foretoul bi tha proaphit Isaiah:  “In tha lan o Zebulun an tha lan o Naphtali,  on tha wye tae tha Loch, on tha ither side o tha Joardan,  ïn Galilee whar tha Gentiles leeve -  tha fowk that sut ïn tha dairk  hae saa a bricht licht;  an on tha yins leevin ïn tha lan o tha shedda o deith,  tha licht haes cum ïn.”  Frae then on Jesus begun tae praich, “Turn awa frae yer sïns, fer tha Kïngdom o Heiven haes cum nearhan ye.”  Jesus' furst follaers  Yin day, whan Jesus wus waakin alang tha loch shore o Galilee, he saa twa brithers, Simon caad Petèr an hïs brither Andra.",1
72,"Capernaum wus bi tha Loch ïn tha dïstrict o Zebulun an Naphtali -- tae brïng aboot whut wus foretoul bi tha proaphit Isaiah:  “In tha lan o Zebulun an tha lan o Naphtali,  on tha wye tae tha Loch, on tha ither side o tha Joardan,  ïn Galilee whar tha Gentiles leeve -  tha fowk that sut ïn tha dairk  hae saa a bricht licht;  an on tha yins leevin ïn tha lan o tha shedda o deith,  tha licht haes cum ïn.”  Frae then on Jesus begun tae praich, “Turn awa frae yer sïns, fer tha Kïngdom o Heiven haes cum nearhan ye.”  Jesus' furst follaers  Yin day, whan Jesus wus waakin alang tha loch shore o Galilee, he saa twa brithers, Simon caad Petèr an hïs brither Andra.","The' wur castin a neyt ïntae tha wattèr, fer the' wrocht at tha fïshin.",1
73,"The' wur castin a neyt ïntae tha wattèr, fer the' wrocht at tha fïshin.","Cum an follae me,” Jesus saed, “an A wull mak ye fïshers o men.” An richt awa the' layed doon thair neyts an the' follaed eftèr hïm.",1
74,"Cum an follae me,” Jesus saed, “an A wull mak ye fïshers o men.” An richt awa the' layed doon thair neyts an the' follaed eftèr hïm.","He gan on frae thair, an saen twa ither brithers, Jeames tha sinn o Zebedee an hïs brither Jhone.",1
75,"He gan on frae thair, an saen twa ither brithers, Jeames tha sinn o Zebedee an hïs brither Jhone.","The' wur ïn a bóat wi thair faither Zebedee, mennin thair neyts.",1
76,"The' wur ïn a bóat wi thair faither Zebedee, mennin thair neyts.","Jesus caad thaim, an richt awa the' left tha bóat an thair faither, an the' follaed hïm.",1
77,"Jesus caad thaim, an richt awa the' left tha bóat an thair faither, an the' follaed hïm.","Jesus maks aa kines o seeck fowk bettèr  Jesus trevelt aa roon Galilee, taichin ïn thair Meetin Hooses, an praichin tha Guid Wittins o tha Kïngdom, an curin iverie disaise an ailment amang tha fowk.",1
78,"Jesus maks aa kines o seeck fowk bettèr  Jesus trevelt aa roon Galilee, taichin ïn thair Meetin Hooses, an praichin tha Guid Wittins o tha Kïngdom, an curin iverie disaise an ailment amang tha fowk.","Wurd aboot hïm spreed aa ower Syria, an the' brocht tae hïm aa tha seeck fowk wi aa kines o disaises: thaim that wus tormentit, or bothert wi ïll spïrits, or tuk fïts, or fowk that wus paralysed, an he made thaim bettèr.",1
79,"Wurd aboot hïm spreed aa ower Syria, an the' brocht tae hïm aa tha seeck fowk wi aa kines o disaises: thaim that wus tormentit, or bothert wi ïll spïrits, or tuk fïts, or fowk that wus paralysed, an he made thaim bettèr.","Bïg croods follaed hïm frae Galilee, an tha Ten Toons, an Jerusalem, an Judea an tha dïstrict on tha ither side o tha rïver Joardan.",1
80,"Bïg croods follaed hïm frae Galilee, an tha Ten Toons, an Jerusalem, an Judea an tha dïstrict on tha ither side o tha rïver Joardan.","Jesus taiches on tha muntin  Noo whaniver he saa tha croods, he gaed up tha muntin an sut doon.",1
81,"Jesus taiches on tha muntin  Noo whaniver he saa tha croods, he gaed up tha muntin an sut doon.","Hïs follaers gethert roon hïm, an he stairtit tae taich thaim, sayin,  Tha Blissins  “Blisst ir tha puir ïn spïrit, fer thairs ïs tha Kïngdom o Heiven.",1
82,"Hïs follaers gethert roon hïm, an he stairtit tae taich thaim, sayin,  Tha Blissins  “Blisst ir tha puir ïn spïrit, fer thairs ïs tha Kïngdom o Heiven.","Blisst ir tha yins that greet, fer the' wull be comfortit.",1
83,"Blisst ir tha yins that greet, fer the' wull be comfortit.","Blisst ir tha yins that ir gentle, fer the' wull inherit tha irth.",1
84,"Blisst ir tha yins that ir gentle, fer the' wull inherit tha irth.","Blisst ir tha yins that hae a hung'r an a druith fer whut's richt, fer the' wull get thair fïll.",1
85,"Blisst ir tha yins that hae a hung'r an a druith fer whut's richt, fer the' wull get thair fïll.","Blisst ir tha yins that ir merciefu, fer the' wull be showed mercie.",1
86,"Blisst ir tha yins that ir merciefu, fer the' wull be showed mercie.","Blisst ir tha pure ïn hairt, fer the' wull see God.",1
87,"Blisst ir tha pure ïn hairt, fer the' wull see God.","Blisst ir tha yins that warks fer peace, fer the' wull be caad sinns o God.",1
88,"Blisst ir tha yins that warks fer peace, fer the' wull be caad sinns o God.","Blisst ir tha yins that's traitit ïll fer daein whut's richt, fer thairs ïs tha Kïngdom o Heiven.",1
89,"Blisst ir tha yins that's traitit ïll fer daein whut's richt, fer thairs ïs tha Kïngdom o Heiven.","Blisst ir you whan fowks baadmooth ye, an trait ye ïll, an miscaa ye on accoont o me.",1
90,"Blisst ir you whan fowks baadmooth ye, an trait ye ïll, an miscaa ye on accoont o me.","Be joyfu an gled, acause yis hae a pooerfu reward waitin fer ye ïn heiven, fer the' ïll-traitit tha proaphits that wus thair afore ye ïn jist tha same wye.",1
91,"Be joyfu an gled, acause yis hae a pooerfu reward waitin fer ye ïn heiven, fer the' ïll-traitit tha proaphits that wus thair afore ye ïn jist tha same wye.",Saut an licht  Yous ir tha saut o tha irth.,1
92,Saut an licht  Yous ir tha saut o tha irth.,"But ïf tha saut loasses ïts taste, hoo can ït git bak ïts tang?",1
93,"But ïf tha saut loasses ïts taste, hoo can ït git bak ïts tang?","It ïs nae lang'r onie use, but fer tae be throwed oot an thrampt unnèr fit.",1
94,"It ïs nae lang'r onie use, but fer tae be throwed oot an thrampt unnèr fit.",Yous ir tha licht o tha warl.,1
95,Yous ir tha licht o tha warl.,A toon bigged on a hïll cannae be hïd.,1
96,A toon bigged on a hïll cannae be hïd.,Ye dïnnae licht a lamp an pit ït unnèr a boul.,1
97,Ye dïnnae licht a lamp an pit ït unnèr a boul.,"Na, ye pit ït on a stan, whar ït gies licht tae tha hale hoose.",1
98,"Na, ye pit ït on a stan, whar ït gies licht tae tha hale hoose.","In tha same wye, let yer licht shine afore iveriebodie, sae as the' wull see yer guid warks an gie glorie tae yer Faither ïn heiven.",1
99,"In tha same wye, let yer licht shine afore iveriebodie, sae as the' wull see yer guid warks an gie glorie tae yer Faither ïn heiven.","Aboot tha Laa  Dïnnae be thïnkin that A hae cum fer tae dae awa wi tha Laa or tha Proaphits; A hinnae cum fer tae dae awa wi thaim, but fer tae fülfill thaim.",1
100,"Aboot tha Laa  Dïnnae be thïnkin that A hae cum fer tae dae awa wi tha Laa or tha Proaphits; A hinnae cum fer tae dae awa wi thaim, but fer tae fülfill thaim.","A tell ye tha truith, afore heiven an irth passes awa, no tha weeest lettèr, ner even tha weeest stroke o a pen, wull pass awa frae tha Laa afore iveriethin God wants fer ït ïs brocht aboot.",1
101,"A tell ye tha truith, afore heiven an irth passes awa, no tha weeest lettèr, ner even tha weeest stroke o a pen, wull pass awa frae tha Laa afore iveriethin God wants fer ït ïs brocht aboot.","Oniebodie that breks yin o these commauns, even tha laist o thaim, an lairns ithers tae dae tha same, wull be laist thocht o ïn tha Kïngdom o Heiven, but whaiver keeps these commauns an lairns ithers tae dae thaim, wull be gye weel thocht o ïn tha Kïngdom o Heiven.",1
102,"Oniebodie that breks yin o these commauns, even tha laist o thaim, an lairns ithers tae dae tha same, wull be laist thocht o ïn tha Kïngdom o Heiven, but whaiver keeps these commauns an lairns ithers tae dae thaim, wull be gye weel thocht o ïn tha Kïngdom o Heiven.","Fer A'm tellin yis thïs: less yer guidness gaes beyont that o tha Pharisees an tha maistèrs o tha Laa, yis'll no git ïntae tha Kïngdom o Heiven, that's fer shair!",1
