,book,chapt,version,text,second,label,identifier
10,MAT,1,SIPB,nao josef hemi wanfala gudfala man ya so taem hemi save dat meri hemi babule finis hemi no wande fo mekem meri fo filsem long ae blong evriwan,samfala long olketa nao meri blong magdala an salome an meri hu hemi mami blong yangfala jemes an joses,1,MAT.1
11,MAT,1,SIPB,so hemi tingting fo lusim meri long gudfala wei wea famili blong tufala nomoa olketa save,olketa kristin fren long nem blong jisas kraes masta blong yumi mifala tokstrong go long yufala ya,1,MAT.1
12,MAT,1,SIPB,taem josef hemi gohed fo tingting abaotem diswan hemi drim an hemi lukim wanfala enjel blong god,nao disfala enjel hemi tok olsem long josef josef wea yu bon kam long laen blong king deved yu mas no fraet fo gohed fo maritim meri,0,MAT.1
13,MAT,1,SIPB,nao disfala enjel hemi tok olsem long josef josef wea yu bon kam long laen blong king deved yu mas no fraet fo gohed fo maritim meri,disfala pikinini long bele blong hem ya paoa blong holi spirit nao hemi mekem hem fo garem diswan,0,MAT.1
14,MAT,1,SIPB,disfala pikinini long bele blong hem ya paoa blong holi spirit nao hemi mekem hem fo garem diswan,nao hemi som long mi jerusalem disfala bikfala holi taon wea hemi kamdaon from god long heven,1,MAT.1
15,MAT,1,SIPB,bae meri hemi bonem wanfala pikinini boe an bae yu kolem hem jisas bikos disfala man nao bae hemi sevem olketa pipol blong hem from olketa sin blong olketa,olketa samting ya hemi hapen fo mekem kamtru disfala toktok wea god hemi mekem wanfala profet fo talemaot kam bifoa olsem wanfala yang gele hu no eni man hemi stap wetem hem yet bae hemi babule an bae hemi bonem wanfala pikinini boe,0,MAT.1
16,MAT,1,SIPB,olketa samting ya hemi hapen fo mekem kamtru disfala toktok wea god hemi mekem wanfala profet fo talemaot kam bifoa olsem wanfala yang gele hu no eni man hemi stap wetem hem yet bae hemi babule an bae hemi bonem wanfala pikinini boe,bat sapos no eni lo hemi stap bae olketa pipol no save brekem eni lo tu,1,MAT.1
17,MAT,1,SIPB,an bae olketa kolem boe ya imanuel,disfala nem ya hemi minim god hemi stap wetem yumi,0,MAT.1
18,MAT,1,SIPB,disfala nem ya hemi minim god hemi stap wetem yumi,so bihaen long disfala drim nomoa josef hemi maritim meri an hemi duim wanem enjel blong god hemi talem long hem,0,MAT.1
19,MAT,1,SIPB,so bihaen long disfala drim nomoa josef hemi maritim meri an hemi duim wanem enjel blong god hemi talem long hem,an bae mi putum olketa enemi blong yu andanit long paoa blong yu,1,MAT.1
20,MAT,1,SIPB,bat hemi nating slip wetem meri gogo hemi bonem pikinini boe blong hem,an hemi stopem tu olketa pipol fo no karim olketa samting an katkros go wetem long eria long tambuhaos ya,1,MAT.1
21,MAT,1,SIPB,an josef hemi kolem pikinini ya jisas,god nao hemi givim lo an hem seleva nao hemi save jajem pipol an hem nomoa save givim laef o tekemaot laef from eniwan,1,MAT.1
22,MAT,2,SIPB,jisas hemi bon long taon long betlehem long provins long jiudia an hemi long taem wea herod hemi king ovarem kantri ya,no longtaem bihaen wea jisas hemi bon samfala man hu olketa stap kam farawe tumas long ist olketa kam kasem jerusalem,0,MAT.2
23,MAT,2,SIPB,no longtaem bihaen wea jisas hemi bon samfala man hu olketa stap kam farawe tumas long ist olketa kam kasem jerusalem,olketa ya olketa save lukluk fo luksave long mining blong olketa sta antap long skae,0,MAT.2
24,MAT,2,SIPB,olketa ya olketa save lukluk fo luksave long mining blong olketa sta antap long skae,nao olketa ask olsem wea nao disfala smol pikinini wea bae hemi king blong yufala olketa jiu,0,MAT.2
25,MAT,2,SIPB,nao olketa ask olsem wea nao disfala smol pikinini wea bae hemi king blong yufala olketa jiu,oltaem yufala karim go haostent blong disfala god molok an kaving blong sta blong disfala god rifan,1,MAT.2
26,MAT,2,SIPB,mifala kam fo mekhae long hem nao ya bikos sta blong hem mifala lukim finis taem hemi kamap long ist,taem olketa olo blong yumi olketa stap yet long disfala drae eria ya oltaem nomoa olketa karim go disfala haostent fo somaot dat god hemi stap wetem olketa,1,MAT.2
27,MAT,2,SIPB,taem king herod hemi herem disfala toktok nomoa hemi wari fogud nao,an olketa barava sapraes tumas nao from hemi stap longtaem tumas insaet long tambuhaos ya,1,MAT.2
28,MAT,2,SIPB,an evriwan long jerusalem olketa wari fogud tu,so yufala mas talemaot olketa sin blong yufala long yufala evriwan an yufala mas prea fo eniwan long yufala hu hemi sik mekem hemi gudbaek moa,1,MAT.2
29,MAT,2,SIPB,long taem ya king herod hemi talem evri hedprist an evri tisa blong lo fo olketa kam hipap wetem hem,bae wanfala taem hemi kam an taem ya hemi kasem yumi finis nao wea pipol hu i prea tru go long dadi ya bae olketa prea go long paoa blong holi spirit an long wei wea hemi barava tru,1,MAT.2
30,MAT,2,SIPB,an hemi askem olketa olsem waswe disfala mesaea ya wea nao bae hemi bon kam long hem,no eniwan barava lukim god yet ya,1,MAT.2
31,MAT,2,SIPB,nao olketa tok olsem long hem mesaea ya bae hemi bon kam long betlehem long provins long jiudia bikos toktok wea wanfala profet hemi raetem hemi sei betlehem long provins long jiuda yu nao wanfala long olketa nambawan taon long jiuda bikos wanfala king bae hemi kamaot long yu an hem nao bae hemi lidim olketa pipol blong mi long israel,bat mi seleva mi no garem enisamting fo talem agensim olketa pipol blong mi nomoa ya,1,MAT.2
32,MAT,2,SIPB,nao herod hemi kolem kam olketa man blong ist nomoa mekem hemi save toktok seleva wetem olketa,hemi duim diswan mekem hemi save askem olketa abaotem barava taem wea olketa bin lukim disfala sta ya,0,MAT.2
33,MAT,2,SIPB,hemi duim diswan mekem hemi save askem olketa abaotem barava taem wea olketa bin lukim disfala sta ya,an olketa profet i trae fo faendemaot hao nao an wataem nao disfala samting bae hemi hapen,1,MAT.2
34,MAT,2,SIPB,bihaen moa hemi sendem olketa go long betlehem an hemi sei long olketa yufala go an lukluk gud fo faendem disfala pikinini ya,mi barava nating fitim hem nomata fo bendaon an tekemaot sandol blong hem,1,MAT.2
35,MAT,2,SIPB,an taem yufala faendem hem yufala mas kambaek fo talem long mi mekem mi save go fo mekhae long hem tu,an nomata hu nao disfala man hu hemi trae fo spoelem tingting blong yufala bae god hemi panisim hem,1,MAT.2
36,MAT,2,SIPB,bihaen olketa lisin long toktok blong king herod finis olketa go nao,an taem yu tanebaek kam long mi yu mas gohed fo helpem olketa brata blong yu fo kamap strong moa,1,MAT.2
37,MAT,2,SIPB,nao taem olketa go long rod disfala sta wea olketa bin lukim kam long ist olketa lukim moa,an sta ya hemi gogo fastaem long olketa antap long skae gogo hemi stop antap long barava haos wea pikinini ya hemi stap long hem,0,MAT.2
38,MAT,2,SIPB,an sta ya hemi gogo fastaem long olketa antap long skae gogo hemi stop antap long barava haos wea pikinini ya hemi stap long hem,bat olketa pipol hu i sem long mi an olketa hu i lusim biliv an olketa hu i mekem olketa ravis wei an olketa hu i kilim man dae an olketa hu i durong wetem eniwan an olketa hu i mekem majik an olketa hu i wosipim olketa nara god an olketa hu i laea tumas olketa ya nao bae mektu dae kasem olketa,1,MAT.2
39,MAT,2,SIPB,olketa man ya olketa barava hapi fogud nao bikos olketa lukim sta ya moa,taem olketa go insaet long haos ya olketa lukim pikinini ya nao wetem mami blong hem meri,0,MAT.2
40,MAT,2,SIPB,taem olketa go insaet long haos ya olketa lukim pikinini ya nao wetem mami blong hem meri,an olketa nildaon fo mekhae long hem nao,0,MAT.2
41,MAT,2,SIPB,an olketa nildaon fo mekhae long hem nao,yufala save finis wea mi bin talemaot gudnius long yufala an mi tisim yufala long olketa bikfala ples an long olketa haos blong yufala tu,1,MAT.2
42,MAT,2,SIPB,olketa openem olketa boks blong olketa an olketa tekemaot kam olketa gudfala samting fo givim long hem,an sapos samfala long yufala garem deferen tingting long hem god nao bae hemi stretem diswan long olketa,1,MAT.2
43,MAT,2,SIPB,olketa samting ya nao gol wetem tufala kaen insens wea hemi dia tumas,olketa man blong rom olketa bin tekem mi long kot an olketa wande fo letem mi go fri bikos mi no bin duim enisamting wea hemi fitim fo olketa kilim mi dae long hem,1,MAT.2
44,MAT,2,SIPB,bihaen long diswan olketa gobaek moa long kantri blong olketa,long taem ya nao bae olketa stop fo no kaikai,1,MAT.2
45,MAT,2,SIPB,bat olketa gobaek falom deferen rod nao bikos god hemi bin talem olketa long wanfala drim wea olketa mas no gobaek moa long herod,taem olketa man ya olketa go finis josef hemi drim an hemi lukim wanfala enjel blong god,0,MAT.2
46,MAT,2,SIPB,taem olketa man ya olketa go finis josef hemi drim an hemi lukim wanfala enjel blong god,nao filiks hemi mekem saen long pol fo hemi save toktok an pol hemi tok olsem mi save dat long plande yia nao yu bin jajem olketa kes blong mifala blong israel so mi hapi tumas fo ansarem olketa toktok blong olketa insaet long disfala kot,1,MAT.2
47,MAT,2,SIPB,an enjel ya hemi sei long josef kolsap king herod hemi stat fo lukaotem disfala pikinini fo kilim hem dae,plande pipol olketa traehad fo raetem abaotem olketa samting wea hemi bin gohed long mifala,1,MAT.2
48,MAT,2,SIPB,so yu wetem pikinini ya an mami blong hem yufala mas getap an ranawe go long ijip nao,bae yufala mas stap long ijip ya gogo kasem taem wea bae mi talem yufala fo goaot moa,0,MAT.2
49,MAT,2,SIPB,bae yufala mas stap long ijip ya gogo kasem taem wea bae mi talem yufala fo goaot moa,so josef wetem pikinini ya an mami blong hem olketa getap long naet an olketa go long ijip nao,0,MAT.2
50,MAT,2,SIPB,so josef wetem pikinini ya an mami blong hem olketa getap long naet an olketa go long ijip nao,olketa stap long ijip gogo kasem taem herod hemi dae,0,MAT.2
51,MAT,2,SIPB,olketa stap long ijip gogo kasem taem herod hemi dae,diswan hemi hapen olsem mekem wanfala toktok hemi kamtru wea god hemi bin mekem wanfala profet fo talemaot olsem mi kolem san blong mi fo kamaot from ijip,0,MAT.2
52,MAT,2,SIPB,diswan hemi hapen olsem mekem wanfala toktok hemi kamtru wea god hemi bin mekem wanfala profet fo talemaot olsem mi kolem san blong mi fo kamaot from ijip,an olketa no nidim san an mun fo saen kam long biktaon ya bikos bikfala paoa blong god hemi saen kam long hem,1,MAT.2
53,MAT,2,SIPB,taem herod hemi save dat olketa man blong ist ya olketa bin trikim hem hemi barava kros fogud nao,so hemi sendem olketa soldia blong hem fo go long betlehem an long olketa nara ples long eria ya moa an olketa kilim dae evri pikinini boe hu olketa kasem tufala yia nomoa an olketa smolwan go moa,0,MAT.2
54,MAT,2,SIPB,so hemi sendem olketa soldia blong hem fo go long betlehem an long olketa nara ples long eria ya moa an olketa kilim dae evri pikinini boe hu olketa kasem tufala yia nomoa an olketa smolwan go moa,nomoa ya bat mi talem long yufala sapos yufala no lusim olketa ravis wei blong yufala bae yufala evriwan i dae olsem olketa tu ya,1,MAT.2
55,MAT,2,SIPB,herod hemi duim olsem bikos hemi falom disfala taem wea olketa man blong ist ya olketa talem olketa bin lukim sta long hem fastaem ya,bat bae mi som yufala watkaen man nao yufala mas fraetem,1,MAT.2
56,MAT,2,SIPB,so long semtaem toktok wea god hemi bin mekem profet jeremaea fo talemaot hemi kamtru nao wea hemi sei olketa herem go noes long rama an disfala noes ya hemi bikfala krae ya,waswe bae yu no putum han blong yu godaon an pulum hem aot nomoa,1,MAT.2
57,MAT,2,SIPB,resel nao hemi krae fo olketa pikinini blong hem,an hemi had fo eniwan fo mekem hem filgud moa bikos olketa pikinini blong hem olketa no stap nao,0,MAT.2
58,MAT,2,SIPB,an hemi had fo eniwan fo mekem hem filgud moa bikos olketa pikinini blong hem olketa no stap nao,herod hemi dae nao taem josef hemi stap yet long ijip,0,MAT.2
59,MAT,2,SIPB,herod hemi dae nao taem josef hemi stap yet long ijip,olketa hu i rulim olketa pipol long wol olketa joen tugeta fo faet,1,MAT.2
60,MAT,2,SIPB,nao josef hemi drim an hemi lukim moa wanfala enjel blong god hu hemi sei long hem olketa hu i traehad fo kilim dae disfala pikinini ya olketa dae finis nao,so olsem yu wetem pikinini ya an mami blong hem yufala mas getap an gobaek moa long israel,0,MAT.2
61,MAT,2,SIPB,so olsem yu wetem pikinini ya an mami blong hem yufala mas getap an gobaek moa long israel,so hemi lusim ples ya nomoa an hemi sapraes tumas nao long olketa samting wea hemi hapen ya,1,MAT.2
62,MAT,2,SIPB,so josef wetem pikinini ya an mami blong hem olketa getap an olketa gobaek moa long israel,p bat josef hemi fraet fo gobaek moa long provins long jiudia bikos hemi herem dat akeleas nao hemi sensim dadi blong hem herod fo king long provins ya,0,MAT.2
63,MAT,2,SIPB,p bat josef hemi fraet fo gobaek moa long provins long jiudia bikos hemi herem dat akeleas nao hemi sensim dadi blong hem herod fo king long provins ya,bat yufala mas no fraet bikos mi winim disfala wol finis nao,1,MAT.2
64,MAT,2,SIPB,taem josef hemi drim god hemi talem hem wanem fo duim,so hemi go stap long provins long galili long taon long nasaret,0,MAT.2
65,MAT,2,SIPB,so hemi go stap long provins long galili long taon long nasaret,bat disfala de blong masta bae hemi kam olsem wanfala man fo stil wea yumi no save long taem wea bae hemi kam,1,MAT.2
66,MAT,2,SIPB,an diswan hemi falom toktok wea god hemi bin mekem samfala profet fo talemaot dat hemi sei bae olketa kolem hem man blong nasaret ya,nao long wanfala taem jon baptaes hemi kam an talemaot toktok blong god insaet long drae eria long provins long jiudia an hemi sei yufala evriwan i mas lusim olketa ravis wei blong yufala bikos kingdom long heven hemi kolsap kam nao,0,MAT.2
67,MAT,3,SIPB,nao long wanfala taem jon baptaes hemi kam an talemaot toktok blong god insaet long drae eria long provins long jiudia an hemi sei yufala evriwan i mas lusim olketa ravis wei blong yufala bikos kingdom long heven hemi kolsap kam nao,jon baptaes ya hem nao profet aesaea hemi tokabaotem taem hemi sei wanfala man hemi toktok bikfala insaet long drae eria an hemi sei yufala mas mekredi long rod fo masta an yufala mas stretem olketa smolfala rod fo hem jon ya hemi werem raf kaleko wea olketa wakem nomoa long hea blong kamel an strap blong hem hemi skin blong animol nomoa,0,MAT.3
68,MAT,3,SIPB,jon baptaes ya hem nao profet aesaea hemi tokabaotem taem hemi sei wanfala man hemi toktok bikfala insaet long drae eria an hemi sei yufala mas mekredi long rod fo masta an yufala mas stretem olketa smolfala rod fo hem jon ya hemi werem raf kaleko wea olketa wakem nomoa long hea blong kamel an strap blong hem hemi skin blong animol nomoa,an kaikai blong hem hemi grashopa wetem wael hani,0,MAT.3
69,MAT,3,SIPB,an kaikai blong hem hemi grashopa wetem wael hani,an olketa pipol long jerusalem an long evri nara ples long jiudia an long evri ples kolsap long riva long jodan olketa kam fo herem toktok blong hem,0,MAT.3
70,MAT,3,SIPB,an olketa pipol long jerusalem an long evri nara ples long jiudia an long evri ples kolsap long riva long jodan olketa kam fo herem toktok blong hem,an jisas hemi sei moa so olketa pipol hu i las long distaem bae olketa kamap nambawan moa,1,MAT.3
71,MAT,3,SIPB,olketa pipol ya olketa gogohed fo talemaot olketa sin blong olketa an jon hemi baptaesim olketa insaet long jodan,bat taem jon hemi lukim dat plande long olketa farasi an olketa sadiusi olketa kam long hem from olketa tu i wande fo baptaes hemi sei long olketa nao yufala olsem olketa snek ya waswe yufala tingse sapos yufala baptaes bae yufala save ranawe from disfala kros blong god wea bae hemi kam ya,0,MAT.3
72,MAT,3,SIPB,bat taem jon hemi lukim dat plande long olketa farasi an olketa sadiusi olketa kam long hem from olketa tu i wande fo baptaes hemi sei long olketa nao yufala olsem olketa snek ya waswe yufala tingse sapos yufala baptaes bae yufala save ranawe from disfala kros blong god wea bae hemi kam ya,mi laekem tumas fo stap wetem yufala distaem nao mekem mi save sensim wei blong mi fo tok long yufala lelebet bikos mi wari tumas long yufala,1,MAT.3
73,MAT,3,SIPB,yufala ya yufala mas lusim olketa ravis wei blong yufala tu ya mekem yufala garem olketa gudfala frut nao long laef blong yufala,nao maet yufala tingse god hemi no save panisim yufala bikos yufala bon kam long laen blong ebraham,0,MAT.3
74,MAT,3,SIPB,nao maet yufala tingse god hemi no save panisim yufala bikos yufala bon kam long laen blong ebraham,so olketa woman hu i babule o garem olketa smolfala pikinini wea olketa susu yet long taem ya olketa mas lukaot bae bikfala sore hemi kam long olketa pipol long disfala kantri an bae kros blong god hemi kasem olketa tu,1,MAT.3
75,MAT,3,SIPB,bat mi talem yufala stret god hemi save mekem olketa ston ya fo kamap pipol fo mekem niufala laen blong ebraham nomoa ya,nao man ya hemi sei mi kaonem 800 galon long oliv oel ya,1,MAT.3
76,MAT,3,SIPB,god hemi redi finis nao fo katemdaon olketa tri long barava rut blong olketa,hem nao ya evri tri wea hemi no garem gudfala frut bae hemi katemdaon an torowem go insaet long faea,0,MAT.3
77,MAT,3,SIPB,hem nao ya evri tri wea hemi no garem gudfala frut bae hemi katemdaon an torowem go insaet long faea,an olketa mekem moa wanfala kraon long wankaen rop wea hemi garem plande nila long hem an olketa putum long hed blong jisas,1,MAT.3
78,MAT,3,SIPB,hemi tru mi save baptaesim yufala long wata fo somaot dat yufala lusim olketa ravis wei blong yufala finis nao,bat wanfala man wea bae hemi kam bihaen long mi hem nao man wea hemi bikfala moa winim mi,0,MAT.3
79,MAT,3,SIPB,bat wanfala man wea bae hemi kam bihaen long mi hem nao man wea hemi bikfala moa winim mi,bat semtaem nomoa mi herem wanfala toktok long heven wea hemi sei olsem yu mas haedem gud olketa toktok wea sevenfala tanda ya i talem,1,MAT.3
80,MAT,3,SIPB,nomata fo karim nomoa sandol blong hem mi nating fit fo duim nao,disfala man ya nao bae hemi baptaesim yufala long holi spirit an long faea,0,MAT.3
81,MAT,3,SIPB,disfala man ya nao bae hemi baptaesim yufala long holi spirit an long faea,bikos hem nao hemi garem paoa fo jajem evriwan,0,MAT.3
82,MAT,3,SIPB,bikos hem nao hemi garem paoa fo jajem evriwan,hemi olsem wanfala wakaman wea hemi klinim olketa frut blong wit mekem olketa stap deferen from skin blong olketa,0,MAT.3
83,MAT,3,SIPB,hemi olsem wanfala wakaman wea hemi klinim olketa frut blong wit mekem olketa stap deferen from skin blong olketa,bae hemi tekem olketa gudfala frut ya an putum olketa insaet long haos blong hem,0,MAT.3
84,MAT,3,SIPB,bae hemi tekem olketa gudfala frut ya an putum olketa insaet long haos blong hem,bat olketa skin blong wit ya bae hemi bonem long faea wea hemi no save dae,0,MAT.3
85,MAT,3,SIPB,bat olketa skin blong wit ya bae hemi bonem long faea wea hemi no save dae,nao long taem ya jisas hemi lusim galili an hemi wakabaot kam long jodan mekem jon hemi baptaesim hem,0,MAT.3
86,MAT,3,SIPB,nao long taem ya jisas hemi lusim galili an hemi wakabaot kam long jodan mekem jon hemi baptaesim hem,mi kasem plande samting nao winim wanem mi barava nidim,1,MAT.3
87,MAT,3,SIPB,bat jon hemi wande fo stopem jisas from diswan so hemi sei ei hemi fitim fo yu nao yu baptaesim mi ya,waswe nao yu askem mi fo baptaesim yu,0,MAT.3
88,MAT,3,SIPB,waswe nao yu askem mi fo baptaesim yu,tufala gohed fo toktok wetem olketa an talem olketa fo gohed oltaem fo stap strong nomoa long kaenfala lav blong god,1,MAT.3
89,MAT,3,SIPB,nao jisas hemi ansarem jon olsem yu letem kam fo hapen olsem nao mekem yumi duim wanem god hemi laekem,so jon hemi wanmaen wetem jisas fo baptaesim hem nao,0,MAT.3
90,MAT,3,SIPB,so jon hemi wanmaen wetem jisas fo baptaesim hem nao,taem jisas hemi baptaes finis nomoa hemi kam stanap long saet wata moa,0,MAT.3
91,MAT,3,SIPB,taem jisas hemi baptaes finis nomoa hemi kam stanap long saet wata moa,nao fo helpem yufala olketa fren mi bin toktok kam abaotem mitufala apolos mekem yufala save tingim gudfala wei blong mitufala an mekem yufala savegud long disfala toktok wea hemi sei yu mas falom wanem buktambu hemi talem,1,MAT.3
92,MAT,3,SIPB,an long semtaem nomoa skae hemi open nao an hemi lukim dat spirit blong god hemi kamdaon long jisas olsem wanfala kurukuru an hemi kam sidaon antap long hem,nomata olsem jisas hemi save nomoa long wanem olketa tingim so hemi sei nao sapos olketa pipol long wanfala kantri olketa faetem olketa seleva bae kantri ya hemi barava nogud nao,1,MAT.3
93,MAT,3,SIPB,an long semtaem tu toktok hemi kamdaon long heven wea hemi sei hem ya nao barava san blong mi wea mi lavem tumas an mi hapi tumas long hem,bihaen moa spirit blong god hemi lidim jisas fo go insaet long wanfala drae eria nao fo letem seitan hemi traem jisas,0,MAT.3
94,MAT,4,SIPB,bihaen moa spirit blong god hemi lidim jisas fo go insaet long wanfala drae eria nao fo letem seitan hemi traem jisas,jisas hemi stop fo no kaikai fo fotifala de an fotifala naet an bihaen ya hemi hanggre fogud nao,0,MAT.4
95,MAT,4,SIPB,jisas hemi stop fo no kaikai fo fotifala de an fotifala naet an bihaen ya hemi hanggre fogud nao,so yumi mas gohed fo falom wei blong holi spirit tu,1,MAT.4
96,MAT,4,SIPB,long taem ya nomoa seitan hemi kam fo traem jisas an hemi tok olsem sapos hemi tru wea yu san blong god yu talem go long olketa ston ya fo sens go olsem bred nao,kapten hemi sei mi ya mi peim bikfala seleni fo mekem mi kamap man blong rom ya,1,MAT.4
97,MAT,4,SIPB,bat jisas hemi ansarem seitan olsem buktambu hemi sei man hemi no save laef long kaikai seleva nomoa,plande pipol tumas nao olketa go wetem jisas long taem ya an samfala woman tu wea olketa gohed fo sore tumas an fo krae bikfala fo jisas,1,MAT.4
98,MAT,4,SIPB,bat evri toktok blong god nao man hemi save laef long hem,so hemi askem olketa olsem waswe disfala tising ya hemi mekem yufala fo no wande fo falom mi nao,1,MAT.4
99,MAT,4,SIPB,nao seitan hemi tekem jisas go moa long jerusalem,bat sapos yumi sei yumi no save long hem bae hemi sei hemi no save long yumi tu,1,MAT.4
100,MAT,4,SIPB,an hemi mekem hem fo stanap long wanfala ples wea hemi hae tumas antap long disfala tambuhaos,bae mi raetem olketa nem fo stap long hem olsem niu nem blong mi an nem blong god blong mi an nem blong bikfala taon blong hem,1,MAT.4
101,MAT,4,SIPB,an seitan hemi sei sapos hemi tru wea yu san blong god yu jam go long daon,bikos buktambu hemi sei olsem god bae hemi talem go long olketa enjel blong hem fo olketa mas karim yu go wetem han blong olketa mekem yu no bangam lek blong yu long olketa ston ya,0,MAT.4
102,MAT,4,SIPB,bikos buktambu hemi sei olsem god bae hemi talem go long olketa enjel blong hem fo olketa mas karim yu go wetem han blong olketa mekem yu no bangam lek blong yu long olketa ston ya,bat hemi kuaet long wei blong hem an hemi fren gudfala long evriwan an hemi barava sore long pipol an hemi duim evri gudfala samting fo evriwan,1,MAT.4
103,MAT,4,SIPB,bat jisas hemi sei moa buktambu hemi sei tu yufala mas no traem god masta blong yufala,nao mi lukim nara enjel wea hemi stat kamap long saet long ist an hemi holem samting fo putum mak long pipol blong god hu hemi laef,1,MAT.4
104,MAT,4,SIPB,bihaen seitan hemi lidim jisas moa fo go antap long wanfala maonten wea hemi hae tumas,an mi laekem tumas fo disfala faea ya fo laet gudfala bat hemi no kam yet,1,MAT.4
105,MAT,4,SIPB,an seitan hemi som hem evri kantri long disfala wol an hemi som hem tu enikaen samting wea i barava lukgud tumas wea olketa kantri ya i garem,an seitan hemi sei long jisas sapos yu nildaon fo mekhae long mi distaem oraet evrisamting wea yu lukim go ya bae mi givim go long yu nao,0,MAT.4
106,MAT,4,SIPB,an seitan hemi sei long jisas sapos yu nildaon fo mekhae long mi distaem oraet evrisamting wea yu lukim go ya bae mi givim go long yu nao,long taem ya jisas hemi tok olsem moa seitan yu giraot buktambu hemi sei yufala mas mekhae long god masta blong yufala an hem nomoa yufala mas wosipim hem,0,MAT.4
