,book,chapt,version,text,second,label
12,MAT,1,HUNB,a babiloni fogsagbavitel utan jekonjas fia volt sealtiel sealtiele zerubbabel,innen a part menten hajozva megerkeztunk regiumba es mivel egy nap mulva feltamadt a deli szel igy masnap puteoliba ertunk,1
13,MAT,1,HUNB,zerubbabel fia volt abihud abihude eljakim eljakime pedig azzur,azt gondolod te ember aki itelkezel azok felett akik ilyeneket tesznek holott magad is ugyanazokat cselekszed hogy akkor te megmenekulsz az isten iteletetol,1
14,MAT,1,HUNB,azzur fia volt cadok cadoke jakin jakine elihud,jezus ezt mondta neki legeltesd az en juhaimat bizony bizony mondom neked amikor fiatalabb voltal felovezted magadat es oda mentel ahova akartal de amikor megoregszel kinyujtod a kezedet mas ovez fel teged es oda visz ahova nem akarod,1
15,MAT,1,HUNB,elihud fia volt eleazar eleazare mattan mattane jakob,azutan igy szolt hozzajuk bizony mondom nektek hogy vannak az itt allok kozott nemelyek akik nem izlelik meg a halalt addig amig meg nem latjak hogy az isten orszaga eljott hatalommal,1
16,MAT,1,HUNB,jakob fia volt jozsef annak a marianak ferje akitol jezus szuletett akit krisztusnak neveznek,ezert tehat testvereim akiket szeretek es akik utan vagyodom oromom es koronam igy maradjatok meg az urban szeretteim evodiat intem es szuntukhet is intem hogy legyen kozottuk egyetertes az urban,1
17,MAT,1,HUNB,osszesen tehat abrahamtol davidig tizennegy nemzedek davidtol a babiloni fogsagbavitelig is tizennegy nemzedek a babiloni fogsagbaviteltol krisztusig szinten tizennegy nemzedek,nehany epikureus es sztoikus filozofus is vitazott vele akik kozul egyesek ezt kerdeztek mit akarhat ez a fecsego mondani,1
18,MAT,1,HUNB,jezus krisztus szuletese pedig igy tortent,kozuluk valo humenaiosz es filetosz akik az igazsag kerdeseben eltevelyedtek amikor azt mondjak hogy a feltamadas mar megtortent es ezzel felduljak egyesek hitet,1
19,MAT,1,HUNB,anyja maria jegyese volt jozsefnek de mielott egybekeltek volna kitunt hogy aldott allapotban van a szentlelektol,de ha en belzebub segitsegevel uzom ki az ordogoket a ti fiaitok kinek a segitsegevel uzik ki azokat,1
20,MAT,1,HUNB,ferje jozsef igaz ember volt es nem akarta ot megszegyeniteni ezert elhatarozta hogy titokban bocsatja el,de mindez a vajudas kinjainak kezdete akkor atadnak titeket kinvallatasra megolnek benneteket es gyulol titeket minden nep az en nevemert,1
21,MAT,1,HUNB,amikor azonban ezt vegiggondolta magaban ime az ur angyala megjelent neki almaban es ezt mondta jozsef david fia ne felj magadhoz venni felesegedet mariat mert ami benne fogant az a szentlelektol van,ha pedig tudjuk hogy barmit kerunk meghallgat minket akkor tudjuk hogy mar megkaptuk amit kertunk tole,1
22,MAT,1,HUNB,fiut fog szulni akit nevezz el jezusnak mert o szabaditja meg nepet buneibol,azt feleltek uram jojj es lasd meg jezus konnyekre fakadt,1
23,MAT,1,HUNB,mindez pedig azert tortent hogy beteljesedjek amit az ur mondott a profeta altal ime a szuz fogan meheben fiut szul akit immanuelnek neveznek ami azt jelenti velunk az isten,abraham igy valaszolt van mozesuk es vannak profetaik hallgassanak azokra de az erre ezt mondta nem ugy atyam abraham hanem ha a halottak kozul megy valaki hozzajuk akkor megternek,1
24,MAT,1,HUNB,jozsef pedig amikor felebredt almabol ugy cselekedett ahogyan az ur angyala parancsolta neki magahoz vette feleseget de nem erintette addig amig meg nem szulte fiat akit jezusnak nevezett el,tisztessegesen eljetek a poganyok kozott hogy ha valamivel ragalmaznak titeket mint gonosztevoket a ti jo cselekedeteiteket latva dicsoitsek istent a meglatogatas napjan,1
25,MAT,2,HUNB,amikor jezus megszuletett a judeai betlehemben herodes kiraly idejeben ime bolcsek erkeztek napkeletrol jeruzsalembe es ezt kerdeztek hol van a zsidok kiralya aki most szuletett,ezek nemesebb lelkuek voltak mint a thesszalonikaiak teljes keszseggel fogadtak az iget es naprol napra kutattak az irasokat hogy valoban igy vannake ezek a dolgok,1
26,MAT,2,HUNB,mert lattuk az o csillagat amikor feltunt es eljottunk hogy imadjuk ot,ezt azert mondtak a szulei mert feltek a zsidoktol mivel a zsidok mar megegyeztek abban hogy ha valaki krisztusnak vallja ot azt ki kell zarni a zsinagogabol,1
27,MAT,2,HUNB,amikor ezt herodes kiraly meghallotta nyugtalansag fogta el es vele egyutt az egesz jeruzsalemet,ezert intelek titeket hogy egyetek mert az is megmenekuleseteket szolgalja,1
28,MAT,2,HUNB,osszehivatta a nep valamennyi fopapjat es irastudojat es megkerdezte toluk hol kell megszuletnie a krisztusnak,az irastudo ezt mondta neki jol van mester helyesen mondtad hogy egy isten van es rajta kivul nincsen mas es ha szeretjuk ot teljes szivunkbol teljes elmenkbol es teljes eronkbol es ha szeretjuk felebaratunkat mint magunkat sokkal tobb az minden ego es veresaldozatnal,1
29,MAT,2,HUNB,azok ezt mondtak neki a judeai betlehemben mert igy irta meg a profeta te pedig betlehem juda foldje semmikeppen sem vagy a legjelentektelenebb juda fejedelmi varosai kozott mert fejedelem szarmazik beloled aki legeltetni fogja nepemet izraelt,ne tevelyegjetek istent nem lehet megcsufolni,1
30,MAT,2,HUNB,ekkor herodes titokban hivatta a bolcseket pontosan megkerdezte toluk a csillag feltunesenek idejet majd elkuldte oket betlehembe es ezt mondta menjetek el szerezzetek pontos ertesuleseket a gyermekrol mihelyt pedig megtalaljatok adjatok tudtomra hogy en is elmenjek es imadjam ot miutan meghallgattak a kiralyt elindultak es ime a csillag amelyet lattak feltunesekor elottuk ment amig meg nem erkeztek es akkor megallt a folott a hely folott ahol a gyermek volt,az az en parancsolatom hogy ugy szeressetek egymast ahogyan en szerettelek titeket,1
31,MAT,2,HUNB,amikor meglattak a csillagot igen nagy volt az oromuk,ezert tehat megvigasztalodtunk de megvigasztalodasunkon tul meg jobban orultunk titusz oromenek hiszen ti mindnyajan megnyugtattatok a lelket,1
32,MAT,2,HUNB,bementek a hazba meglattak a gyermeket anyjaval mariaval es leborulva imadtak ot,krisztusban tehat nincs zsido sem gorog nincs szolga sem szabad nincs ferfi sem no mert ti mindnyajan egyek vagytok a krisztus jezusban,1
33,MAT,2,HUNB,kinyitottak kincsesladaikat es ajandekokat adtak neki aranyat tomjent es mirhat,akik meghallottak szivukbe vestek es igy szoltak vajon mi lesz ebbol a gyermekbol,1
34,MAT,2,HUNB,mivel azonban kijelentest kaptak alomban hogy ne menjenek vissza herodeshez mas uton tertek vissza hazajukba,hiszen jol tudjatok hogy egyetlen paraznanak tisztatalannak vagy nyereszkedonek azaz balvanyimadonak sincs oroksege a krisztus es az isten orszagaban,1
35,MAT,2,HUNB,miutan eltavoztak ime az ur angyala megjelent jozsefnek almaban es igy szolt kelj fel vedd a gyermeket es anyjat menekulj egyiptomba es maradj ott amig nem szolok neked mert herodes halalra fogja kerestetni a gyermeket,nincse szabadsagunk arra hogy keresztyen felesegunket magunkkal vigyuk mint a tobbi apostol meg az ur testverei es kefas,1
36,MAT,2,HUNB,o pedig felkelt vette a gyermeket es anyjat meg ejnek idejen es elment egyiptomba,mert a vele valo kozossegben mindenben meggazdagodtatok minden beszedben es minden ismeretben amint a krisztusrol valo bizonysagtetel megerosodott bennetek,1
37,MAT,2,HUNB,ott volt herodes halalaig hogy beteljesedjek az amit az ur mondott a profeta altal egyiptombol hivtam el fiamat,vagy ki elolegezett neki hogy vissza kellene fizetnie,1
38,MAT,2,HUNB,amikor herodes latta hogy a bolcsek tuljartak az eszen nagy haragra lobbant elkuldte embereit es megoletett betlehemben es annak egesz kornyeken minden ketesztendos es ennel fiatalabb fiugyermeket annak az idopontnak megfeleloen amelyet pontosan megtudott a bolcsektol,ekkor judas iskariotes egy a tizenketto kozul elment a fopapokhoz hogy elarulja ot nekik,1
39,MAT,2,HUNB,ekkor teljesedett be az amit jeremias profetalt hang hallatszott ramaban nagy siras es jajgatas,talalt ott egy eneasz nevu embert aki nyolc eve fekudt az agyban benultan,1
40,MAT,2,HUNB,rahel siratta gyermekeit es nem akart megvigasztalodni hogy mar nincsenek,ezt a jezust tamasztotta fel az isten aminek mi valamennyien tanui vagyunk,1
41,MAT,2,HUNB,amikor herodes meghalt ime az ur angyala megjelent jozsefnek almaban egyiptomban es ezt mondta kelj fel vedd a gyermeket es anyjat es menj izrael foldjere mert meghaltak azok akik a gyermek eletere tortek,a ferfi ezert elhagyja apjat es anyjat es ragaszkodik felesegehez es lesznek ketten egy testte,1
42,MAT,2,HUNB,o pedig felkelt vette a gyermeket es anyjat es izrael foldjere ment,a farizeus pedig elcsodalkozott amikor meglatta hogy ebed elott nem mosdott meg,1
43,MAT,2,HUNB,amikor azonban meghallotta hogy judeaban arkhelaosz uralkodik atyja herodes utan felt oda visszaterni,gorogoknek es barbaroknak bolcseknek es tudatlanoknak egyarant adosa vagyok,1
44,MAT,2,HUNB,miutan pedig kijelentest kapott almaban galilea teruletere vonult vissza es amikor odaert abban a varosban telepedett le amelyet nazaretnek neveztek hogy beteljesedjek amit a profetak mondottak nazaretinek fogjak ot nevezni,es lattam amikor a barany feltorte a het pecset kozul az elsot es hallottam hogy a negy eloleny kozul az egyik mennydorgeshez hasonlo hangon szol jojj es lattam ime egy feher lo a rajta ulonek ija volt es korona adatott neki es gyozelmesen vonult ki hogy ujra gyozzon,1
45,MAT,3,HUNB,azokban a napokban megjelent keresztelo janos es ezt hirdette judea pusztajaban terjetek meg mert elkozelitett a mennyek orszaga mert o volt az akirol ezsaias igy profetalt kialto hangja szol a pusztaban keszitsetek az ur utjat tegyetek egyenesse osvenyeit maga janos teveszor ruhat es dereka korul borovet viselt taplaleka pedig saska es erdei mez volt,de bizakodunk es inkabb szeretnenk kikoltozni a testbol es hazakoltozni az urhoz,1
46,MAT,3,HUNB,akkor kiment hozza jeruzsalem egesz judea es a jordan egesz kornyeke es amikor megvallottak buneiket megkeresztelte oket a jordan folyoban,o pedig igy valaszolt ha megmondom nektek nem hiszitek ha pedig en kerdezlek titeket nem feleltek,1
47,MAT,3,HUNB,amikor pedig latta hogy a farizeusok es szadduceusok kozul sokan jonnek megkeresztelkedni igy szolt hozzajuk viperak fajzata ki figyelmeztetett titeket hogy menekuljetek az eljovendo harag elol,ekkor lattam es hallottam hogy egy maganos sas atrepul az eg kozepen es hatalmas hangon ezt mondja jaj jaj jaj azoknak akik a foldon laknak a masik harom angyal trombitajanak hangja miatt akik meg ezutan trombitalnak,1
48,MAT,3,HUNB,teremjetek hat megtereshez illo gyumolcsot es ne gondoljatok hogy ezt mondhatjatok magatokban a mi atyank abraham mert mondom nektek hogy az isten ezekbol a kovekbol is tud fiakat tamasztani abrahamnak,ott talalkozott egy akvila nevu pontuszi szarmazasu zsidoval aki nemreg jott italiabol felesegevel priszcillaval mivel klaudiusz elrendelte hogy minden zsido tavozzek romabol,1
49,MAT,3,HUNB,a fejsze pedig ott van mar a fak gyokeren ezert minden fa amely nem terem jo gyumolcsot kivagatik es tuzre vettetik,eszetekbe juttatom testvereim az evangeliumot amelyet hirdettem nektek amelyet be is fogadtatok amelyben meg is maradtatok,1
50,MAT,3,HUNB,en vizzel keresztellek titeket hogy megterjetek de aki utanam jon erosebb nalam arra sem vagyok melto hogy a sarujat vigyem,az irastudok es a farizeusok figyeltek jezust gyogyite szombaton hogy ily modon talaljanak valamit amivel vadolhatjak,1
51,MAT,3,HUNB,o majd szentlelekkel es tuzzel keresztel titeket,azutan igy folytatta egy embernek volt ket fia,1
52,MAT,3,HUNB,kezeben szorolapat van es megtisztitja szerujet a gabonajat csurbe takaritja a pelyvat pedig megegeti olthatatlan tuzzel,aki pedig nem eszik az urert nem eszik es szinten halat ad az istennek,1
53,MAT,3,HUNB,akkor eljott jezus galileabol a jordan melle janoshoz hogy keresztelje meg ot,eppen ezert minden igyekezetetekkel torekedjetek arra hogy a hitetekben mutassatok meg az igaz emberseget az igaz embersegben ismeretet az ismeretben onuralmat az onuralomban allhatatossagot az allhatatossagban kegyesseget a kegyessegben testveri szeretetet a testveri szeretetben pedig minden ember iranti szeretetet,1
54,MAT,3,HUNB,janos azonban megprobalta visszatartani ot es ezt mondta nekem volna szuksegem arra hogy megkeresztelj es te jossz hozzam,majd cilicia es pamfilia partja menten haladva befutottunk a liciai miraba,1
55,MAT,3,HUNB,jezus igy valaszolt engedj most mert az illik hozzank hogy igy toltsunk be minden igazsagot,de ha szemelyvalogatok vagytok bunt kovettek el es a torveny mint torvenyszegoket marasztal el titeket,1
56,MAT,3,HUNB,amikor pedig jezus megkeresztelkedett azonnal kijott a vizbol es ime megnyilt a menny es latta hogy isten lelke galamb formajaban alaereszkedik es orea szall,ez ket even at tartott ugyhogy mindazok akik azsiaban laktak meghallottak az ur igejet mind a zsidok mind a gorogok,1
57,MAT,3,HUNB,es hang hallatszott a mennybol ez az en szeretett fiam akiben gyonyorkodom,ez az a tanitvany aki bizonysagot tesz ezekrol es megirta ezeket es tudjuk hogy igaz az o bizonysagtetele,1
58,MAT,4,HUNB,akkor elvitte jezust a lelek a pusztaba hogy megkisertse az ordog,a zsidok erre igy beszeltek egymas kozott hova akar menni hogy nem talaljuk meg,1
59,MAT,4,HUNB,miutan negyven nap es negyven ejjel bojtolt vegul megehezett,hitben haltak meg ezek mind anelkul hogy beteljesultek volna rajtuk az igeretek,1
60,MAT,4,HUNB,ekkor odament hozza a kiserto es ezt mondta ha isten fia vagy mondd hogy ezek a kovek valtozzanak kenyerre,fogtok hallani haborukrol es hallotok haborus hireket,1
61,MAT,4,HUNB,o igy valaszolt meg van irva nem csak kenyerrel el az ember hanem minden igevel amely isten szajabol szarmazik,amikor egy kis sziget ala futottunk be amelyet klaudanak hivnak csak nagy nehezen tudtuk megtartani a mentocsonakot,1
62,MAT,4,HUNB,ezutan magaval vitte ot az ordog a szent varosba a templom parkanyara allitotta es igy szolt hozza ha isten fia vagy vesd le magadat mert meg van irva angyalainak parancsot ad es azok tenyerukon hordoznak teged hogy meg ne usd labadat a kobe,hadd nojon egyutt mind a ketto az aratasig es az aratas idejen megmondom az aratoknak szedjetek ossze eloszor a konkolyt kossetek kevebe es egessetek el a buzat pedig takaritsatok be csurombe,1
63,MAT,4,HUNB,jezus ezt mondta neki viszont meg van irva ne kisertsd az urat a te istenedet majd magaval vitte az ordog egy igen magas hegyre megmutatta neki a vilag minden orszagat es azok dicsoseget es ezt mondta neki mindezt neked adom ha leborulva imadsz engem,ime az ordog bortonbe fog vetni kozuletek nemelyeket hogy probat alljatok ki es nyomorusagotok lesz tiz napig,1
64,MAT,4,HUNB,ekkor igy szolt hozza jezus tavozz tolem satan mert meg van irva az urat a te istenedet imadd es csak neki szolgalj ekkor elhagyta ot az ordog es ime angyalok mentek oda es szolgaltak neki,ekkor igy szoltak egymasnak nem hevulte a szivunk amikor beszelt hozzank az uton amikor feltarta elottunk az irasokat,1
65,MAT,4,HUNB,amikor jezus meghallotta hogy janost fogsagba vetettek visszatert galileaba,de ha en belzebub segitsegevel uzom ki az ordogoket a ti fiaitok kinek a segitsegevel uzik ki azokat,1
66,MAT,4,HUNB,majd elhagyta nazaretet elment es letelepedett a tengerparti kapernaumban zebulon es naftali teruleten hogy beteljesedjek az amit ezsaias profetalt zebulon foldje es naftali foldje a tenger melleke a jordanon tul poganyok galileaja a nep amely a sotetsegben lakott nagy vilagossagot latott es akik a halal foldjen es arnyekaban laktak azoknak vilagossag tamadt,a szardiszi gyulekezet angyalanak ird meg ezt mondja az akinel az isten het lelke es a het csillag van tudok cselekedeteidrol hogy az a neved hogy elsz pedig halott vagy,1
67,MAT,4,HUNB,ettol fogva kezdte jezus hirdetni terjetek meg mert elkozelitett a mennyek orszaga,mire o ezt valaszolta gyermekkora ota,1
68,MAT,4,HUNB,amikor a galileaitenger partjan jart meglatott ket testvert simont akit peternek hivtak es testveret andrast amint halojukat a tengerbe vetettek mivel halaszok voltak,jezus igy szolt hozzajuk vigyazzatok es orizkedjetek a farizeusok es szadduceusok kovaszatol ok pedig igy tanakodtak egymas kozt nem hoztunk kenyeret de jezus eszrevette es igy szolt hozzajuk mit tanakodtok azon kicsinyhituek hogy nincs kenyeretek,1
69,MAT,4,HUNB,igy szolt hozzajuk jojjetek utanam es en emberhalaszokka teszlek titeket,mindegyikunk a felebaratjanak kedvezzen megpedig annak javara epulesere,1
70,MAT,4,HUNB,ok pedig azonnal otthagytak haloikat es kovettek ot,de miutan feltamadtam elottetek megyek galileaba,1
71,MAT,4,HUNB,miutan tovabb ment onnan meglatott ket masik testvert jakabot a zebedeus fiat es testveret janost amint a hajoban atyjukkal zebedeussal egyutt rendeztek haloikat es oket is elhivta,az orok a tole valo felelem miatt megrettentek es szinte holtra valtak,1
72,MAT,4,HUNB,ok pedig azonnal otthagytak a hajot es atyjukat es kovettek ot,es hogyan hirdessek ha nem kuldettek el,1
73,MAT,4,HUNB,azutan bejarta egesz galileat tanitott a zsinagogaikban hirdette a mennyek orszaganak evangeliumat es gyogyitott mindenfele betegseget es erotlenseget a nep koreben,amint megvirradt osszegyult a nep veneinek tanacsa a fopapok es az irastudok es bekisertettek ot a nagytanacsba s ott felszolitottak ha te vagy a krisztus mondd meg nekunk,1
74,MAT,4,HUNB,el is terjedt a hire egesz sziriaban es hozza vittek a sokfele betegsegtol es kintol gyotort szenvedoket a megszallottakat holdkorosokat es benakat es meggyogyitotta oket,amikor ezek osszegyultek igy szolt hozzajuk atyamfiai ferfiak bar semmit sem vetkeztem e nep ellen vagy osi szokasaik ellen jeruzsalembol megis foglyul adtak engem a romaiak kezebe,1
75,MAT,4,HUNB,nagy sokasag kovette galileabol a tizvarosbol jeruzsalembol judeabol es a jordanon tulrol,erre nagyon elszomorodtak es egyenkent kerdezni kezdtek tole talan csak nem en vagyok az uram,1
76,MAT,5,HUNB,amikor meglatta a sokasagot felment a hegyre es miutan leult odamentek hozza tanitvanyai,jezus raparancsolt nemulj el es menj ki belole a tisztatalan lelek pedig megrazta azt az embert hangosan kialtott es kiment belole,1
77,MAT,5,HUNB,o pedig megszolalt es igy tanitotta oket boldogok a lelki szegenyek mert ovek a mennyek orszaga,nem is tudott itt egyetlen csodat sem tenni azon kivul hogy nehany beteget kezet rajuk teve meggyogyitott,1
78,MAT,5,HUNB,boldogok akik sirnak mert ok megvigasztaltatnak,de mindezek ellenere ezek az almodozok is ugyanugy beszennyezik a testuket megvetik isten felseget es karomoljak a mennyei hatalmassagokat,1
79,MAT,5,HUNB,boldogok a szelidek mert ok oroklik a foldet,o pedig a kovetkezokeppen valaszolt egy ember nagy vacsorat keszitett es sok vendeget hivott meg,1
80,MAT,5,HUNB,boldogok akik eheznek es szomjaznak az igazsagra mert ok megelegittetnek,hit altal aldotta meg izsak is az eljovendo dolgokra nezve jakobot es ezsaut,1
81,MAT,5,HUNB,boldogok az irgalmasok mert ok irgalmassagot nyernek,es ha en belzebubbal uzom ki az ordogoket a ti fiaitok kivel uzik ki,1
82,MAT,5,HUNB,boldogok a tiszta szivuek mert ok meglatjak az istent,ezt mondta a lelek fulopnek menj oda es csatlakozz ahhoz a hintohoz,1
83,MAT,5,HUNB,boldogok akik beket teremtenek mert ok isten fiainak neveztetnek,ide jott hozza az egyik zsinagogai eloljaro nev szerint jairus aki meglatva ot laba ele borult es esedezve kerte kislanyom halalan van jojj tedd ra a kezed hogy meggyogyuljon es eletben maradjon,1
84,MAT,5,HUNB,boldogok akiket az igazsagert uldoznek mert ovek a mennyek orszaga,boldog az a szolga akit amikor megerkezik az ur ilyen munkaban talal bizony mondom nektek hogy az egesz vagyona fole rendeli ot,1
85,MAT,5,HUNB,boldogok vagytok ha enmiattam gyalaznak es uldoznek titeket es mindenfele rosszat hazudnak rolatok,az ezredes elbocsatotta az ifjut es meghagyta neki senkinek se szolj arrol hogy ezt jelentetted nekem,1
86,MAT,5,HUNB,oruljetek es ujjongjatok mert jutalmatok boseges a mennyekben hiszen igy uldoztek a profetakat is akik elottetek eltek,meg is eskudtem haragomban hogy nem mennek be az en nyugalmam helyere,1
87,MAT,5,HUNB,ha pedig a so megizetlenul mivel lehetne izet visszaadni,ekkor judas iskariotes egy a tizenketto kozul elment a fopapokhoz hogy elarulja ot nekik,1
88,MAT,5,HUNB,semmire sem valo mar csak arra hogy kidobjak es eltapossak az emberek,amikor megkoveztek istvant az igy imadkozott ur jezus vedd magadhoz lelkemet azutan terdre esett es hangosan felkialtott uram ne rodd fel nekik ezt a bunt es amikor ezt mondta meghalt,1
89,MAT,5,HUNB,nem rejtheto el a hegyen epult varos,tobb mint negyvenen voltak akik ezt az osszeeskuvest szottek,1
90,MAT,5,HUNB,a lampast sem azert gyujtjak meg hogy a veka ala hanem hogy a lampatartora tegyek es akkor vilagit mindenkinek a hazban,ismet tanitani kezdett a tengerparton es igen nagy sokasag gyulekezett hozza ezert hajoba szallva a tengeren tartozkodott az egesz sokasag pedig a tengerparton volt,1
91,MAT,5,HUNB,ugy ragyogjon a ti vilagossagotok az emberek elott hogy lassak jo cselekedeteiteket es dicsoitsek a ti mennyei atyatokat,ha a kezed vagy labad botrankoztat meg teged vagd le es dobd el magadtol jobb neked ha csonkan vagy santan megy be az eletre mint ha ket kezzel vagy ket labbal vettetel az orok tuzre,1
92,MAT,5,HUNB,ne gondoljatok hogy azert jottem hogy ervenytelenne tegyem a torvenyt vagy a profetak tanitasat,aki ott ult hasonlonak latszott a jaspishoz es a karneolhoz es a tronus korul szivarvany volt amely pedig a smaragdhoz latszott hasonlonak,1
93,MAT,5,HUNB,nem azert jottem hogy ervenytelenne tegyem hanem hogy betoltsem azokat,a farizeusok ezt mondtak nekik titeket is megtevesztett,1
94,MAT,5,HUNB,mert bizony mondom nektek hogy amig az eg es a fold el nem mulik egy iota vagy egy vesszo sem vesz el a torvenybol mig minden be nem teljesedik,ne legyunk becsvagyok egymast ingerlok egymasra irigykedok,1
95,MAT,5,HUNB,tehat ha valaki a legkisebb parancsolatok kozul akar csak egyet is eltorol es ugy tanitja az embereket az a legkisebb lesz a mennyek orszagaban ha pedig valaki ezeket megtartja es tanitja nagy lesz az a mennyek orszagaban,atyamfiai ferfiak es atyak hallgassatok meg vedekezesemet amelyet most hozzatok intezek,1
96,MAT,5,HUNB,mert mondom nektek ha a ti igazsagotok messze felul nem mulja az irastudoket es farizeusoket akkor semmikeppen sem mentek be a mennyek orszagaba,es hallottam valami nagy sokasag hangjat mely mintha nagy vizek zugasa es eros mennydorges hangja volna halleluja mert uralkodik az ur a mi istenunk a mindenhato oruljunk es ujjongjunk es dicsoitsuk ot mert eljott a barany menyegzoje felkeszult menyasszonya es megadatott neki hogy feloltozzek fenyes tiszta gyolcsba,1
97,MAT,5,HUNB,hallottatok hogy megmondatott a regieknek ne olj mert aki ol melto arra hogy itelkezzenek felette,mert aki ezt mondta ne paraznalkodj ezt is mondta ne olj ha pedig nem paraznalkodsz de olsz megszegted a torvenyt,1
98,MAT,5,HUNB,en pedig azt mondom nektek hogy aki haragszik atyjafiara melto arra hogy itelkezzenek felette aki pedig azt mondja atyjafianak ostoba melto a fotorvenyszeki eljarasra aki pedig azt mondja bolond melto a gyehenna tuzere,abraham fia volt izsak izsake jakob jakob fiai pedig juda es testverei,1
99,MAT,5,HUNB,ha tehat aldozati ajandekodat az oltarhoz viszed es ott jut eszedbe hogy atyadfianak valami panasza van ellened hagyd ott ajandekodat az oltar elott menj el bekulj ki elobb atyadfiaval es csak azutan terj vissza s vidd fel ajandekodat,hiszem pedig hogy bennem is az isten lelke van,1
100,MAT,5,HUNB,bekulj meg ellenfeleddel hamar amig az uton egyutt van veled hogy at ne adjon ellenfeled a bironak a biro pedig a szolganak es igy bortonbe kerulj,ti vagytok azok akik megmaradtatok velem kiserteseimben es en ratok hagyom a kiralysagot ahogyan az en atyam ramhagyta azt hogy egyetek es igyatok az en asztalomnal az en orszagomban es kiralyi szekekbe ulve iteljetek izrael tizenket torzset,1
101,MAT,5,HUNB,bizony mondom neked ki nem jossz onnan amig meg nem adod az utolso fillert is,mert ahogyan a test egy bar sok tagja van de a test valamennyi tagja noha sokan vannak megis egy test ugyanugy a krisztus is,1
102,MAT,5,HUNB,hallottatok hogy megmondatott ne paraznalkodj en pedig azt mondom nektek aki kivansaggal tekint egy asszonyra mar paraznasagot kovetett el vele sziveben,jezus ekkor elkuldte petert es janost ezt mondva menjetek el es keszitsetek el nekunk a husveti vacsorat hogy megehessuk,1
103,MAT,5,HUNB,ha a jobb szemed visz bunre vajd ki es dobd el magadtol mert jobb neked ha egy vesz el tagjaid kozul mintha egesz tested vettetik a gyehennara,erre a vandorlo zsido ordoguzok kozul is megkisereltek nehanyan hogy a gonosz lelkektol megszallottak felett kimondjak az ur jezus nevet,1
104,MAT,5,HUNB,ha pedig jobb kezed visz bunre vagd le es dobd el magadtol mert jobb neked ha egy vesz el tagjaid kozul mintha egesz tested vettetik a gyehennara,felelmemben elmentem tehat es elastam a talentumodat a foldbe nezd itt van ami a tied,1
105,MAT,5,HUNB,megmondatott ez is aki elbocsatja feleseget adjon neki valolevelet,de a munkasok megvertek es ures kezzel kuldtek el,1
