,first,second,label
87,"Dey spock da star, an dey feel real good inside.","Jalike one fruit tree give same kine fruit, you guys gotta do da kine good stuff dat show you come sorry fo do all da kine bad stuff you stay do, an no do um no moa.",0
88,Dey go inside da house.,Make da road ready fo Da One In Charge!,0
89,Dey see da boy an his muddah Mary.,Who Da Numba One Guy?,0
90,Dey go down in front him an show him respeck.,"Same time, John Da Baptiza Guy, he stay in prison.",0
91,"Den dey take out dea rich stuffs, an give um to Jesus.","John Da Baptiza Guy Teach Da Peopo    Afta Jesus grow up, John Da Baptiza Guy show up inside da boonies Judea side fo teach da peopo.",0
92,"Dey give um gold, incense, an spesho kine myrrh perfume.","Dey goin tell, ‘Eh, me, dat Spesho Christ Guy From God!’ An dey goin bulai plenny peopo lidat.",0
93,Afta dat dey get one dream from God.,Dis wat da farma story mean.,0
94,"He tell um, “You guys betta not go back by King Herod.” So dey go home one diffren way.",You goin find one silva coin inside.,0
95,"Afta da guys dat know plenny bout da stars go home, you know wat?","Choke plenny peopo go wit him, an he make all da sick peopo come good.",0
96,"Had one angel guy from Da One In Charge come by Joseph, wen he stay dream.","An dis awesome!”  “I tell you guys, God goin be king fo odda peopos dat do good kine stuff jalike he do.",0
97,"Da angel guy tell him, “Eh Joseph!","Eh you guys, try learn someting from da fig tree.",0
98,Wake up!,Goin get two guys stay working inside one field.,0
99,"Take yoa boy an his muddah, an go run Egypt side.","Awready get one guy wit one ax, all ready fo cut da tree roots.",0
100,Stay ova dea till I tell you fo come back.,"Abijah, he Asa faddah.",0
101,"King Herod, he goin look fo da boy fo kill um dass why.” Az why Joseph get up, an take his boy an Mary, an dat nite dey run Egypt side.",Give To Da Guys Dat No Mo Notting   “Watch out!,0
102,Dey stay dea till Herod mahke.,"Eh, I was wit you guys fo teach you inside da open lanai fo da temple ery day, an you neva bus me dat time.",0
103,"King Herod, he find out dat da guys dat know plenny bout da stars trick him, an he come real wild.","Dass da one fo bring you to God dat goin make you live fo real kine, an ony litto bit guys goin pick dat road.",0
104,"He sen his army guys an tell um, “Go inside Betlehem an all da odda place ova dea, an kill all da small boys.” Dey kill all da boys two year ol an mo younga.",God had it wit all da bad kine stuff you do.,0
105,"Herod figga dat time, cuz da guys dat know plenny bout da stars wen tell him wat time da star show up firs time.","Uzziah, he Jotham faddah.",0
106,"Dis happen jalike Jeremiah wen tell, da guy dat talk fo God long time befo time:   “Dey hear one voice from inside Ramah,  Rachel, she stay cry real hard,  She real sore inside,  An cry fo her kids,  She no like nobody come by her,  Cuz da kids mahke awready.”  Dey Come Back From Egypt Side  Bumbye, King Herod mahke.","Perez, he Hezron faddah.",0
107,One angel messenja guy from Da One In Charge come by Joseph wen he stay dream ova dea Egypt side.,"Goin get one time, da boss goin come back an da worka figga he still yet no stay come, but he donno wat time da boss goin come.",0
108,"Da angel guy tell him, “Eh Joseph!","Den Jesus tell him, “Make shua dat you no tell nobody bout dis.",0
109,Wake up!,An I tell you guys dis too: Da sky an da world no goin change notting befo eryting da Rules From God tell goin happen.,0
110,"Take yoa boy an his muddah, an go Israel side.","Dey come by da place dey call “Golgota,” dat mean “Da Skull Place.” Dey try give Jesus wine wit bitta stuff inside, but wen he taste da wine, he no like drink um.",0
111,"Da guys dat like kill da boy, stay mahke awready.”  So den Joseph get up fo take Jesus an Mary an go back Israel side.","From dat time, erybody sked fo aks him odda kine questions.",0
112,But he hear dat Arkelaus come king Judea side afta his faddah Herod mahke.,Da sky rip open.,0
113,Joseph sked fo go ova dea.,"Da peopo inside Nineveh town goin stan in front God da Judge fo show proof dat da guys dat stay hea nowdays, dey stay do da bad kine stuff.",0
114,"God tell him inside one dream, “You betta not go ova dea.” So he go Galilee side, an make house Nazaret town.","An wat kine ting goin happen fo show us wen you goin come back ova hea, an wen da world goin come pau?”  Jesus tell um, “Watch out!",0
115,"John Da Baptiza Guy Teach Da Peopo    Afta Jesus grow up, John Da Baptiza Guy show up inside da boonies Judea side fo teach da peopo.","I tell you guys fo shua, wateva you guys wen do fo one a my braddahs, no matta peopo tink da guy not importan, was me you guys do um fo.’  “Den I goin tell da odda guys on my lef side, ‘Get outa hea, you guys!",0
116,"He tell, “You guys gotta come sorry fo all da kine bad stuff you stay do now, an no do um no moa.",How you figga one guy go bus inside one big moke house an rip off his stuffs?,0
117,"Cuz God in da sky stay King hea now.” Befo time, Isaiah, da guy dat talk fo God, talk bout John wen he tell dis:  “He goin talk real loud inside da boonies,  ‘Eh!","An I tell you guys dis too: I da Fo Real Kine Guy, an I goin come back befo you guys even can go all da towns Israel side.",0
118,Make da road ready fo Da One In Charge!,"Right afta John baptize Jesus, Jesus come out from da watta, an you know wat?",0
119,"Make da road strait fo him!’ ”   An you know, John, his clothes come from da camel hair.","You do dat, den wen you go wash um, da new piece goin shrink an make one mo big puka, an you make da ol clothes mo worse.",0
120,He make one rope outa ledda fo one belt.,No mo nobody from dis world wen teach you dat.,0
121,"He eat grasshoppa, an he get honey from da bees.","Wen da Pharisee guys hear dat Jesus wen shut up da Sadducee guys, den all a dem go by Jesus.",0
122,"Had choke plenny peopo go by him ova dea from Jerusalem, from Judea, an from all ova from da Jordan Riva side.","Az cuz John wen tell him plenny time, “Da Rules From God tell, ‘You no can marry yoa braddah wife.’ ” An cuz a dat, Herod like kill him, but den, he sked da peopo, cuz dey all figga John talk fo God.",0
123,"Dey stay tell dey sorry fo all da kine bad stuff dey wen do, an he baptize dem in da Jordan Riva.",Jesus teach da peopo wit anodda story.,0
124,Plenny Pharisee guys an Sadducee guys come fo him baptize dem too.,Den eryting come calm.,0
125,"He see um, an tell, “Eh you guys!","Same ting, I Da Fo Real Kine Guy, an I goin stay unda da groun three day an three nite lidat.",0
126,You guys jalike one snake ohana!,You guys neva read inside da Bible wat God tell you bout da guys dat goin come back alive afta dey mahke?,0
127,God had it wit all da bad kine stuff you do.,"Da boss sen plenny mo worka guys, mo den befo, an da farma guys do da same ting to dem, jalike dey do to da odda worka guys.",0
128,He goin punish you guys fo dat.,"Wen da boss come back, da worka guy goin stay good inside if he stay do jalike his boss wen tell him fo do.",0
129,No way you guys goin get away!,"Wat God put togedda, da peopo betta not broke um up.”   Dey tell him, “Den how come Moses tell, ‘Fo get one divorce, gotta give da wife one divorce paypa, den let her go’?”  Jesus tell dem, “Cuz all you guys real hard head, dass why Moses let you guys throw out yoa wife.",0
130,"Jalike one fruit tree give same kine fruit, you guys gotta do da kine good stuff dat show you come sorry fo do all da kine bad stuff you stay do, an no do um no moa.","An den, dey can stay tight wit me.",0
131,Eh!,"Wen I no mo clotheses, you guys neva give me notting fo wear.",0
132,"No tink, ‘Jus cuz Abraham oua main faddah us guy no goin get punish!’ I stay tell you guys now, God can take dese rocks ova hea an make kids fo Abraham outa dem.","Den afta dat, da wahine mahke too.",0
133,"Awready get one guy wit one ax, all ready fo cut da tree roots.","Show us guys how fo no do bad kine stuff  Wen somebody give us chance fo do um,  But get us outa trouble from da Bad Guy.",0
134,"All da trees dat no make good fruit, he goin cut um, an throw um inside da fire.",Good we stay ova hea!,0
135,"All you guys, I goin baptize you guys wit watta.","Wen time fo harves da grapes, da boss guy sen some worka guys fo get his share from da farma guys.",0
136,Dat goin show dat you guys come sorry fo do all da kine bad stuff you stay do an no do um no moa.,An you know wat?,0
137,"But afta me, goin come anodda guy.","Wen dey pau make fun a him, dey take off da red robe an put his clotheses back on top him.",0
138,He get mo powa den me.,"An wat kine ting goin happen fo show us wen you goin come back ova hea, an wen da world goin come pau?”  Jesus tell um, “Watch out!",0
139,An you know wat?,"Cuz erybody lissen Jesus, an no lissen da leada guys.",0
140,I not even spesho enuff fo help him hemo his slippas.,"But dey yell even mo loud, “Eh, Boss, you da guy from King David ohana!",0
141,"Da way he goin baptize you guys, jalike he goin baptize you guys wit da Good An Spesho Spirit fo take ova you, jalike he baptize you guys wit fire!",An get odda guys dat tell you Elijah.,0
142,"Jalike he goin throw all da wheat fo let da wind blow all da no good parts from da wheat, an den he goin put dat wheat inside da storage place.",But you guys betta come sked a God.,0
143,"Dat time, Jesus come from Galilee side to da Jordan Riva wea John stay, fo John baptize him.","You teacha guys dat teach da Rules From God an you Pharisee guys, you guys goin get it!",0
144,"But John tell Jesus, “How come you come by me?","Wat you guys put inside yoa mout no make you pilau inside so you no can pray, but wat come outa yoa mout, dass wat make you come pilau inside.”  Da guys he stay teach come an tell, “Eh boss, you know, da Pharisee guys, dey huhu wit you, cuz dey hear wat you wen tell.”  He tell um, “Dey jalike plants dat my Faddah in da sky neva plant, an he goin pull out anybody dat try fo make lidat.",0
145,"Me, I no can baptize you.","But wateva come outa da mout, come from inside.",0
146,"Eh, I need fo you baptize me!”  But Jesus tell, “Dass okay fo you baptize me, fo show we like do eryting da right way.”  So John tell, “Shoots, we go den.” An he baptize Jesus.",You stay inside da sky.,0
147,"Right afta John baptize Jesus, Jesus come out from da watta, an you know wat?","Az why, no go worry an tell, ‘Wat we goin eat?’ o ‘Wat we goin drink?’ o ‘Wat we goin wear?’ You know, da odda peopos all ova da world dat donno God, dey try get all dat kine stuff.",0
148,Da sky rip open.,"Den his guys come an beg him, “Eh, make her go way, cuz she stay follow us an stay yelling.”  So Jesus tell her, “My Faddah sen me ony fo help da Israel ohana peopo, cuz dey jalike da sheeps dat stay lost.",0
149,Jesus spock God Spirit stay come down on top him.,"Dass why I stay tell you guys, God goin let peopo go an hemo dea shame fo all da kine bad stuff dey stay do, no matta dey talk bad.",0
150,Look jalike one dove.,"Yeah, you my Faddah, an dass how you like um happen.”   Den Jesus tell dem, “My Faddah in da sky give me eryting, you know.",0
151,An wow!,"But if us guys no pay um, da tax guys goin tink bad bout us guys.",0
152,"Had one voice from da sky tell, “Dis my boy.","You goin even tell dis mountain ova hea, ‘Eh, get up!",0
153,"Da Devil Satan Try Presha Jesus Fo Do Bad Kine Stuffs     Afta dat, God Spirit take Jesus to da boonies, fo da Devil try presha him fo make um do bad kine stuff.","God tell: ‘Whoeva goin dump his wife, gotta write um down on one divorce paypa an give um to her.’ But I stay tell you guys dis: Whoeva dump his wife, an she neva even fool aroun, he make her jalike she wen fool aroun.",0
154,"Forty day, forty nite, Jesus pray an he neva eat notting.",Give me chance!,0
155,Afta dat time he stay real hungry.,God goin punish you guys!,0
156,So Satan go by him an presha him.,He throw da wheat seeds fo plant.,0
157,"He tell Jesus, “So, wat?","Who you tink me fo real kine?”   Simon Peter tell, “You da Christ Guy, da Spesho Guy God Wen Sen.",0
158,You God Boy fo real kine?,Dey carry swords an clubs.,0
159,"Den tell dese rocks hea fo come food.”   But Jesus tell, “Da Bible tell,  “ ‘No mo nobody dat can live ony wit food,  Gotta lissen eryting God tell,  Fo live fo real kine.’ ”  Den da Devil take him to Jerusalem, da town dat stay spesho fo God, an make him go up da big towa on top da temple.","Salmon, he Boaz faddah, an Rahab, she Boaz muddah.",0
160,"Da Devil tell, “So, wat?","He tell Jesus, “So, wat?",0
161,You God Boy fo real kine?,"God tell: ‘Whoeva goin dump his wife, gotta write um down on one divorce paypa an give um to her.’ But I stay tell you guys dis: Whoeva dump his wife, an she neva even fool aroun, he make her jalike she wen fool aroun.",0
162,"Kay den, go jump down dea, cuz da Bible tell,  “ ‘God goin tell his angel messenja guys fo take kea you.’  “Da Bible tell dis too:  “ ‘Dey goin pick you up an carry you in dea hands,  Fo yoa feets no get bus up on da rocks.’ ”   But Jesus tell, “Da Bible tell: ‘God, he Da One In Charge a you.","You guys tell, ‘If one guy swea to God he goin do someting, an he tell, “I swea by da Temple,” he no need do wat he tell.",0
163,"So no try presha him fo make um show proof dat he God.’ ”  Den da Devil take him up on top one big mountain, an show him all da diffren countries all ova da world, an how awesome dey stay.","But not suppose to do dat kine, cuz da Rules From God tell dat ony da pries guys can eat um.",0
164,"Da Devil tell um, “I give you all dis, if you go down an show me plenny respeck.”   Jesus tell him, “Beat it awready, Satan!","Dey no wash dea hands da right way befo dey eat.”  Jesus tell um, “Long time befo time yoa ancesta guys wen pass down all kine stuff fo us know.",0
165,"Da Bible befo time tell,  “ ‘Gotta go down on yoa knees  An show plenny respeck to God, Da One In Charge,  An live an work ony fo him.’ ”  Den da Devil go way from Jesus, an you know wat?","Dat time, da peopo goin see someting up dea inside da sky dat goin show dem dat I stay come.",0
166,Angel guys from Da One In Charge come an kokua Jesus.,"If bodda you dat you goin mahke, fo shua you goin mahke.",0
167,"Dat time, Herod guys wen throw John Da Baptiza guy in prison.","Odda seed, dey fall down inside da kine bushes wit stickas.",0
168,"Jesus hear dat, an he go Galilee side.","Den he broke um up, an give um to his guys.",0
169,"He go Nazaret town, an den go from dea, an make house inside Capernaum.","Dey goin do unreal an awesome stuff fo try show proof dat dey fo real, an dey goin even try bulai da peopo dat God wen pick.",0
170,"Dass one town by da lake side, ova dea Zebulun an Naftali ohana land side.",Ony tell wat yoa Faddah goin tell you right den an dea.,0
171,"Dis happen jalike da guy Isaiah wen tell, da one dat talk fo God long time befo time:   *“Zebulun side, Naftali side,  On top da road to da lake, da odda side Jordan Riva,  Galilee side wea get diffren peopos dat donno God,  Da peopo ova dea dat stay inside da dark,  Dey see one big light now.",Try come an put yoa hand on top her.,0
172,"An all da guys dat stay  In da dark place wea peopo goin mahke,  Da light come fo dem.”   Dass wen Jesus start fo teach da peopo.",Check um out!,0
173,"One time Jesus stay walk by Galilee Lake, an he spock two braddahs, Simon da guy dey call Peter, an his braddah Andrew.","Dat time goin be his Spirit stay talk, not you guys.",0
174,"Dey stay throw net inside da watta, cuz dey fishamen.",Wot!,0
175,"He tell um, “Eh, you guys!","Azor, he Zadok faddah.",0
176,Go come be my guys!,"All da guys dat go aks, goin get.",0
177,"Da way you guys fish fo fish, I goin teach you guys how fo fish fo peopo!” Right den an dea, dey jus leave da nets an go wit him.","Plenny diffren places, da groun goin shake hard plenny.",0
178,"He go from dea an he spock two odda braddahs, James an his braddah John.","Go come, we go kill him an take ova da farm.’ So dey grab da boy, an throw um outside da farm, an kill um.",0
179,"Zebedee, dea faddah.","Dey tell Jesus, “Stay okay fo make um come good on da Res Day, o wat?” Dey tell dat cuz dey like bus um.",0
180,"Dey inside da boat wit dea faddah, an dey stay fixing da nets.","Den he come real sad inside, an all dat bodda him real plenny.",0
181,Jesus tell um fo come.,"Den da army guys dat work fo da govna take Jesus inside da palace, an dey tell all da odda army guys fo come by dem.",0
182,"Right den an dea da braddahs go way from da boat an dea faddah, an dey go wit Jesus.","Da seven breads dat wen feed four tousan guys, how much baskets you guys wen pick up afta?",0
183,Den Jesus go all ova Galilee fo teach inside da Jew churches.,I da Fo Real Kine Guy.,0
184,"He tell da peopo all da Good Kine Stuff bout how can get God fo dea king, an he make all da sick peopo come good from all kine sick.",Ony good fo throw da salt outside wea da peopo walk.,0
185,"Erybody hear bout him, from dea all ova Syria side.",Go come outside fo meet him!’  “All da girls get up fo make dea lamps ready.,0
186,"Dey bring all da peopo wit all kine sick by him: erybody dat hurt, an suffa plenny, da peopo dat get bad spirits dat take ova dem, peopo dat shake an roll all ova, an peopo dat no can move.","How come you bag from me?!”  Some odda guys dat stay ova dea hear him an tell, “Dis guy stay yell fo Elijah fo come!” One guy run an put one sponge inside da sour wine, an put um on top one stick, an try give um to Jesus fo drink.",0
187,An Jesus make um all come good.,An you guys stay braddah braddah.,0
188,"Plenny peopo go wit him from Galilee side, from all da Ten Towns, from Jerusalem, from Judea, an from da odda side a da Jordan Riva.","Da time you guys figga I no goin come, dass wen I goin come.",0
189,"Jesus Teach On Top Da Mountain Side  Jesus see choke plenny peopo, az why he go litto bit up da mountain.","If somebody go aks you guys, ‘Eh, how come you guys stay do dat?’ tell him, ‘Da Boss Jesus need um.’ An right den an dea da guy goin let da donkeys go.” Dass wat da guy dat talk fo God long time befo time tell goin happen,   “Go tell Zion town,  Eh, look!",0
190,"He sit down dea fo teach, an da guys he wen pick fo teach um come by him fo lissen.","Mo betta you live to da max foeva, no matta you no mo one hand o one leg.",0
191,He start fo teach um.,Den I goin put some a dem on one side an some on da odda side.,0
192,"He tell um:  “Da peopo dat know dey pooa an need God inside dem,  Dey can stay good inside  Cuz God in da sky, he dea King.",You lazy buggah!,0
193,"Da peopo dat cry inside,  Dey can stay good inside  Cuz God goin kokua dem.",You goin go dea cuz wen I was hungry you guys neva give me food.,0
194,"Da peopo dat no need make odda guys tink dey importan erytime,  Dey can stay good inside  Cuz God goin give um da whole world.","An I tell dat guy, ‘Go come,’ an he come.",0
195,"Da peopo dat erytime fo real kine like do da right ting,  Dey can stay good inside  Cuz God goin help um do um.",No tell nobody wat you guys wen see.,0
