,first,second,label
10,And Uzziah begat Jotham; and Jotham begat Ahaz; and Ahaz begat Hezekiah.,"Noo, John wad hae forbidden him; and quoʼ he, “I hae need oʼ thy bapteezin, and come ye to me?”  But Jesus answerʼt him, and said, “Sae be it e noo; for sae it behoves us to fulfil aʼ richt‐gangin!” Than he contentit him.",0
11,And Hezekiah begat Manasseh; and Manasseh begat Amon; and Amon begat Josiah.,"For in the Risin‐again, they naither wed nor are gien in wedlock; but are as the Angels in Heeven.",0
12,"And Josiah begat Jehoiachin and his brethren, nar‐haun the time they war carryʼt awaʼ to Babylon.","And the eleeven disciples gaed awa intil Galilee, to a mountain whaur Jesus had trystit them.",0
13,"And eftir they cam to Babylon, Jehoiachin begat Salathiel; and Salathiel begat Zerubbabel.","But Jesus caʼd them till him, and said, “Ye aʼ ken hoo the rulers oʼ the nations lord it ower the folk, and their great anes exerceese authoritie amang them;  “But sae it sanna be amang you; but whasae wad be heigh amang ye, lat him be yere servitor;  “And whasae wad be first amang ye, lat him be yere thirlman.",0
14,And Zerubbabel begat Abiud; and Abiud begat Eliakim; and Eliakim begat Azor.,"And ye sal winʼ aʼ things — whatsoeʼer ye ask in prayer, believin.”  And whan he was come intil the Temple, the Heid‐Priests and the Elders oʼ the people cam till him as he was teachin, and quoʼ they, “By whatna authoritie div ye do thir things?",0
15,And Azor begat Sadoc; and Sadoc begat Achim; and Achim begat Eliud.,"Bring him here to me!”  Than did Jesus challenge the demon, and he gaed forth oot oʼ him; and the laddie was made hale frae that ʼoor.",0
16,And Eliud begat Eleazar; and Eleazar begat Matthan; and Matthan begat Jaucob.,"Naither the seeven bannocks oʼ the fowr thoosanʼ, and hoo mony creels ye gaitherʼt?",0
17,"And Jaucob begat Joseph, Maryʼs husband, oʼ wham was born Jesus, wha is caʼd “The Christ.”  Sae aʼ the generations frae Abʼram to Dauvid are fowrteen generations; and frae Dauvid to the takin awaʼ to Babylon fowrteen generations; and frae the takin awaʼ to Babylon to Christ fowrteen generations.","Truly say I tʼye, thar sal‐na remain here ae stane on anither that sanna be cuisten doon!”  And as he sat on the Mount oʼ Olives, his disciples cam till him by theirsels, and quoʼ they, “Tell us whan div thae things come?",0
18,"Noo the nativitie oʼ Jesus Christ was thisgate: whan his mither Mary was mairryʼt till Joseph, ʼor they cam thegither, she was fund wiʼ bairn oʼ the Holie Spirit.","they brocht him a dumb man, wiʼ an evil spirit.",0
19,"Than her guidman, Joseph, bein an upricht man, and no desirin her name soud be iʼthe mooth oʼ the public, was ettlin to pit her awaʼ hidlins.","See, he is at haun wha betrays me!”  And eʼen while he yet spak, look!",0
20,"But as he had thir things in his mind, see!",And behauld!,0
21,"an Angel oʼ the Lord appearit till him by a dream, sayin, “Joseph, son oʼ Dauvid, binna feared to tak till ye yere wife, Mary; for that whilk is begotten in her is by the Holie Spirit.","And ye sal hear oʼ weir, and aʼ the clash oʼ weir; but be‐na fleyt; for aʼ thae things maun come, but the end oʼ aʼ isna yet.",0
22,"And she sal bring forth a son, and ye shall caʼ his name JESUS; for he sal save his folk frae their sins.”  Noo, aʼ this was dune, that it might come to pass what was said by the Lord throwe the prophet,  “Tak tent!","And likewise the ane oʼ the twa talents, he gained twa mair.",0
23,"a maiden sal be wiʼ bairn, and sal bring forth a son; and they wull caʼ his name Emmanuel,” whilk is, translatit, “God wiʼ us.”  Sae Joseph, comin oot oʼ his sleep, did as the Angel had bidden him, and took till him his wife.",for eʼen sae did they to the prophets afore ye!,0
24,And leevʼd in continence wiʼ her till she had brocht forth her first‐born son; and caʼd his name JESUS.,"For eʼen as it was in Noahʼs days, sae sal be the comin oʼ the Son oʼ Man.",0
25,CHAPTIR TWA.,"For it isna ye wha are speakin, but the Spirit oʼ yere Faither wha speaks in ye.",0
26,The Wyss Men frae the East.,"ye gied me five talents; see, I hae gotten fyve talents forby!’  “His maister says to him, ‘Weel dune, gude and leal servant!",0
27,"To Egypt, and back again.",And see!,0
28,"Noo, whan Jesus was born iʼ Bethlehem‐Judah, iʼ the days oʼ King Herod, lo!","Nor lat him wha is in the croft, rin back to grip his mantle.",0
29,Wyss Men cam frae the East tae Jerusalem.,"my servant‐lad is doon wiʼ a stroke, in my hoose, in unco pain!”  Quoʼ Jesus till him, “I wull come and heal him!”  And the Captain answerʼt, “Lord!",0
30,"And quoʼ they, “Whaur is he bidin that is caʼd King oʼ the Jews?","And frae John Baptistʼs days the Kingdom oʼ Heeven is in the way oʼ bein reived, and the reiverst ak it by main strenʼth!",0
31,"for iʼ the East we saw his starn, and are come forrit to worship him.”  But the King, hearin, was sair putten‐about; and aʼ Jerusalem wiʼ him.","Sae when they had forgatherʼt, Pilate speirʼt at them, “Wham wad ye that I lowse?",0
32,"And, gatherin aʼ the heigh‐priests and writers oʼ the nation, he wad ken oʼ them “whaur the Messiah soud be born?”  And quoʼ they, “In Bethlehem‐Judah; for sae it is putten doon by the prophet:  “ ‘And thou, Bethlehem, land oʼ Judah, nane the least amang Judahʼs princes!",My saul is weel‐pleased in him.,0
33,"for oot oʼ thee sal come a Ruler, wha sal tend my folk oʼ Israʼl!’ ”  Than, Herod, convenin the Wyss Men privately, faund oot mair strickly oʼ the comin oʼ the starn;  And bad them gang to Bethlehem; and quoʼ he, “Gang, and seek ye oot the wee bairn; and whan ye ken, fesh me word again, that I as weel may come and worship.”  Eftir hearin the King, they gaed awaʼ; and lo!",The ambition oʼ twa.,0
34,"the starn whilk they saw iʼ the East gaed on afore them, till it stood whaur the wee bairn was.","And the eleeven disciples gaed awa intil Galilee, to a mountain whaur Jesus had trystit them.",0
35,"And whan they saw the starn, they were blythe wiʼ unco blytheness.","For gin ye but loʼe whaur thar is love till yersel, whaur is yere meed?",0
36,"And comin intil the hoose, they saw the wee bairn, and his mither Mary; and loutin doon, worshippʼt him.",prophesyʼt we‐na iʼ thy name?,0
37,"And openinʼ oot their gear, they offerʼt till him gifts — gowd, and frankincense, and myrrh.",Whaʼs happy?,0
38,"And bein warned in a dream no to go back till Herod, they airtit their way to their ain kintra anither gate.","Bring him here to me!”  Than did Jesus challenge the demon, and he gaed forth oot oʼ him; and the laddie was made hale frae that ʼoor.",0
39,"Noo whan they had gane, tak tent!","And whan they wan nar Jerusalem, and war come till Bethphage, at the Mount oʼ Olives, Jesus sent forrit twa oʼ his disciples.",0
40,"an Angel oʼ the Lord appearʼt to Joseph by a dream, and quoʼ he, “Rise, tak till ye the wee bairn, and his mither, and flee intil Egypt, and bide ye thar till I tell ye; for Herod seeks the wee bairn to destroy him.”  And he, risin, took the wee bairn and his mither by nicht, and cam intil Egypt.","See, he is at haun wha betrays me!”  And eʼen while he yet spak, look!",0
41,"And bade there till Herodʼs death: that it soud be fulfilled what was said by the Lord throwe the prophet, “Frae Egypt hae I caʼd my Son.”  Than Herod, seein he was made sport oʼ by the Wyss Men, was unco furious, and sent oot to slay aʼ the lad‐bairns in Bethlehem, and aʼ the kintra‐side aboot, frae twa‐year auld doon: conform tae the time he had been tellʼt by the Wyss Men.",What isʼt that thir are witnessin again ye?”  But Jesus was silent.,0
42,"Than cam to pass the sayin oʼ Jeremiah the prophet:  “A voice was heard in Ramah, greetin and maenin, and murnin sair; Raʼhel greetin for her weans, and wadna be comfortit, for that they are‐na!”  But Herod deein, look!","But gin I by the Spirit oʼ God hae cuisten them oot, that the pooer oʼ God has come on ye!",0
43,an Angel oʼ the Lord by dream appears to Joseph in Egypt.,"C’way and meet him!’  “Than raise aʼ thae maidens, and fettled up their crusies.",0
44,"And quoʼ he, “Rise!","And whan he had sent the crood awa, he gaed up intil a mountain by his‐sel to pray; and whan eʼenin fell he was thar alane.",0
45,"tak the wee bairn and his mither, and journey intil Israʼlʼs land; for they that socht the wee bairnʼs life are deid.”  And he raise, and took till him the wee bairn and his mither, and cam intil the land oʼ Israʼl.","Gang ye in at the strett yett; for muckle is the yett, and braid is the causey, that leads on to destruction; and mony a ane gangs intilʼt!",0
46,CHAPTIR THRIE.,"I forgae ye aʼ that debt, for that ye did beseech me:  “ ‘Soud‐ye‐na had rewth on yere fellow‐servant, eʼen as I had mercie on you?’  “And his lord was sair angerʼt, and gied him ower to the officers, till he soud pay aʼ that was awn to him.",0
47,John bapteezin.,And he spak mony things to them in parables; and quoʼ he: “Tak tent: The sawer gaed oot to saw.,0
48,He speaks wiʼ unco plainness to the folk.,"And ilka ane forsakin hooses, or brethren, or sisters, or faither or mither, or bairns, or mailin, for my nameʼs sake — sal hae a hunner‐fauld, and sal inherit Life Eternal!",0
49,Bapteezes the Son of Man.,"Sae the evil spirits besocht him, sayin, “Gin ye cast us oot, send us intil the herd oʼ swine!”  And he said to them, “Gang!” And whan they cam oot, they gied intil the herd oʼ swine; and lo!",0
50,"Noo, iʼ thae days, comes John the Baptist, preachinʼ iʼ the muirlands oʼ Judea.","And happy sal he be wha sees nae cause oʼ misdootin in me!”  And as they gaed their ways, Jesus begude to speir at the thrangs, anent John, “What gaed ye oot intil the muirlands to see?",0
51,"And quoʼ he, “Repent ye aʼ!","Or, gin he asks a fish, wull he gie him a viper?",0
52,"for the kingdom oʼ Heeven is at haun!”  For it is he wha was tellʼt oʼ by Esaiah the prophet, sayin, “The sough oʼ ane crying oot iʼ the waste, ‘Mak ye ready a gate for the Lord!",And Eliud begat Eleazar; and Eleazar begat Matthan; and Matthan begat Jaucob.,0
53,"Strauchten oot his fitpath!’ ”  And John his sel had his cleedin oʼ camelʼs hair, and a belt oʼ a skin; and his meat was locusts and rock hinny.","And caʼin his twal disciples till him, he gied them the rule ower unclean spirits, sae as to cast them oot, and to heal aʼ mainner oʼ sickness and fecklessness.",0
54,"And thar war gangin oot till him Jerusalem and aʼ Judah, and the kintra‐side aboot Jordan;  And war bapteezʼt by him in Jordan; confessin aʼ their sin.","Whase Son is he?” They say to him, “Dauvidʼs son.”  He said to them, “Hoo than dis Dauvid caʼ him ‘Lord?’ sayin,  “ ‘Jehovah said to my Lord, Sit thou on my richt haun, till I mak thy faes thy fit‐brod.’  “Seeing Dauvid caʼs him ‘Lord,’ hoo is he his son?”  And nae man was fit to answer him a word: naither, frae that day forrit daur ony man to speir at him ony mair quaistens.",0
55,"But whan he saw a hantle oʼ the Pharisees and Sadducees come till his bapteezin, quoʼ he to them, “Eh, ye venomous race!",wha slays the prophets and stanes the messengers sent to her!,0
56,Wha has gien ye warninʼ to flee frae comin wrath?,Jerusalem bewailed.,0
57,Fesh than forth the frutes conform till repentance!,"And Jesus, comin intil the Rulerʼs hoose, saw the flute‐players, and the folk makin a rowt.",0
58,"And say‐ye‐na to yersels, ‘We hae Abraʼm till oor faither!’ for say I tʼye, God coud raise up oot oʼ thir stanes, bairns to Abraʼm!","But whan Herodʼs birthday cam, the daughter oʼ Herodias danced in the mids oʼ them aʼ, and glamorʼd Herod.",0
59,"And noo is the aixe brocht to the rute oʼ the trees; and ilka tree bringin na forth gude frute is cuttit doon, and cuisten intil the burnin.","And whan he cam doon frae the mountain, great thrangs oʼ folk followʼt him.",0
60,"I, indeed, div in watir bapteeze ye intil repentance; but he wha follows me is sterker nor mysel; whase shoon Iʼse no fit to cairry; he sal bapteeze ye wiʼ Holie Spirit, and flaughts oʼ fire.",Isna this the wrichtʼs son?,0
61,"Whase fanner is in his neive, and heʼse scour‐oot his threshin‐flair, and gaither his wheat intil his girnal; but the cauff wull he burn in nevir‐endin lowe!”  Than cam Jesus frae Galilee tae John, to be bapteezʼt oʼ him.","Wha, tharfor, sweers by the offeran‐stane, sweers by it, and by aʼ things onʼt.",0
62,"Noo, John wad hae forbidden him; and quoʼ he, “I hae need oʼ thy bapteezin, and come ye to me?”  But Jesus answerʼt him, and said, “Sae be it e noo; for sae it behoves us to fulfil aʼ richt‐gangin!” Than he contentit him.","But whan the wheat brairdit and brocht forth frute, than schawed the tares as weel.",0
63,"And Jesus, whan he was bapteezʼt, gaed up straucht frae the watir, and lo!","The lamp oʼ the hail body is the ee; than, gin aiblins yere ee is aefauld and leal, yere hail body is fuʼ oʼ licht.",0
64,"the heevens war unsteekit till him, and he saw the Spirit oʼ God comin doon like a doo, and lichtin upon him.","And whan he had sent the crood awa, he gaed up intil a mountain by his‐sel to pray; and whan eʼenin fell he was thar alane.",0
65,And tak tent!,A wheen auld sayins strauchtit oot.,0
66,CHAPTIR FOWR.,"And the witless said to the wyss, ‘Gie us oʼ yere ulyie; for oor lamps are gaun oot.’  “But the wyss answerʼt, and quoʼ they, ‘Aiblins thar wadna be eneuch for us and you; but raither gang ye to thae that sell, and seek for yersels.’  “And while they war aff, trokin, the Bridegroom cam; and they that war ready gaed in wiʼ him till the marriage‐feast; and the door was steekit.",0
67,Sautan has a tulzie wiʼ Christ.,"But thae things whilk come frae the mooth, come oot frae the heart, and they fyle the man!",0
68,Jesus taks up wiʼ Capernaum; and bids a wheen disciples.,"Whasae than sal mak his sel naething, as this wee bairn, the same is heigher iʼ the Kingdom oʼ Heeven.",0
69,"Than was Jesus airtit by the Spirit intil the wilderness, thar to be testit oʼ the Enemy.",Lat abee!,0
70,"And whan he had fastit for forty days and nichts, he was spent wiʼ hunger.","And they that herdit them fled and gaed their gate to the citie, and tellʼt aʼ; and what had befaun the possessʼt anes.",0
71,"And whan the Tempter cam till him, quoʼ he, “Gin thou be Godʼs Son, speak to thir stanes, that they be bannocks!”  But he, answerin till him, said, “No allenarlie on breid leeves man, but by ilk word oʼ Godʼs mooth!”  Than the deevil taks him wiʼ him intil the holie citie, and pits him on the tapmaist towerickie oʼ the Temple.","Than was Jesus airtit by the Spirit intil the wilderness, thar to be testit oʼ the Enemy.",0
72,"And quoʼ he till him, “Gin ye be Godʼs Son, cast yersel ower; for it is putten‐doon, ‘Till his Angels sal he gie chairge anent ye; and on their hauns sal they haud ye up, that ye clour‐na yere fit again a stane!’ ”  Quoʼ Jesus till him, “Ance mair it is putten‐doon, ‘Ye sanna temp the Lord yere God!’ ”  And again the Enemy taks him up intil an unco heigh mountain, and airts him till aʼ the kingdoms oʼ the yirth, and aʼ their glorie;  And says till him, “Aʼ thae things gie I tʼye gin ye, faʼin doon, gie worship to me!”  Than quoʼ Jesus till him, “Awa, Sautan!","And wha taks‐na up his cross, to follow me, isna wordie oʼ me.",0
73,"for it is putten‐doon, ‘The Lord yere God sal ye worship; and him alane sal ye serʼ!’ ”  Than the deevil quats him; and lo!","And whan Jesus heard it, he gaed awa by boat till a desert‐place oot‐by; and whan the croods heard oʼt, they followʼt on fit frae the toons.",0
74,the Angels cam to serʼ him.,"a leper cam and worshippʼt him, and said, “Lord!",0
75,"Noo whan it was tellʼt him that John was taen haud oʼ, he gaed awaʼ intil Galilee:  And forsakin Nazareth, he cam and made his dwallin iʼ Capernaum, on the side oʼ the Loch, on the border oʼ Zabulon and Naphtali;  That it micht come to pass what said Esaiah the Prophet,  “Land oʼ Zabulon!","For what is a man the better, thoʼ he win the hail warld, and tine his ain saul?",0
76,and land oʼ Naphtali!,"For John cam to ye, schawin richtousness; and ye wadna believe him.",0
77,Galilee oʼ the nations!,"See, he is at haun wha betrays me!”  And eʼen while he yet spak, look!",0
78,"The folk that were sittin iʼ the mirk, saw an unco licht; and till aʼ thae sittin iʼ the land and the mirkness oʼ the deid, the licht raise up!”  Frae that time forth begude Jesus to preach; and quoʼ he, “Repent ye!","Wae for you, Scribes and Pharisees, pretenders!",0
79,"for Heevenʼs kingdom draws nar‐haun!”  And walkin by the Loch oʼ Galilee, he saw twa brithers, Simon, , and Andro his brither, castin aboot a net iʼ the Loch, for they war fisher‐folk.","And nane weel‐kens the Son but the Faither allenarlie, and nane weel‐kens the Faither but only the Son, and he the Son wull schaw him till.",0
80,"And quoʼ he to them, “Follow ye me!","Or wull ye say till yere brither, ‘Thole ye, till I tak oot the mote frae yere ee!’ and behauld!",0
81,"and Iʼse mak ye fishers oʼ men!”  And they, withoot ado, left the nets, and gaed eftir him.","And gin yere brither‐man sin again ye, gang to him, and schaw him his faut atween you and him alane: gin he harken to ye, ye hae won yere brither‐man.",0
82,"And gangin forrit tharawa, he saw ither twa brithers, James, son oʼ Zebedee, and his brither John, in a smack wiʼ Zebedee their faither, workin on their nets: and he bad them “Come!”  And they, forsakin the boat, and their faither, gaed eftir him.","Wha wasʼt that clourʼd thee?”  Noo, Peter was sittin oot‐by iʼ the coort‐yaird: and a maid cam till him, sayin, “Ye war wiʼ Jesus oʼ Galilee!”  But he denyʼt fornent them aʼ; threepin, “I ken‐na what yeʼre sayin!”  And whan he was gane oot intil the porch, anither lassie saw him, and says to them that war thar, “This ane, too, was wiʼ Jesus, the Nazarene!”  And again he denyʼt wiʼ an aith, “I ken‐na the man!”  And eftir a wee, they that stude by cam and said to Peter, “Oʼ a sooth ye are ane oʼ them; for yere tongue tells on ye!”  Than begude he to curse and ban, “I ken‐na the man!” And at ance the cock crew.",0
83,"And Jesus gaed ower aʼ Galilee, instructin iʼ their kirks, and giean forth the Blythe‐Message oʼ the Kingdom, and healin aʼ diseases, and aʼ infirmities amang the folk.","And ye sal be hatit oʼ aʼ folk for the sake oʼ my name; but he wha tholes to the end, that same sal be deliverʼt.",0
84,"And the sough oʼ him gaed oot intil aʼ Syria: and they feshʼt till him aʼ wha war ill wiʼ aʼ diseases and pains, and thae possessʼt wiʼ demons, and dementit, and that had a stroke: and he healed them.","Sae, gin they say tʼye, ‘See!",0
85,"And unco thrangs followʼt him — frae Galilee, and the Ten Cities, and Jerusalem, and Judea, and ayont the Jordan.","And iʼ the hinmaist watch oʼ the nicht Jesus cam to them, gangin on the sea.",0
86,CHAPTIR FYVE.,"I hae tellʼt ye!”  And quickly leaʼin the tomb, in muckle fear and muckle joy, they ran to tak word to the disciples.",0
87,Whaʼs happy?,Hae than nae wearin‐care anent the day to come: for the morn wull hae care oʼ its ain.,0
88,A wheen auld sayins strauchtit oot.,"And ye sal be hatit oʼ aʼ folk for the sake oʼ my name; but he wha tholes to the end, that same sal be deliverʼt.",0
89,Ettle ye perfection?,"And at fyve he gaed oot, and faund mair staunin; and, quoʼ he, ‘Hoo isʼt ye staun here, idle aʼ the day?’  “They say, ‘For that nae man feeʼd us!’ He says to them, ‘Gang ye as weel intil the vine‐yaird; and whateʼer is richt, that sal ye hae!’  “Sae whan gloamin was come, the laird oʼ the vine‐yaird says to his grieve, ‘Caʼ the workers; and gie them their fee; beginnin frae the hinmaist doon to the first.’  “And whan they oʼ fyve oʼclock cam, they gat ilk man a hauf‐merk.",0
90,"And, seein the thrang oʼ folk, he gaed up intil a mountain; and whan he was sutten‐doon, his disciples gatherʼt aboot.","Naither the seeven bannocks oʼ the fowr thoosanʼ, and hoo mony creels ye gaitherʼt?",0
91,"And he openʼt his mooth, and instructit them; and quoʼ he:  “Happy the spirits that are lown and cannie: for the kingdom oʼ Heeven is waitin for them!","a certain Ruler cam, and loutit doon afore him, sayin, “My dochter maun eʼen noo be deid!",0
92,Happy they wha are makin their maen; for they sal finʼ comfort and peace.,CHAPTIR TWENTY‐FYVE.,0
93,Happy the lowly and meek oʼ the yirth: for the yirth sal be their ain haddin.,"Noo the neist day — the day eftir the “Preparation” — the Heid‐priests and the Pharisees gaitherʼt thegither to Pilate, sayin to him,  “Sir, we mind weel that yon deceiver said whan he was yet leevin, ‘Eftir thrie days I wull arise!’  “Gie commaun, thar‐for, that the tomb be made sure and siccar till the third day; sae that his disciples come‐na and steal him awa, and say to aʼ folk that ‘He is risen frae the deid!’ sae the last deception wad be waur nor the first!”  Pilate said, “Yeʼse hae a gaird; gang yere ways, and make it as siccar as ye may!”  Sae they gaed, and made the tomb safe, sealin the stane, and settin a gaird.",0
94,Happy they whase hunger and drouth are aʼ for holiness: for they sal be satisfyʼt!,"Depairt frae me, ye that cairry‐oot wrang!’  “And sae ilka ane hearin and performin thir sayins oʼ mine, sal be likenʼt till a wyss man, wha biggit his hoose on the rock.",0
95,Happy the pitfuʼ: for they sal win pitie theirsels!,"Noo, John wad hae forbidden him; and quoʼ he, “I hae need oʼ thy bapteezin, and come ye to me?”  But Jesus answerʼt him, and said, “Sae be it e noo; for sae it behoves us to fulfil aʼ richt‐gangin!” Than he contentit him.",0
96,Happy the pure‐heartit: for their een sal dwal upon God!,"For gin ye but loʼe whaur thar is love till yersel, whaur is yere meed?",0
97,Happy the makkers‐up oʼ strife: for they sal be coontit for bairns oʼ God!,"And he gaed oot aboot the chap oʼ nine, and saw ither anes staunin idle iʼ the merkit.",0
98,Happy the ill‐treatit anes for the sake oʼ gude: for theyʼse hae the kingdom oʼ God!,"But lay ye up gear in Heeven, whaur nae moth and nae rust can mak‐awa wiʼt, and whaur thieves canna howk throwe nor steal.",0
99,"Happy sal ye be when folk sal miscaʼ ye, and ill‐treat ye, and say aʼ things again ye wrangouslie for my sake!",And leevʼd in continence wiʼ her till she had brocht forth her first‐born son; and caʼd his name JESUS.,0
100,"Joy ye, and be blythe!",Twa hames made blythe — Matthew and Jairus.,0
101,for yere meed is great in Heeven!,"the heevens war unsteekit till him, and he saw the Spirit oʼ God comin doon like a doo, and lichtin upon him.",0
102,for eʼen sae did they to the prophets afore ye!,"whilk say, ‘Wha sal sweer by the Temple, it is nocht; but wha sweers by the Templeʼs gowd, he is hauden!’  “O fules and blinʼ!",0
103,"The saut oʼ the yirth are ye: but gin the saut hae tint its tang, hooʼs it to be sautit?","Lay‐na up gear for yersels on the yirth whaur the moth and the rust can mak awa wiʼt, and whaur thieves howk throwe and steal.",0
104,Is it no clean useless?,"I send oot my messenger afore thy face, wha sal mak gangable thy fit‐path afore thee!’  “Truly say I tʼye, Amang aʼ thae that are born oʼ weemen, hasna risen ane greater nor John Baptist: yet whasae is wee iʼ the Kingdom oʼ Heeven is greater nor he!",0
105,"to be cuisten oot, and trauchlʼt under folkʼs feet.","Tak my yoke upon ye, and learn ye oʼ me: for I am meek and lown‐heartit, and ye sal finʼ rest tae yer sauls.",0
106,Ye are the warldʼs licht.,And see!,0
107,A toon biggit on a hill‐tap is aye seen.,CHAPTIR TWENTY‐FOWR.,0
108,"Nor wad men licht a crusie, and pit it neath a cog, but set it up; and it gies licht to aʼ the hoose.","But lat yere answer be, ‘Aye, aye,’ and ‘Na, na!’ for onything mair comes oʼ nae gude.",0
109,Sae lat yere licht gang abreid amang men; that seein yere gude warks they may gie God glorie.,CHAPTIR FYVE.,0
110,"Think‐na I am come to do awaʼ wiʼ the Law, or the Prophets: Iʼse no come to do awaʼ, but to bring to pass!","But be‐na ye caʼd ‘Maister;’ for ye hae ae Maister, Christ; and aʼ ye are brethren.",0
111,"For truly say I tʼye, Till Heeven and Yirth dwine awaʼ, ae jot or ae tittle fails‐na oʼ aʼ the Law, till aʼ comes to pass!",But what gaed ye oot to see?,0
112,"Than, wha breaks ane oʼ thae weeʼst commauns, and gars ithers sae do, he sal be caʼd sma iʼ the kingdom oʼ Heeven: but wha sal keep them, and spread them abreid, he sal be caʼd great iʼ the kingdom oʼ Heeven.","And, seein him, they adored him; hoobeit, some switherʼt.",0
113,"For I say till ye, Gin yere gudeness gang‐na yont the Scribes and Pharisees, neʼer sal ye win intil the kingdom oʼ Heeven!","for the kingdom oʼ Heeven is at haun!”  For it is he wha was tellʼt oʼ by Esaiah the prophet, sayin, “The sough oʼ ane crying oot iʼ the waste, ‘Mak ye ready a gate for the Lord!",0
114,"Ye ken hoo it was spoken till the folk oʼ auld: ‘Ye maunna kill; and whasae kills is in danger oʼ the Coort.’  “But say I tʼye, Whasae is angry wiʼ his brither‐man, sal be in danger oʼ the Coort: and wha sal say to his brither‐man, ‘Gonyel!’ sal be in danger oʼ the Cooncil: but wha sal say ‘Fule!’ sal be in danger oʼ the fire oʼ hell!","Gin ye be Godʼs Son, come doon frae the cross!”  And eʼen the Heid‐priests too, and the Scribes and Elders, said,  “Ithers he savʼt: his ain sel he canna save!",0
115,"Sae, gin ye fesh yere offerin to the altar‐place, and thar bethink ye oʼ a sairness in a britherʼs mind anent ye,  “Pit doon yere gift fornent the offerin‐stane, and haud awa; first, be at ane wiʼ yere brither‐man, and syne come and offer yere gift!",CHAPTIR TWENTY‐AUCHT.,0
116,"Mak up wiʼ yere enemy while ye are yet in the highway wiʼ him; sae as he gies‐ye‐na ower to the judge, and the judge to the officer, and ye be cuisten intil prison.","I hae gotten ready my denner; my owsen and my fed things are killed, and aʼ is ready.",0
117,"Truly say I tʼye, Ye come‐na oot, till ye ha paid the last bodle!","A dentit reed he braks‐na, and the ill‐luntit tow he staps‐na, till true judgment he sends on to victory.",0
118,"Ye hae heard it was said lang syne, ‘Ye sanna commit adultery!’  “But say I tʼye, Whasae sets his een on a wumman wiʼ desire, has eʼen e‐noo committit the sin wiʼ her in his heart!","Than her guidman, Joseph, bein an upricht man, and no desirin her name soud be iʼthe mooth oʼ the public, was ettlin to pit her awaʼ hidlins.",0
119,"And gin yere richt ee ensnare ye, oot wʼit, and cast it frae ye!","And coonsellʼt thegither that they might tak Jesus hidlins, and slay him.",0
120,"it is for yere gude that ae member soud be destroyʼt, and no that yere hail body soud faʼ intil hell!",And comin back early tae the city he hungerʼt.,0
121,"And gin yere richt haun ensnare ye, cut it aff, and cast it awa!","And sae, it is weel to do gude on the Sabbath‐day.”  Than said he to the man, “Rax oot yere haun!” And he raxʼt it oot; and it was restorʼt, hale and weel, like the ither.",0
122,"better for ye that ae member soud fail, and no that yere hail body soud faʼ intil hell!","Whatna gude thing sal I dae, that I may win Eternal Life?”  And he says to him, “Why div ye speir aboot that whilk is gude?",0
123,"The sayin has been, ‘Whasae pits awa his wife, lat him gie her a written divorcement!’  “But say I, Whasae pits awa his wife, let abee for the cause oʼ adultery, gars her commit adultery; and whasae weds her that is putten awa commits adultery.","And fyve oʼ them war unco witless, and fyve war wyss.",0
