,first,second,label
23,"Bikos God warn dem for dream make dem nor go back go meet Herod, dem kon pass anoda road go dia house.","Make una nor fear.” Wen dem look up, di only pesin wey dem si, na Jesus.",0
24,"Josef And En Family Run Go Egypt  Wen di wise men don go, God angel kon tell Josef for dream, “Get up, karry di pikin and en mama run go Egypt, make una stay der until I go tell yu wetin una go do, bikos Herod won kill di pikin.” Dat same nite, Josef wake-up, karry di pikin and en mama kon run go Egypt.","Naw, make una do wetin go show sey una don turn from sin kom meet God, make una nor tink sey una don free bikos una sey, ‘Abraham na awa papa.’ Make I tell una, God fit turn all dis stone to Abraham shidren!",0
25,Dem stay der till Herod die.,"James, Josef, Simon and Judas, nor bi dia broda e bi?",0
26,"Dis tin make wetin God profet tok happen sey, “I koll my pikin komot from Egypt.”  Wen Herod si sey di wise men deceive am, e vex well-well, so e send sojas make dem go kill all di boys wey don rish two years kom down, bikos e don rish two years wen di wise men kom meet am sey, dem si di star.",Unasef nor won enter and una nor won make odas enter.,0
27,"Dis one make wetin Profet Jeremaya tok happen sey,  “Pipol hear kry and shaut for Rama.","But wen e taste am, e nor gri drink am.",0
28,"Rashel dey kry for en pikin dem wey don die  and nor-tin wey pipol tok,  fit make en heart strong.”  Josef And En Family Go Back To Nazaret  Afta Herod die, God angel appear to Josef for dream wen e still dey Egypt, kon tell am, “Make yu get up, karry di pikin and en mama go Israel, bikos di pesin wey won kill-am, don die.”  So, e karry di pikin and en mama go Israel back.",Strong wave kom dey karry di boat up-and-down bikos heavy breeze dey blow.,0
29,"But wen e hear sey Arkelaus dey rule for Judea, afta Herod en papa don die, Josef kon fear to go der.","I don dey try to gada una shidren as fawol dey gada en shidren under am, but una nor let mi do am.",0
30,"Afta God don warn am for dream, e kon go Galilee.","But pesin wey obey God and tish odas to do wetin di Law tok, na big pesin e go bi for God Kingdom.",0
31,"Wen e rish Nazaret, e kon stay der.","Wish one big pass, na di gift or di altar wey make di gift holy?",0
32,"John Di Baptist Message  For dat time, John di Baptist dey prish inside wildaness for Judea sey, “Make una turn from sin kom meet God, bikos God Kingdom don near.” Na dis John Profet Isaya tok about sey,  “One pesin dey shaut inside wildaness sey,  ‘Make una make God road strait.’ ”  John wear klot wey dem use kamel hair make, e use leda belt tie waist and na lokust and honey for bush, e dey chop.",So di news about Jesus kon spread go evriwhere for Siria.,0
33,"Pipol from Jerusalem, Judea and all di town wey dey near Jordan River dey run go meet am and e kon baptize dem inside Jordan River, afta dem konfess dia sins.","God go bless una wey nor dey karry body up,  una go enjoy en promise for dis world.",0
34,"But wen e si many Farisee and Sadusi pipol dey kom make e baptize dem, e kon tell dem, “Una, snake shidren!","Anybody wey get ear, make e hear!",0
35,Who warn una about God judgement wey dey kom?,Di savant wey get five koins kwik-kwik go use en money trade kon gain five koins join wetin e get.,0
36,"Naw, make una do wetin go show sey una don turn from sin kom meet God, make una nor tink sey una don free bikos una sey, ‘Abraham na awa papa.’ Make I tell una, God fit turn all dis stone to Abraham shidren!","Many pipol from east and west go kom follow Abraham, Isaak and Jakob chop inside God Kingdom.",0
37,"Naw sef, dem don put di axe for di tree bottom and any tree wey nor bear betta fruit, dem go kut am trow inside fire.","Divorce  Wen Jesus tok finish, e kon komot from Galilee go Judea aria for di oda side for Jordan River.",0
38,"I dey baptize una with wota make una for turn from sin kom meet God, but di pesin wey go kom afta, strong pass mi.","Una nor remember di five bread wey I take feed , men and how many basket una gada afta dem don chop finish?",0
39,"I nor big rish to luz di rope wey dey en shoe, na-im go baptize una with Holy Spirit and fire.",Abi body nor betta pass klot?,0
40,"Di fan wey e go take blow kanda komot from korn, dey en hand and e go gada and keep en korn inside store kon burn di dirty for faya wey nor dey kwensh.”  John Baptize Jesus Christ  Jesus kom from Galilee make John for baptize am for Jordan River.","Dem like make pipol dey greet dem with respet for market and make pipol dey koll dem, ‘Tisha.’  “Nor let anybody koll yu ‘Tisha,’ bikos na only one tisha una get and all of una na brodas.",0
41,"But John won kon stop am sey, “Na yu suppose baptize mi, instead yu kom meet mi make I baptize yu?”  Jesus ansa, “Make e bi so naw, e betta make wi do evritin wey God wont.” So, John kon baptize am.","So dat una gift, go dey sekret and una Papa wey dey si for sekret, go reward una.”  Tishing About Prayer  “Anytime wey una dey pray, make una nor do like pipol wey dey pritend, wey like to dey stand pray inside sinagog and for road, so dat pipol go si dem.",0
42,"As Jesus dey kom out from di wota afta John don baptize am, heaven open and John kon si God Spirit wey bi like dove, stay on-top Jesus head.","Some Farisee pipol kom test and ask am sey, “E dey rite for man to drive en wife at-all?”  Jesus ansa, “Yu neva read am from di biginnin sey na man and woman God make and bikos of dat, ‘Man go leave en papa and mama go join en wife and di two of dem go kon bi one?’ Dem nor bi two again, but one.",0
43,Devil Tempt Jesus Christ  Di Holy Spirit take Jesus go inside wildaness make devil for tempt am.,"Anybody wey love en papa, mama and pikin pass mi, nor go fit bi my disciple.",0
44,"Afta Jesus don fast for forty days and forty nites, e kon dey hongry.","Una nor remember di five bread wey I take feed , men and how many basket una gada afta dem don chop finish?",0
45,"Den devil kon meet am sey, “If yu bi God pikin, kommand dis stone make e turn to bread.”  Jesus ansa, “God word sey, ‘Nor bi only food man go take survive, but na with evry word wey God tok.’ ”  Den, devil show Jesus di holy town kon make am stand on-top di place wey high pass for di temple and e tell Jesus, “If yu really bi God pikin, jump go down, bikos dem rite for God word sey,  “ ‘God go kommand en angels  make dem do evritin for yu  and dem go katch yu  make yor leg nor nak stone.’ ”  Jesus ansa am, “God word sey, ‘Make yu nor try God wey bi yor Oga God.’ ”  Den devil take Jesus go one mountin wey high well-well kon show am all di kingdom for dis world and all di betta tins inside am.","Den di demons beg Jesus, “If yu drive us komot, make yu send us go enter inside di pigs.”  So Jesus tell dem, “Make una go!” At wons, dem kon komot enter inside di pigs and all di pigs rush go enter di river kon die.",0
46,"Devil kon tell am, “I go give yu all dis tins, if yu go bow down woship mi.”  Jesus ansa, “Komot here, devil!",E betta make dem trowey am and make pipol mash am.,0
47,"Bikos God word sey, ‘Na only God wi suppose to serve and woship.’ ”  So, devil kon leave Jesus and God angels kon bigin help am.","But di tins wey dey kom out from pesin mout, dey kom from en heart and na dis tins dey make di pesin dirty.",0
48,"Jesus Prish For Galilee  Wen Jesus hear sey dem don put John inside prison, e kon go back to Galilee.","So e shaut, “Oga God, save mi o-o!”  At wons, Jesus stresh en hand katch am kon tell am, “Yor faith too small.",0
49,"From der, Jesus komot from Nazaret go Kapanaum wey near di sea, where Zebulun and Naftali pipol dey stay, so dat wetin Profet Isaya tok, go happen:  “Zebulun and Naftali di place  where river for cross Jordan River go Galilee,  where pipol wey nor bi Jew dey stay,  una wey dey darkness,  don si big lite  and una wey don nearly die,  don get life.”  From dat time, Jesus bigin prish sey, “Make una turn from sin kom meet God, bikos God Kingdom don kom meet una.”  Jesus Choose En Disciples  As Jesus dey waka for Galilee wotaside, e si two brodas, Simon wey dem dey koll Pita and Andru en broda, dem dey trow net inside di river dey katch fish.","Na from heaven or pipol?”  Dem kon dey tok about di matter among demsef sey, “If wi sey, ‘Na from heaven,’ E go sey, ‘Den why una nor bilive am?’ But if wi sey, ‘Na from pipol,’ wi dey fear di pipol, bikos dem bilive sey na profet John bi.”  So dem ansa Jesus, “Wi nor know.”  Jesus kon tell dem, “Misef nor go tell una wish pawa I take dey do all dis tins.”  Two Pikin Parabol  “Wetin una tink?",0
50,"Jesus kon tell dem, “Make una follow mi and I go make una katch pipol.” At wons, dem leave dia net kon follow Jesus.","Dem sopraiz well-well kon sey, “Where dis man from get dis kind sense and pawa wey e take dey do mirakle sef?” “Nor bi di karpenter pikin bi dis?",0
51,"As Jesus komot from der, e kon si two brodas, James and John, with Zebedee dia papa, dey ripair net inside dia boat.","So e shaut, “Oga God, save mi o-o!”  At wons, Jesus stresh en hand katch am kon tell am, “Yor faith too small.",0
52,Den Jesus koll di brodas.,"Wen yu don do wetin I tok, den make yu kom follow mi.”  Wen di yong man hear wetin Jesus tok, e vex waka komot, bikos e get money well-well.",0
53,"Kwik-kwik dem run leave dia papa inside di boat, kon follow Jesus.","But John won kon stop am sey, “Na yu suppose baptize mi, instead yu kom meet mi make I baptize yu?”  Jesus ansa, “Make e bi so naw, e betta make wi do evritin wey God wont.” So, John kon baptize am.",0
54,Jesus Heal Pipol  Jesus kon dey waka for Galilee dey tish inside dia sinagog.,"Make una nor fear, bikos e must happen, but di time wey I go kom, neva rish.",0
55,E prish about God Kingdom and dey heal pipol wey get difren-difren diziz and doz wey nor well.,"For mid-nite, somebody kon shaut, ‘Make una wake-up, di man wey won marry, dey kom o-o!",0
56,So di news about Jesus kon spread go evriwhere for Siria.,Workers For God Farm  “God Kingdom bi like wen pesin komot for early morning go hire pipol wey go work for en farm.,0
57,"Dem kon bring pipol wey nor well, wey nor fit waka, pipol wey devil dey worry and di pipol wey demon dey inside dem, kom meet am and e heal all of dem.",Den di man kon send some oda savants wey plenty pass di first ones go meet di farmers and dem do di same tin to dem.,0
58,"Many pipol from Galilee, Dekapolis, Jerusalem, Judea and pipol wey dey stay near Jordan River, kon follow am.","Wen Mary en mama don ready to marry Josef, before dem bigin sleep togeda, Mary kon si sey e don get belle with Holy Spirit pawa.",0
59,"Jesus Prish On-top Mountin  Wen Jesus si di pipol, e klimb go di mountin and en disciples follow am.","Wen di disciples si am dey waka on-top wota, fear katch dem.",0
60,"Afta e don sidan, e kon bigin tish dem sey;  “God go bless una wey dey poor for spirit,  na una go get heaven.",Una go si one donkey and en pikin wey dem tie for der.,0
61,"God go bless una wey dey mourn,  bikos E go make una happy.",Five get sense and five nor get sense.,0
62,"God go bless una wey nor dey karry body up,  una go enjoy en promise for dis world.","God go send en angels go blow loud trumpet and dem go gada di pipol wey E choose from evriwhere for di world.”  Fig Tree Parabol  “Make una hear di fig tree parabol: Anytime en branches dey bring leaf kom out, pipol go know sey dry sizin don near.",0
63,"God go bless una wey dey like to do good tins,  E go give una evritin wey una wont.","Wen e rish Nazaret, e kon stay der.",0
64,"God go bless una wey dey sorry for pipol,  una go receive mesi.",Pipol nor dey gada grape or fig from shuku-shuku.,0
65,"God go bless una wey get pure heart,  na una go si God.",Evribody go hate una bikos of mi.,0
66,"God go bless una wey dey make peace,  pipol go koll una God shidren.","If una dey greet only una brodas, una nor betta pass odas, bikos pipol wey nor know God still dey do like dat, abi nor bi so?",0
67,"God go bless una wey dey sofa bikos una dey do wetin dey rite,  na una go enjoy God Kingdom for heaven.","Den e tell dem, “My heart heavy and e bi like sey I won die.",0
68,"God go bless una wey pipol dey curse, dey sofa and lie for una head, bikos of mi, make una happy and make belle sweet una, bikos na big tin dey wait una for heaven.","Wish one eazy pass to tok, ‘I forgive yu yor sins’ or ‘Stand up make yu waka?’ But make una know sey Man Pikin get pawa for dis world to forgive pipol dia sins.” So e kon tell di man wey nor fit waka, “Stand up, karry yor bed, make yu dey go yor house.” Den di man stand up kon waka go en house.",0
69,"Make una remember sey, na so di profets wey kom before una, sofa too.”  Salt And Lite  “Na una bi salt for dis eart.","Si, I don gain five koins join dem.’  “En oga kon tell am, ‘Yu bi good and wise savant and yu do well!",0
70,But if salt nor get taste; how e go bi for pipol mout?,"Dat time, e get one wiked prisona and en name na  Barabas.",0
71,E betta make dem trowey am and make pipol mash am.,"But di angel tell di wimen, “Make una nor fear, I know sey una dey look for Jesus Christ, wey dem nail for cross.",0
72,"Na una bi lite for dis world and town wey dey on-top mountin, nor dey hide.","Na mi, make una nor fear.”  Naim Pita ansa, “Oga God, if na yu true-true, koll mi make I kom meet yu for di wota.”  So, Jesus tell am, “Make yu kom!”  Pita komot from di boat kon dey waka on-top di wota go meet Jesus.",0
73,"Pesin nor dey lite lamp kon kover am with basin, instead e go put am for where evribody wey dey inside di house go si am.","Wen di priest oga dem and di Farisee pipol hear Jesus parabols, dem kon know sey e dey tok about dem.",0
74,"Like dat too, make yor lite shine well-well for where pipol dey, so dat dem go si di good tins wey yu dey do, wey go make dem praiz yor Papa wey dey heaven.”  Tishing About Di Law  “Make una nor tink sey I kom spoil Moses Law and di tins wey di profets tish.","I nor bi God for pipol wey don die, but I bi God for pipol wey dey alive!’ ”  Wen di pipol hear as Jesus dey tok, dem sopraiz for wetin e dey tish.",0
75,"Nor bi so, misef kom obey dem.","Si, I don get two koins join dem.’  “En oga tell am, ‘Yu bi good and wise savant and yu do well!",0
76,"I tell una true word, before dis world go end, evritin wey dey inside di Law, even di small-small ones, go happen.",Nobody big pass en tisha and know savant big pass en oga.,0
77,"So anybody wey nor do wetin God kommand and dey tish odas to do as e dey do, naim go small pass for God Kingdom.",One man get two boys.,0
78,"But pesin wey obey God and tish odas to do wetin di Law tok, na big pesin e go bi for God Kingdom.","Den, God pipol go shine like sun inside dia Papa Kingdom.",0
79,"I tell yu di trut, if di good wey yu do, nor betta pass wetin di Farisee and di pipol wey dey tish di Law do, yu nor go fit enter God Kingdom.”  Tishing About Vexnashon And To Kill  “Yu hear as God tell awa papa dem before-before sey, ‘Nor kill and anybody wey kill, God go judge am.’ But I tell una, anybody wey vex for en broda, God go judge am too.","Dem take shuku-shuku make crown wear am for en head, put walkin stik for en hand, den knee down for en front kon dey laf am dey sey: “Make una hail Jew pipol king o-o!” Dem spit for en body kon take walkin stik nak en head many times.",0
80,"Anybody wey curse en broda, go face di kansol and anybody wey koll pesin, ‘Mumu’, go-go hell-fire.",Nor bi all en sistas dey stay here with us so?,0
81,"If yu take gift go altar and yu kon remember sey yor broda get bad belle for yu, make yu leave di gift for di altar, first go setol with yor broda, den yu go fit kom back kon give yor gift.","As di king dey shek di akkount, dem kon bring one savant wey dey whole , koins kom.",0
82,"Kwik setol with who dey akuiz yu before una rish kourt, if not, e go give yu to di judge and di warda go trow yu inside prison.","But pesin wey hear my word and e nor do am, e bi like foolish man wey build en house on-top san.",0
83,"I tell una di trut, yu nor go komot from dat trobol until yu pay all di money!”  Tishing About Adultery  “Yu hear wey pipol sey, ‘Make yu nor sleep with who yu nor marry.’ But I dey tell una naw sey, ‘Anybody wey look woman kon get di mind to sleep with am, don already kommit sin for en heart.’ If yor rite eye go make yu sin, make yu plok am komot.","For dat day wey God go judge evribody, many pipol go sey, ‘Oga God, wi use yor name prish God message, drive many demon komot from pipol body and do many mirakle.’ Dat time, I go sey, ‘I nor know yu.",0
84,"E betta sey one part for yor body nor dey, dan sey all yor body enter hell-fire.","So make una nor worry about tumoro, bikos tumoro get en own wahala.",0
85,"If yor rite hand go make yu do bad tin, make yu kut am trowey!","Naim make I dey tok with parabol sey:  “ ‘Dis pipol get eye, but dem nor dey si,  dem get ear, but dem nor dey hear or undastand.’  Na dis tin make wetin Profet Isaya tok happen,  ‘Una go listin well-well, but una nor go undastand.",0
86,"E betta sey one part for yor body nor dey, dan sey all yor body enter hell-fire.”  Tishing About Marriage  “Pipol dey sey, ‘Anybody wey drive en wife, must gi-am paper sey e nor won marry am again.’ But I dey tell una naw sey, anybody wey drive en wife komot from marriage, wey nor bi sey di woman sleep with anoda man, don make di woman kommit adultery and any man wey marry di woman, don kommit adultery too.”  Tishing About Promise  “Again, yu don hear sey dem tell pipol before-before sey, ‘Make yu nor break yor promise, but do wetin yu promise God.’ But I dey tell una naw sey, make una nor ever use heaven swear at-all, bikos na God throne e bi, or with eart, bikos naim God dey put en leg, or use Jerusalem, bikos na di big king town Nor even take yor head swear, bikos yu nor fit make one singol hair white or black.","Pesin nor dey lite lamp kon kover am with basin, instead e go put am for where evribody wey dey inside di house go si am.",0
87,"Wen yu sey, ‘Yes,’ make yu mean am and wen yu sey ‘No,’ make yu mean am too.",Make una show mi di money wey una dey take pay tax.” So dem bring di money kom.,0
88,"Any oda tin wey yu tok pass dis, na devil e from kom.”  Tishing About Revensh  “Una hear sey, ‘Anytin anybody do una, make una do am back.’ But I tell una, make una nor fight, if anybody slap yor face, turn di oda side gi-am too.","But di gate wey pipol dey pass enter life, small well-well and e hard to enter and na only few pipol go fit si am.”  Di Tree And En Fruit  “Make yu shine yor eye, bikos lie-lie profets go kom like sheep, but for inside dia heart, dem bi wiked animal wey dey kill.",0
89,"If anybody drag yor shirt with yu, make yu gi-am yor koat join.","As una dey go, make una prish di message sey, ‘God Kingdom don near!’ Make una heal pipol wey nor well, wake pipol wey don die; cure lepers and drive demons komot from pipol body.",0
90,"And if anybody force yu waka one mile, make yu follow am waka two mile.","Di demons kon hala, “God Pikin, make yu leave us o-o, abi yu kom sofa us wen time neva rish?”  For where dem dey, plenty pig dey chop near der.",0
91,"Give pipol anytin wey dem ask from yu and nor drive anybody wey kom borrow sometin from yu.”  Love Yor Enemy  “Una hear sey, ‘Make una love una neighbour and hate una enemy.’ But I tell una naw sey, ‘Make una love una enemies and pray for pipol wey dey sofa una’, so dat una go bi like una Papa for heaven wey dey allow sun to shine and rain to fall on-top bad and good pipol.","But make una remember sey: If pesin wey get house know di time wen tif go kom for nite, e go ready ensef make di tif nor for enter en house.",0
92,"If una love only di pipol wey love una, wetin una go gain?","But di pesin wey small pass for God Kingdom, big pass am.",0
93,"Na so bad pipol dey do too, abi nor bi so?","But di remainin pipol sey, “Leave am!",0
94,"If una dey greet only una brodas, una nor betta pass odas, bikos pipol wey nor know God still dey do like dat, abi nor bi so?",Abi body nor betta pass klot?,0
95,"Give With Good Mind  “Make una nor dey do good bikos una wont make pipol si una; if una do so, God nor go pay una for di good wey una do.","Jesus Curse Di Fig Tree  For early morning, as Jesus dey go back to di town, e kon dey hongry.",0
96,"Anytime una give sometin to pipol, make una nor show unasef as pritendas dey do for dia sinagog and road, so dat oda pipol go praiz dem.",Na dis bi di first kommandment and naim big pass.,0
97,"I tell una true word, dem don already get dia reward.","E go born boy and yu go koll am ‘Jesus,’ bikos e go save en pipol from dia sin.”  Dis tins go happen as God profet tok: “Si!",0
98,"But wen una dey give, make una nor let una left hand know wetin una rite hand give.","I tell una true word, di pipol wey dey di world for dis time, nor go die finish before all dis tins go happen.",0
99,"So dat una gift, go dey sekret and una Papa wey dey si for sekret, go reward una.”  Tishing About Prayer  “Anytime wey una dey pray, make una nor do like pipol wey dey pritend, wey like to dey stand pray inside sinagog and for road, so dat pipol go si dem.","For dis time, e go hard well-well for wimen wey get belle and doz wey get small pikin for hand.",0
100,"I tell una true word, dem don already get dia reward.","Kwik-kwik dem run leave dia papa inside di boat, kon follow Jesus.",0
101,"But wen una dey pray, make una go inside room, klose di door and pray to una Papa for sekret.","One pesin wey si am, kon hide am.",0
102,"And una Papa wey dey si for sekret, go reward una for pipol present.",Una wey dey pritend!,0
103,"Wen una dey pray, make una nor tok one word many times as pipol wey dey serve juju dey do, bikos dem tink sey dia juju go hear dem wen dia tok plenty.","Make only una go kill-am!”  Di pipol ansa, “Make en blood dey awa head and awa shidren own!”  Den Pilate release Barabas give dem.",0
104,Make una nor bi like dem.,"Jesus Feed For Tazon Pipol  Jesus koll en disciples kon tell dem, “I dey sorry for dis pipol bikos dem don dey here with mi for three days and dem nor get anytin to chop.",0
105,Una Papa know wetin una nid before una bigin ask am.,Dem bi blind pipol wey dey show blind pipol road.,0
106,"So make una pray like dis:  “ ‘Awa Papa wey dey for heaven,  wi praiz yor name,  make yor Kingdom kom,  make wetin yu wont,  happen for dis world as e bi for heaven.","So di savants go di strits kon gada all di pipol wey dem si, both bad and good, kom di marriage and di hall kon full.",0
107,"Give us di food wey wi go chop evriday,  forgive us all di bad-bad tins wey wi don do,  as wisef dey forgive odas di bad tins wey dem do us.","Dem Take Jesus Go Meet Pilate  For early morning, di priest oga dem and di eldas kon dey plan as dem go take kill Jesus.",0
108,"Nor allow us enter temptashon,  but make yu save us from bad tins.’  If una forgive oda pipol di bad tins wey dem do una, una Papa wey dey for heaven go forgive una too.",Wetin bi dis wey dem dey tok against yu so?” But Jesus kwayet.,0
109,"But if una nor forgive odas, una Papa sef nor go forgive una.”  Tishing About Fasting  “Wen una dey fast, make una nor skwiz una face like pipol wey dey pritend, so dat pipol go si sey dem dey fast.","Di priest oga dem take di money kon sey, “Moses Law sey make dem nor put blood money for di temple pus.” Afta dem don tok di matter, dem kon take di money buy one land wey di name bi “Potta Field” and na strenjas dem dey beri for der.",0
110,"I tell una true word, dem don already get dia full reward.","Di same way, di savant wey get two koins, gain two estra koins join en own.",0
111,"But wen una dey fast, make una wosh and rub pomade for una face, so dat odas nor go know sey una dey fast, but only una Papa wey dey for sekret go know.","Anybody wey fit asept wetin I tok, make e take am like dat.”  Jesus And Small Shidren  Some pipol bring shidren kon meet Jesus make e put hand for dia head pray for dem.",0
112,"And una Papa wey dey si for sekret, go reward una.”  Propaty Wey Dey Last  “Make una nor just gada propaty for dis world, bikos siti-siti go chop dem or dem go rust or tif fit enter inside di house tif dem.","Afta dem karry Israel pipol go Babilon,  Jekonaya kon born Shealtiel,  Shealtiel kon bi Zerubabel papa,  Zerubabel born Abiud,  Abiud naim bi Eliakim papa,  Eliakim kon born Azor,  Azor born Zadok,  Zadok naim bi Akim papa,  Akim kon born Eliud,  Eliud born Eleazar wey bi Matan papa,  Matan kon born Jakob,  Jakob born Josef wey bi Mary husband, dis Mary naim bi Jesus Christ mama.",0
113,"But make una gada betta tins for unasef for heaven, where siti-siti nor go for fit chop dem and dem nor go rust and tif nor go fit enter tif dem, bikos, where una propaty dey, na der una heart go dey too.",Unasef nor won enter and una nor won make odas enter.,0
114,Na eye bi di lite for pesin body.,"Make una nor fear, bikos e must happen, but di time wey I go kom, neva rish.",0
